"X","Y","k","annual_precip","clay","h20cap_pf2_0","h20cap_pf2_3","h20cap_pf2_5","land_cover","land_elevation","occ","ph20","sand","silt","temp_annual_range","terrain_slope","topo_pst_index","tree_cover","valley_depth","wet_index"
34.6651532858346,0.821451719023563,286,1696.86279296875,47,15,15,15,10,1851,32,58,32,22,18.2663841247559,19,-104,41,2391,87
34.7005699524445,0.821451719023563,312,1760.31066894531,48,15,15,15,10,1794,40,58,29,23,18.3785514831543,17,-86,54,2516,87
34.7089032857645,0.821451719023563,259,1671.73376464844,47,16,16,16,10,1742,33,58,29,24,18.4231624603271,16,-17,31,3304,92
34.7339032857245,0.821451719023563,276,1569.70703125,47,16,16,16,10,1738,20,59,32,21,18.5020732879639,2,63,22,3376,106
34.7693199523345,0.821451719023563,383,1293.65258789062,47,15,15,15,10,1687,18,59,31,22,18.5545043945312,1,-43,35,2981,102
34.8089032856045,0.821451719023563,293,1371.38806152344,48,15,15,15,10,1686,18,60,31,21,18.599235534668,4,-41,20,2217,104
34.8109866189345,0.821451719023563,296,1242.18383789062,48,15,15,15,10,1678,18,59,31,21,18.6058959960938,4,-98,19,2130,99
34.9276532854144,0.821451719023563,292,1159.87158203125,46,14,14,14,10,1725,17,60,34,20,18.7159118652344,4,21,7,1104,103
34.9318199520744,0.821451719023563,296,1159.87158203125,46,14,14,14,10,1725,17,60,34,20,18.7159118652344,4,21,7,1104,103
34.9401532853944,0.821451719023563,382,1203.34729003906,47,14,14,14,10,1760,16,60,33,19,18.7052574157715,4,108,18,830,101
34.9422366187244,0.821451719023563,352,1203.34729003906,47,14,14,14,10,1760,16,60,33,19,18.7052574157715,4,108,18,830,101
35.0339032852444,0.821451719023563,313,1191.66589355469,47,14,14,14,10,1759,19,59,34,20,18.7093238830566,0,-114,21,1483,105
34.4214032862247,0.819368385693563,231,1130.74768066406,43,15,15,15,10,1433,16,58,36,21,17.7986183166504,2,1,22,6692,101
34.4526532861747,0.819368385693563,228,1260.798828125,46,15,15,15,10,1609,17,58,32,22,17.8647632598877,8,-2,13,5630,86
34.4964032861046,0.819368385693563,338,1596.05444335938,46,16,16,16,10,1870,44,58,31,24,17.9239730834961,27,363,22,4826,71
34.5839032859646,0.819368385693563,334,1992.89916992188,44,15,15,15,10,2026,38,59,32,23,17.8250694274902,18,-70,13,2106,92
34.5859866192946,0.819368385693563,327,1909.03784179688,45,15,15,15,10,2049,39,58,31,24,17.9342803955078,9,86,16,2185,96
34.5922366192846,0.819368385693563,285,1909.03784179688,45,15,15,15,10,2049,39,58,31,24,17.9342803955078,9,86,16,2185,96
34.6151532859146,0.819368385693563,271,1743.99169921875,46,15,15,15,10,1885,35,58,31,22,18.1068935394287,9,-158,20,2946,86
34.6172366192446,0.819368385693563,266,1743.99169921875,46,15,15,15,10,1885,35,58,31,22,18.1068935394287,9,-158,20,2946,86
34.7255699524045,0.819368385693563,260,1536.68786621094,47,16,16,16,10,1739,21,58,31,22,18.485050201416,3,0,16,3479,96
34.7297366190645,0.819368385693563,257,1569.70703125,47,16,16,16,10,1738,20,59,32,21,18.5020732879639,2,63,22,3376,106
34.7609866190145,0.819368385693563,307,1363.04577636719,47,15,15,15,10,1689,18,60,31,22,18.5465221405029,5,6,24,3064,106
34.8089032856045,0.819368385693563,293,1371.38806152344,48,15,15,15,10,1686,18,60,31,21,18.599235534668,4,-41,20,2217,104
34.8589032855245,0.819368385693563,271,1334.45861816406,46,15,15,15,10,1742,13,60,35,19,18.6523914337158,4,51,7,527,109
34.8859866188144,0.819368385693563,255,1522.1259765625,48,14,14,14,10,1736,16,59,33,18,18.6745777130127,4,-98,40,791,103
34.8880699521444,0.819368385693563,263,1522.1259765625,48,14,14,14,10,1736,16,59,33,18,18.6745777130127,4,-98,40,791,103
34.9109866187744,0.819368385693563,292,1213.09606933594,47,14,14,14,10,1681,20,60,33,20,18.7070140838623,3,-122,18,1398,106
34.9318199520744,0.819368385693563,310,1159.87158203125,46,14,14,14,10,1725,17,60,34,20,18.7159118652344,4,21,7,1104,103
34.9464032853844,0.819368385693563,349,1236.37487792969,47,14,14,14,10,1757,15,60,35,18,18.7070446014404,6,33,32,795,99
34.4276532862147,0.817285052363563,248,1088.99340820312,43,14,14,14,10,1400,15,58,35,22,17.8024768829346,4,-247,29,5333,98
34.4484866195147,0.817285052363563,227,1186.96520996094,45,15,15,15,10,1535,17,58,34,21,17.8003044128418,9,14,38,4326,92
34.5547366193446,0.817285052363563,320,1955.96899414062,45,16,16,16,10,2201,34,59,32,23,17.6605567932129,11,416,56,1221,76
34.6401532858746,0.817285052363563,264,1480.42138671875,47,15,15,15,10,1742,29,58,30,23,18.3002471923828,13,-185,31,4187,85
34.6484866191946,0.817285052363563,294,1526.02502441406,47,15,15,15,10,1731,27,59,30,24,18.308048248291,13,-405,29,4468,87
34.6797366191445,0.817285052363563,268,1557.76147460938,48,15,15,15,10,1734,26,58,29,23,18.393030166626,6,-203,42,2998,87
34.7401532857145,0.817285052363563,268,1550.95739746094,46,15,15,15,10,1725,20,58,32,22,18.5058917999268,4,61,11,3021,108
34.7422366190445,0.817285052363563,275,1550.95739746094,46,15,15,15,10,1725,20,58,32,22,18.5058917999268,4,61,11,3021,108
34.7484866190345,0.817285052363563,276,1486.341796875,46,16,16,16,10,1697,21,58,32,22,18.5146789550781,4,6,19,3098,106
34.8714032855045,0.817285052363563,269,1547.69458007812,47,14,14,14,10,1776,14,59,34,19,18.6316833496094,3,142,7,60,103
35.0214032852644,0.817285052363563,272,1260.31298828125,47,14,14,14,10,1797,20,61,34,19,18.6849822998047,4,90,13,1062,107
35.0276532852544,0.817285052363563,313,1254.04382324219,47,14,14,14,10,1783,19,58,34,20,18.6907691955566,4,22,10,1285,104
34.4464032861847,0.815201719033563,224,1186.96520996094,45,15,15,15,10,1535,17,58,34,21,17.8003044128418,9,14,38,4326,92
34.4589032861647,0.815201719033563,246,1267.45666503906,46,15,15,15,10,1560,17,58,33,21,17.8325099945068,8,-142,21,4067,88
34.4693199528147,0.815201719033563,275,1366.25341796875,48,15,15,15,10,1633,24,59,31,21,17.9088001251221,5,-125,45,4741,85
34.5026532860946,0.815201719033563,383,1398.83764648438,47,16,16,16,10,1685,25,58,31,23,18.016242980957,7,-151,21,6651,86
34.5047366194246,0.815201719033563,395,1398.83764648438,47,16,16,16,10,1685,25,58,31,23,18.016242980957,7,-151,21,6651,86
34.5151532860746,0.815201719033563,430,1280.6416015625,47,16,16,16,10,1639,20,59,30,23,18.0289096832275,3,-319,25,7096,90
34.5401532860346,0.815201719033563,272,1509.52783203125,44,16,16,16,50,1891,36,59,32,24,17.9345264434814,19,-491,27,3645,78
34.5464032860246,0.815201719033563,295,1739.72692871094,44,16,16,16,10,2066,34,58,32,24,17.777027130127,14,-39,68,2380,78
34.5714032859846,0.815201719033563,374,2071.42578125,44,15,15,15,10,2107,40,58,33,24,17.7585754394531,9,55,18,953,82
34.6589032858446,0.815201719033563,292,1617.54528808594,46,16,16,16,10,1902,33,59,30,23,18.2815265655518,13,571,15,2227,82
34.6922366191245,0.815201719033563,243,1633.38891601562,48,15,15,15,10,1769,26,59,30,23,18.4041328430176,5,18,17,2827,92
34.7193199524145,0.815201719033563,274,1470.93737792969,46,15,15,15,10,1710,24,58,32,22,18.4770679473877,6,-68,20,3504,99
34.7630699523445,0.815201719033563,264,1352.76232910156,47,15,15,15,10,1702,21,59,31,22,18.5362777709961,4,103,16,2750,108
34.7776532856545,0.815201719033563,339,1315.41052246094,47,15,15,15,10,1683,17,59,31,22,18.5572357177734,4,-73,39,2609,109
34.7880699523045,0.815201719033563,273,1432.82067871094,47,15,15,15,10,1713,18,60,32,21,18.5738067626953,4,17,26,2134,107
34.8005699522845,0.815201719033563,289,1470.03198242188,46,15,15,15,10,1728,17,59,33,21,18.5864448547363,3,146,25,1853,112
34.8026532856145,0.815201719033563,295,1350.72253417969,48,15,15,15,10,1686,18,60,31,21,18.5912380218506,6,20,19,2036,104
34.8401532855545,0.815201719033563,285,1270.46459960938,48,15,15,15,10,1705,21,60,33,20,18.6329784393311,5,-35,16,1234,105
34.9005699521244,0.815201719033563,244,1439.46533203125,46,14,14,14,10,1742,15,59,35,19,18.6882076263428,5,90,14,694,103
35.0089032852844,0.815201719033563,318,1169.18420410156,47,14,14,14,10,1749,17,60,34,19,18.7267208099365,4,-114,15,1464,102
34.4714032861446,0.813118385703563,269,1366.25341796875,48,15,15,15,10,1633,24,59,31,21,17.9088001251221,5,-125,45,4741,85
34.4839032861246,0.813118385703563,293,1416.33947753906,47,15,15,15,10,1668,25,58,31,22,17.9438457489014,7,-171,19,5294,83
34.5443199526946,0.813118385703563,280,1739.72692871094,44,16,16,16,10,2066,34,58,32,24,17.777027130127,14,-39,68,2380,78
34.5505699526846,0.813118385703563,311,1739.72692871094,44,16,16,16,10,2066,34,58,32,24,17.777027130127,14,-39,68,2380,78
34.5797366193046,0.813118385703563,340,2013.93212890625,45,15,15,15,10,2050,38,59,32,23,17.8420066833496,12,286,15,1844,87
34.5859866192946,0.813118385703563,325,1878.15185546875,45,16,16,16,10,1877,41,58,31,24,18.033203125,35,-71,39,2760,91
34.6505699525246,0.813118385703563,299,1526.02502441406,47,15,15,15,10,1731,27,59,30,24,18.308048248291,13,-405,29,4468,87
34.7172366190845,0.813118385703563,251,1498.14929199219,48,15,15,15,10,1694,22,59,30,22,18.4627094268799,3,-110,16,3747,98
34.7776532856545,0.813118385703563,344,1315.41052246094,47,15,15,15,10,1683,17,59,31,22,18.5572357177734,4,-73,39,2609,109
34.9026532854544,0.813118385703563,271,1343.57336425781,47,14,14,14,10,1725,20,62,34,19,18.6972789764404,3,111,13,960,105
34.9443199520544,0.813118385703563,279,1225.23645019531,46,14,14,14,10,1718,15,60,35,19,18.7214164733887,3,-144,20,1268,99
34.9568199520344,0.813118385703563,297,1276.99914550781,47,14,14,14,10,1761,17,57,33,19,18.7055149078369,8,29,24,1005,95
34.9776532853344,0.813118385703563,302,1196.00842285156,45,14,14,14,10,1727,20,60,35,19,18.736743927002,3,-114,10,1440,100
34.9880699519844,0.813118385703563,311,1169.47131347656,47,14,14,14,10,1762,16,59,34,19,18.7303924560547,3,69,2,1167,101
34.4755699528046,0.811035052373563,263,1366.25341796875,48,15,15,15,10,1633,24,59,31,21,17.9088001251221,5,-125,45,4741,85
34.5505699526846,0.811035052373563,316,1739.72692871094,44,16,16,16,10,2066,34,58,32,24,17.777027130127,14,-39,68,2380,78
34.6109866192546,0.811035052373563,284,1683.26196289062,47,15,15,15,10,1872,50,58,31,22,18.1690311431885,19,435,20,3200,83
34.6505699525246,0.811035052373563,285,1526.02502441406,47,15,15,15,10,1731,27,59,30,24,18.308048248291,13,-405,29,4468,87
34.6922366191245,0.811035052373563,253,1633.38891601562,48,15,15,15,10,1769,26,59,30,23,18.4041328430176,5,18,17,2827,92
34.7714032856645,0.811035052373563,287,1288.76245117188,47,15,15,15,10,1679,18,59,30,22,18.544563293457,1,-66,23,2870,103
34.7880699523045,0.811035052373563,265,1432.82067871094,47,15,15,15,10,1713,18,60,32,21,18.5738067626953,4,17,26,2134,107
34.8380699522245,0.811035052373563,286,1270.46459960938,48,15,15,15,10,1705,21,60,33,20,18.6329784393311,5,-35,16,1234,105
34.8422366188845,0.811035052373563,295,1270.46459960938,48,15,15,15,10,1705,21,60,33,20,18.6329784393311,5,-35,16,1234,105
34.8693199521745,0.811035052373563,239,1547.69458007812,47,14,14,14,10,1776,14,59,34,19,18.6316833496094,3,142,7,60,103
34.9797366186644,0.811035052373563,301,1196.00842285156,45,14,14,14,10,1727,20,60,35,19,18.736743927002,3,-114,10,1440,100
35.0339032852444,0.811035052373563,312,1254.04382324219,47,14,14,14,10,1783,19,58,34,20,18.6907691955566,4,22,10,1285,104
34.4214032862247,0.808951719043563,220,1097.73095703125,43,14,14,14,10,1393,14,59,35,22,17.770040512085,6,-96,17,3692,105
34.4505699528447,0.808951719043563,228,1219.3681640625,46,14,14,14,10,1526,16,58,34,20,17.7801609039307,11,-1,22,3149,94
34.4547366195047,0.808951719043563,230,1297.02319335938,46,14,14,14,10,1574,16,56,34,19,17.8094005584717,5,88,16,2236,93
34.5818199526346,0.808951719043563,298,2000.755859375,45,15,15,15,10,2037,35,59,32,22,17.908763885498,23,469,22,1532,78
34.6714032858246,0.808951719043563,256,1457.55041503906,47,15,15,15,10,1688,19,59,31,22,18.378345489502,2,-137,38,3781,93
34.6797366191445,0.808951719043563,257,1449.63610839844,47,15,15,15,10,1695,21,59,31,22,18.3933429718018,4,-141,28,3607,92
34.7401532857145,0.808951719043563,265,1551.44958496094,45,15,15,15,10,1689,21,59,33,22,18.4950332641602,1,-78,17,3085,109
34.7651532856745,0.808951719043563,256,1333.67614746094,47,15,15,15,10,1685,19,59,31,22,18.5235481262207,3,14,22,2692,106
34.7818199523145,0.808951719043563,288,1323.33947753906,47,15,15,15,10,1676,22,60,31,22,18.5489807128906,5,-74,18,2551,104
34.8047366189445,0.808951719043563,280,1298.23864746094,47,15,15,15,10,1677,20,60,32,20,18.5809669494629,6,6,16,1975,105
34.8089032856045,0.808951719043563,321,1298.23864746094,47,15,15,15,10,1677,20,60,32,20,18.5809669494629,6,6,16,1975,105
34.8401532855545,0.808951719043563,290,1379.7119140625,49,15,15,15,10,1707,19,58,32,19,18.6266574859619,5,-56,17,1234,104
34.9964032853044,0.808951719043563,281,1140.373046875,46,14,14,14,10,1731,14,60,35,19,18.7397480010986,3,-83,12,1538,102
35.0380699519044,0.808951719043563,302,1273.82446289062,47,14,14,14,10,1776,19,60,33,20,18.698543548584,3,-38,10,1237,107
34.4047366195847,0.806868385713563,211,1141.20227050781,38,14,14,14,10,1374,12,60,43,20,17.7467784881592,6,-163,16,4350,100
34.4464032861847,0.806868385713563,206,1219.3681640625,46,14,14,14,10,1526,16,58,34,20,17.7801609039307,11,-1,22,3149,94
34.5568199526746,0.806868385713563,373,1946.74829101562,45,16,16,16,10,2099,39,59,33,23,17.7646999359131,13,250,27,1220,72
34.5734866193146,0.806868385713563,396,2033.90563964844,44,16,16,16,10,1989,40,58,33,24,17.8754959106445,21,-294,44,2090,77
34.5839032859646,0.806868385713563,307,2000.755859375,45,15,15,15,10,2037,35,59,32,22,17.908763885498,23,469,22,1532,78
34.5880699526246,0.806868385713563,315,1846.73620605469,45,16,16,16,10,1755,32,58,33,23,18.0916118621826,26,-322,17,3840,81
34.5901532859546,0.806868385713563,374,1846.73620605469,45,16,16,16,10,1755,32,58,33,23,18.0916118621826,26,-322,17,3840,81
34.5964032859446,0.806868385713563,311,1632.82019042969,47,15,15,15,10,1639,24,58,30,23,18.1926651000977,6,-723,35,5541,93
34.6422366192046,0.806868385713563,199,1386.67626953125,47,15,15,15,10,1672,17,59,31,22,18.2998943328857,4,-146,29,4873,93
34.7339032857245,0.806868385713563,216,1502.93908691406,46,15,15,15,10,1716,21,58,33,21,18.4823703765869,1,76,17,2957,109
34.7922366189645,0.806868385713563,269,1420.8154296875,48,14,14,14,10,1706,20,59,32,20,18.5656108856201,1,44,26,2118,112
34.8089032856045,0.806868385713563,279,1298.23864746094,47,15,15,15,10,1677,20,60,32,20,18.5809669494629,6,6,16,1975,105
34.8859866188144,0.806868385713563,232,1465.15356445312,46,14,14,14,10,1709,14,59,35,19,18.6772804260254,3,-52,12,893,102
34.8984866187944,0.806868385713563,277,1401.88989257812,46,14,14,14,10,1715,16,61,35,18,18.6868591308594,4,16,31,988,105
34.9380699520644,0.806868385713563,333,1227.18688964844,46,14,14,14,10,1723,16,60,35,19,18.7189483642578,6,24,12,1370,103
35.0234866185944,0.806868385713563,273,1285.91284179688,47,14,14,14,10,1808,20,60,34,19,18.6827049255371,2,91,10,966,104
34.4089032862447,0.804785052383563,237,1141.20227050781,38,14,14,14,10,1374,12,60,43,20,17.7467784881592,6,-163,16,4350,100
34.4255699528847,0.804785052383563,232,1097.73095703125,43,14,14,14,10,1393,14,59,35,22,17.770040512085,6,-96,17,3692,105
34.4547366195047,0.804785052383563,204,1297.02319335938,46,14,14,14,10,1574,16,56,34,19,17.8094005584717,5,88,16,2236,93
34.4901532861146,0.804785052383563,237,1436.72717285156,47,15,15,15,10,1669,22,59,31,22,17.9476661682129,7,19,11,5644,94
34.5068199527546,0.804785052383563,247,1341.1796875,47,15,15,15,10,1644,18,60,31,23,17.9809188842773,6,-103,20,6686,92
34.5151532860746,0.804785052383563,288,1263.11547851562,48,15,15,15,10,1617,18,58,29,23,18.0007762908936,10,-197,45,6857,92
34.5255699527246,0.804785052383563,274,1247.15185546875,48,16,16,16,10,1689,34,58,29,23,18.0333347320557,9,5,36,5948,92
34.6464032858646,0.804785052383563,225,1391.20629882812,46,15,15,15,10,1674,26,57,31,23,18.3152389526367,9,-242,23,4696,92
34.7859866189745,0.804785052383563,276,1420.8154296875,48,14,14,14,10,1706,20,59,32,20,18.5656108856201,1,44,26,2118,112
34.8089032856045,0.804785052383563,265,1298.23864746094,47,15,15,15,10,1677,20,60,32,20,18.5809669494629,6,6,16,1975,105
34.8151532855945,0.804785052383563,279,1217.388671875,47,15,15,15,10,1658,19,59,33,21,18.5899219512939,1,-129,20,2078,102
34.8193199522545,0.804785052383563,289,1230.65856933594,48,15,15,15,10,1672,21,60,33,20,18.6039810180664,4,-91,13,1979,104
34.9109866187744,0.804785052383563,299,1194.46423339844,47,14,14,14,10,1683,22,60,34,19,18.697961807251,4,-10,14,1307,104
34.9172366187644,0.804785052383563,304,1194.46423339844,47,14,14,14,10,1683,22,60,34,19,18.697961807251,4,-10,14,1307,104
34.9901532853144,0.804785052383563,249,1142.01135253906,47,14,14,14,10,1725,18,60,34,20,18.7434616088867,2,-72,10,1461,102
34.4130699529047,0.802701719053563,235,1110.04772949219,41,14,14,14,10,1366,12,59,37,21,17.7617816925049,6,-215,28,4251,98
34.4922366194446,0.802701719053563,229,1436.72717285156,47,15,15,15,10,1669,22,59,31,22,17.9476661682129,7,19,11,5644,94
34.6964032857845,0.802701719053563,229,1582.71411132812,49,15,15,15,10,1722,23,60,29,22,18.430419921875,4,36,17,3211,100
34.7026532857745,0.802701719053563,234,1567.46130371094,48,15,15,15,10,1711,21,59,30,22,18.4432048797607,1,-25,28,3324,99
34.7609866190145,0.802701719053563,248,1333.67614746094,47,15,15,15,10,1685,19,59,31,22,18.5235481262207,3,14,22,2692,106
34.7776532856545,0.802701719053563,250,1323.33947753906,47,15,15,15,10,1676,22,60,31,22,18.5489807128906,5,-74,18,2551,104
34.8193199522545,0.802701719053563,236,1230.65856933594,48,15,15,15,10,1672,21,60,33,20,18.6039810180664,4,-91,13,1979,104
35.0464032852244,0.802701719053563,329,1200.68017578125,47,14,14,14,10,1758,17,58,33,20,18.713020324707,3,-87,14,1611,106
34.4234866195547,0.800618385723563,219,1173.33557128906,42,14,14,14,10,1438,13,59,40,19,17.7329883575439,4,64,13,1840,106
34.4276532862147,0.800618385723563,230,1175.23181152344,43,14,14,14,10,1431,16,58,38,20,17.745080947876,7,-70,15,1883,104
34.4651532861547,0.800618385723563,198,1348.96936035156,44,13,13,13,10,1577,18,60,37,19,17.8120555877686,5,110,8,250,98
34.4797366194646,0.800618385723563,237,1347.79663085938,46,15,15,15,10,1625,19,60,33,22,17.8701114654541,9,87,11,3513,91
34.5255699527246,0.800618385723563,284,1249.04858398438,48,15,15,15,10,1626,24,57,29,23,18.0037899017334,4,-107,22,6195,91
34.5276532860546,0.800618385723563,280,1314.61157226562,48,15,15,15,10,1678,36,57,29,23,18.0277328491211,10,-260,48,5907,83
34.6214032859046,0.800618385723563,205,1467.8583984375,48,15,15,15,10,1677,19,57,31,22,18.2531967163086,4,23,39,4657,92
34.6359866192146,0.800618385723563,196,1380.85791015625,47,15,15,15,10,1627,15,58,31,22,18.2789497375488,4,-139,34,5112,96
34.6609866191746,0.800618385723563,251,1370.06994628906,47,15,15,15,10,1676,20,57,31,21,18.3395042419434,6,-42,34,4008,95
34.6859866191345,0.800618385723563,261,1421.93688964844,49,15,15,15,10,1703,19,59,30,21,18.3954181671143,4,39,18,3324,101
34.7026532857745,0.800618385723563,244,1539.15051269531,47,15,15,15,10,1715,21,58,32,21,18.4312553405762,3,56,15,3104,106
34.7193199524145,0.800618385723563,238,1432.12829589844,46,15,15,15,10,1666,18,58,32,22,18.4500045776367,5,-158,35,3233,97
34.7630699523445,0.800618385723563,259,1347.53234863281,46,15,15,15,10,1663,19,60,32,22,18.5139579772949,1,-71,29,2703,104
34.7755699523245,0.800618385723563,237,1288.06982421875,45,15,15,15,10,1664,18,59,32,23,18.5242919921875,1,-75,30,2593,101
34.8359866188945,0.800618385723563,290,1481.39221191406,47,14,14,14,10,1747,16,59,34,19,18.6159152984619,1,152,12,728,108
34.8964032854644,0.800618385723563,283,1372.05383300781,48,14,14,14,10,1718,19,61,33,19,18.6816959381104,3,103,12,990,108
34.9109866187744,0.800618385723563,275,1179.23352050781,47,14,14,14,10,1663,21,60,34,19,18.6928272247314,2,-110,24,1604,105
35.0026532852944,0.800618385723563,240,1181.09838867188,46,14,14,14,10,1763,15,59,35,19,18.7058334350586,6,25,13,1253,100
35.0193199519344,0.800618385723563,275,1322.67785644531,48,14,14,14,10,1804,17,60,33,18,18.6793022155762,0,28,11,946,105
35.0401532852344,0.800618385723563,273,1376.42065429688,47,14,14,14,10,1794,16,60,33,19,18.679220199585,4,15,15,1159,105
34.4359866195347,0.798535052393563,249,1208.654296875,44,14,14,14,10,1481,15,58,36,19,17.7482852935791,8,-29,18,1493,100
34.4443199528547,0.798535052393563,212,1276.40649414062,45,14,14,14,10,1520,17,60,36,19,17.7590065002441,6,11,14,853,98
34.5172366194046,0.798535052393563,270,1267.10180664062,48,15,15,15,10,1643,18,58,29,23,17.979175567627,3,58,34,6398,105
34.5943199526146,0.798535052393563,315,1611.70739746094,48,15,15,15,10,1632,26,58,30,23,18.1852073669434,9,-330,34,5331,88
34.6401532858746,0.798535052393563,190,1380.85791015625,47,15,15,15,10,1627,15,58,31,22,18.2789497375488,4,-139,34,5112,96
34.6505699525246,0.798535052393563,188,1335.81213378906,46,15,15,15,10,1630,16,57,31,23,18.2922554016113,4,-177,26,5022,95
34.6818199524745,0.798535052393563,247,1377.02624511719,47,15,15,15,10,1665,19,58,31,22,18.3751583099365,2,-98,31,3824,94
34.6839032858045,0.798535052393563,262,1377.02624511719,47,15,15,15,10,1665,19,58,31,22,18.3751583099365,2,-98,31,3824,94
34.7297366190645,0.798535052393563,234,1469.97595214844,47,15,15,15,10,1708,20,58,31,22,18.4686489105225,4,57,19,2623,106
34.7693199523345,0.798535052393563,254,1288.06982421875,45,15,15,15,10,1664,18,59,32,23,18.5242919921875,1,-75,30,2593,101
34.7755699523245,0.798535052393563,240,1288.06982421875,45,15,15,15,10,1664,18,59,32,23,18.5242919921875,1,-75,30,2593,101
34.8005699522845,0.798535052393563,222,1373.04919433594,47,15,15,15,10,1674,20,59,33,20,18.5637359619141,5,-29,14,1932,106
34.8422366188845,0.798535052393563,245,1481.39221191406,47,14,14,14,10,1747,16,59,34,19,18.6159152984619,1,152,12,728,108
34.8714032855045,0.798535052393563,217,1460.48461914062,47,14,14,14,10,1724,17,60,34,18,18.6586837768555,4,36,10,658,105
34.9130699521044,0.798535052393563,277,1179.23352050781,47,14,14,14,10,1663,21,60,34,19,18.6928272247314,2,-110,24,1604,105
34.9714032853444,0.798535052393563,327,1166.10375976562,48,14,14,14,10,1727,20,60,33,19,18.7366790771484,4,27,11,1304,102
35.0443199518944,0.798535052393563,320,1301.09533691406,47,14,14,14,10,1788,16,61,32,20,18.6931419372559,5,44,9,1275,105
34.4859866194546,0.796451719063563,208,1376.60217285156,45,15,15,15,10,1627,20,58,33,22,17.9064598083496,5,99,11,5142,99
34.5214032860646,0.796451719063563,264,1249.04858398438,48,15,15,15,10,1626,24,57,29,23,18.0037899017334,4,-107,22,6195,91
34.5443199526946,0.796451719063563,332,1734.33813476562,46,16,16,16,10,2088,40,58,32,22,17.8645858764648,24,1181,16,1251,62
34.5505699526846,0.796451719063563,310,1734.33813476562,46,16,16,16,10,2088,40,58,32,22,17.8645858764648,24,1181,16,1251,62
34.5526532860146,0.796451719063563,318,1840.99011230469,45,16,16,16,10,1912,36,58,31,24,17.9289817810059,28,-273,19,2503,70
34.5589032860046,0.796451719063563,314,1840.99011230469,45,16,16,16,10,1912,36,58,31,24,17.9289817810059,28,-273,19,2503,70
34.5755699526446,0.796451719063563,301,1948.82507324219,45,16,16,16,10,1882,37,59,31,23,17.9913692474365,33,-462,40,3278,75
34.5964032859446,0.796451719063563,301,1611.70739746094,48,15,15,15,10,1632,26,58,30,23,18.1852073669434,9,-330,34,5331,88
34.7859866189745,0.796451719063563,290,1425.14184570312,48,14,14,14,10,1712,19,58,33,20,18.5576629638672,4,137,30,1823,113
34.8505699522045,0.796451719063563,218,1454.44812011719,47,14,14,14,10,1743,16,59,34,19,18.6259746551514,6,159,11,556,106
34.9297366187444,0.796451719063563,298,1224.43310546875,48,14,14,14,10,1726,20,60,33,19,18.7098731994629,3,126,15,1186,102
34.9339032854044,0.796451719063563,265,1224.43310546875,48,14,14,14,10,1726,20,60,33,19,18.7098731994629,3,126,15,1186,102
34.9901532853144,0.796451719063563,307,1143.48449707031,46,14,14,14,10,1741,18,58,34,20,18.736213684082,4,36,17,1418,102
34.3839032862847,0.794368385733563,213,1159.51721191406,32,15,15,15,10,1346,8,58,50,19,17.6889533996582,6,-108,4,4719,106
34.3901532862747,0.794368385733563,201,1138.05822753906,36,15,15,15,10,1365,9,60,45,20,17.7010059356689,5,-87,14,4129,107
34.4130699529047,0.794368385733563,216,1176.4755859375,42,14,14,14,10,1408,13,58,39,20,17.7226219177246,6,29,16,2483,105
34.4151532862347,0.794368385733563,214,1176.4755859375,42,14,14,14,10,1408,13,58,39,20,17.7226219177246,6,29,16,2483,105
34.4318199528747,0.794368385733563,194,1175.23181152344,43,14,14,14,10,1431,16,58,38,20,17.745080947876,7,-70,15,1883,104
34.4422366195247,0.794368385733563,205,1208.654296875,44,14,14,14,10,1481,15,58,36,19,17.7482852935791,8,-29,18,1493,100
34.4464032861847,0.794368385733563,204,1276.40649414062,45,14,14,14,10,1520,17,60,36,19,17.7590065002441,6,11,14,853,98
34.4568199528347,0.794368385733563,211,1339.85986328125,47,14,14,14,10,1559,17,58,35,19,17.7872161865234,6,49,12,483,97
34.4859866194546,0.794368385733563,227,1376.60217285156,45,15,15,15,10,1627,20,58,33,22,17.9064598083496,5,99,11,5142,99
34.5839032859646,0.794368385733563,299,1974.98193359375,46,15,15,15,10,1977,34,59,32,22,17.9823188781738,16,615,16,2049,74
34.6443199525346,0.794368385733563,197,1335.81213378906,46,15,15,15,10,1630,16,57,31,23,18.2922554016113,4,-177,26,5022,95
34.6776532858146,0.794368385733563,254,1377.02624511719,47,15,15,15,10,1665,19,58,31,22,18.3751583099365,2,-98,31,3824,94
34.6922366191245,0.794368385733563,257,1421.93688964844,49,15,15,15,10,1703,19,59,30,21,18.3954181671143,4,39,18,3324,101
34.7130699524245,0.794368385733563,224,1499.71655273438,47,15,15,15,10,1690,18,58,32,21,18.442455291748,5,18,19,3042,107
34.7797366189845,0.794368385733563,279,1346.37683105469,48,14,14,14,10,1691,19,59,32,21,18.5413036346436,4,12,42,2233,108
34.7964032856245,0.794368385733563,221,1373.04919433594,47,15,15,15,10,1674,20,59,33,20,18.5637359619141,5,-29,14,1932,106
34.9234866187544,0.794368385733563,330,1166.97021484375,47,14,14,14,10,1688,21,60,33,19,18.7011127471924,5,-39,14,1533,102
34.9505699520444,0.794368385733563,291,1233.92846679688,48,14,14,14,10,1710,18,61,33,19,18.7218036651611,3,-43,13,1377,105
