X,Y,k,layer,path
34.6589032858446,0.725618385843563,117.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6922366191245,0.725618385843563,120.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7734866189945,0.725618385843563,233.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8109866189345,0.725618385843563,200.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8339032855645,0.725618385843563,178.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8693199521745,0.725618385843563,219.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4318199528747,0.723535052513563,215.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4943199527746,0.723535052513563,192.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5380699527046,0.723535052513563,176.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5797366193046,0.723535052513563,131.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6401532858746,0.723535052513563,140.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7818199523145,0.723535052513563,203.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8109866189345,0.723535052513563,202.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8484866188745,0.723535052513563,219.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9068199521144,0.723535052513563,208.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5297366193846,0.721451719183563,163.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5380699527046,0.721451719183563,170.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5589032860046,0.721451719183563,183.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5880699526246,0.721451719183563,138.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6714032858246,0.721451719183563,126.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7318199523945,0.721451719183563,115.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8359866188945,0.721451719183563,178.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9109866187744,0.721451719183563,214.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4401532861947,0.719368385853563,187.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4964032861046,0.719368385853563,200.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5526532860146,0.719368385853563,182.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6276532858946,0.719368385853563,117.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7172366190845,0.719368385853563,134.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7214032857445,0.719368385853563,136.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7443199523745,0.719368385853563,141.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7922366189645,0.719368385853563,197.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8047366189445,0.719368385853563,191.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4130699529047,0.717285052523563,197.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4443199528547,0.717285052523563,188.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4630699528247,0.717285052523563,186.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5568199526746,0.717285052523563,183.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5839032859646,0.717285052523563,127.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7589032856845,0.717285052523563,173.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7630699523445,0.717285052523563,156.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7693199523345,0.717285052523563,189.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7839032856445,0.717285052523563,207.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7880699523045,0.717285052523563,209.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8047366189445,0.717285052523563,194.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8422366188845,0.717285052523563,217.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9089032854444,0.717285052523563,217.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4130699529047,0.715201719193563,196.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5089032860846,0.715201719193563,169.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6714032858246,0.715201719193563,133.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7922366189645,0.715201719193563,201.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8130699522645,0.715201719193563,194.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8318199522345,0.715201719193563,192.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8464032855445,0.715201719193563,213.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8714032855045,0.715201719193563,208.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8776532854945,0.715201719193563,207.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5214032860646,0.713118385863563,168.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5422366193646,0.713118385863563,163.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6422366192046,0.713118385863563,121.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6484866191946,0.713118385863563,150.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6505699525246,0.713118385863563,150.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6568199525146,0.713118385863563,147.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7047366191045,0.713118385863563,127.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7276532857345,0.713118385863563,139.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7589032856845,0.713118385863563,190.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7776532856545,0.713118385863563,209.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8380699522245,0.713118385863563,211.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8443199522145,0.713118385863563,205.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4214032862247,0.711035052533563,186.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4380699528647,0.711035052533563,188.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4443199528547,0.711035052533563,174.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4839032861246,0.711035052533563,189.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4901532861146,0.711035052533563,194.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5276532860546,0.711035052533563,229.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5818199526346,0.711035052533563,119.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6047366192646,0.711035052533563,120.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6464032858646,0.711035052533563,143.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6609866191746,0.711035052533563,106.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6693199524946,0.711035052533563,114.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6776532858146,0.711035052533563,133.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7234866190745,0.711035052533563,142.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7464032857045,0.711035052533563,175.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7714032856645,0.711035052533563,219.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9026532854544,0.711035052533563,229.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9172366187644,0.711035052533563,233.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9214032854244,0.711035052533563,235.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4651532861547,0.708951719203563,187.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5109866194146,0.708951719203563,161.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5276532860546,0.708951719203563,157.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5380699527046,0.708951719203563,156.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5880699526246,0.708951719203563,119.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6255699525646,0.708951719203563,111.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6443199525346,0.708951719203563,120.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6984866191145,0.708951719203563,112.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7151532857545,0.708951719203563,146.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7234866190745,0.708951719203563,140.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7359866190545,0.708951719203563,128.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7693199523345,0.708951719203563,217.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8005699522845,0.708951719203563,178.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8630699521845,0.708951719203563,207.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8964032854644,0.708951719203563,210.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9005699521244,0.708951719203563,218.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9109866187744,0.708951719203563,221.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4484866195147,0.706868385873563,188.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4776532861346,0.706868385873563,189.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5068199527546,0.706868385873563,168.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6026532859346,0.706868385873563,122.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6443199525346,0.706868385873563,120.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6505699525246,0.706868385873563,144.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7443199523745,0.706868385873563,174.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8568199521945,0.706868385873563,216.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9151532854344,0.706868385873563,220.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4151532862347,0.704785052543563,169.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4380699528647,0.704785052543563,185.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4880699527846,0.704785052543563,185.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5276532860546,0.704785052543563,162.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5526532860146,0.704785052543563,128.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5964032859446,0.704785052543563,133.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6797366191445,0.704785052543563,122.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6964032857845,0.704785052543563,118.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7297366190645,0.704785052543563,134.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7318199523945,0.704785052543563,130.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8255699522445,0.704785052543563,187.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4172366195647,0.702701719213564,164.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5172366194046,0.702701719213564,173.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5568199526746,0.702701719213564,145.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6672366191646,0.702701719213564,111.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7922366189645,0.702701719213564,196.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8130699522645,0.702701719213564,174.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8297366189045,0.702701719213564,170.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8443199522145,0.702701719213564,198.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8630699521845,0.702701719213564,224.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8984866187944,0.702701719213564,204.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9089032854444,0.702701719213564,213.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4401532861947,0.700618385883564,181.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4443199528547,0.700618385883564,213.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4714032861446,0.700618385883564,197.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5214032860646,0.700618385883564,162.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5339032860446,0.700618385883564,156.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5526532860146,0.700618385883564,135.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5943199526146,0.700618385883564,129.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6297366192246,0.700618385883564,123.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7901532856345,0.700618385883564,197.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8464032855445,0.700618385883564,204.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9026532854544,0.700618385883564,212.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4193199528947,0.698535052553564,169.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4401532861947,0.698535052553564,186.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5380699527046,0.698535052553564,156.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6880699524645,0.698535052553564,113.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7214032857445,0.698535052553564,144.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7255699524045,0.698535052553564,144.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7297366190645,0.698535052553564,135.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7672366190045,0.698535052553564,201.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7839032856445,0.698535052553564,193.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8651532855145,0.698535052553564,202.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8880699521444,0.698535052553564,203.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9089032854444,0.698535052553564,187.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4297366195447,0.696451719223564,210.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5380699527046,0.696451719223564,149.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6005699526046,0.696451719223564,140.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6630699525046,0.696451719223564,115.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7089032857645,0.696451719223564,128.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7255699524045,0.696451719223564,148.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7339032857245,0.696451719223564,137.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7922366189645,0.696451719223564,203.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8984866187944,0.696451719223564,186.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9089032854444,0.696451719223564,186.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4734866194746,0.694368385893564,201.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4880699527846,0.694368385893564,193.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5047366194246,0.694368385893564,169.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5151532860746,0.694368385893564,170.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5484866193546,0.694368385893564,161.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6672366191646,0.694368385893564,110.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6839032858045,0.694368385893564,109.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6964032857845,0.694368385893564,113.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7297366190645,0.694368385893564,130.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8068199522745,0.694368385893564,164.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8672366188445,0.694368385893564,203.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4234866195547,0.692285052563564,171.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5130699527446,0.692285052563564,169.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6255699525646,0.692285052563564,118.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6443199525346,0.692285052563564,115.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8339032855645,0.692285052563564,187.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8359866188945,0.692285052563564,188.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8755699521645,0.692285052563564,215.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4422366195247,0.690201719233564,167.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4859866194546,0.690201719233564,180.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5130699527446,0.690201719233564,165.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5318199527146,0.690201719233564,167.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5401532860346,0.690201719233564,157.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5443199526946,0.690201719233564,165.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5568199526746,0.690201719233564,182.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5651532859946,0.690201719233564,158.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5693199526546,0.690201719233564,144.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6276532858946,0.690201719233564,122.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6297366192246,0.690201719233564,120.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6859866191345,0.690201719233564,116.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6901532857945,0.690201719233564,125.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7755699523245,0.690201719233564,195.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8318199522345,0.690201719233564,185.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8380699522245,0.690201719233564,193.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8401532855545,0.690201719233564,179.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8443199522145,0.690201719233564,182.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9047366187844,0.690201719233564,184.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4214032862247,0.688118385903564,156.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4505699528447,0.688118385903564,180.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4964032861046,0.688118385903564,183.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5214032860646,0.688118385903564,160.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5422366193646,0.688118385903564,163.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6047366192646,0.688118385903564,126.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6255699525646,0.688118385903564,124.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6922366191245,0.688118385903564,131.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8443199522145,0.688118385903564,176.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.9068199521144,0.688118385903564,184.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4276532862147,0.686035052573564,196.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4401532861947,0.686035052573564,172.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4589032861647,0.686035052573564,191.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5339032860446,0.686035052573564,173.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5818199526346,0.686035052573564,154.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6380699525446,0.686035052573564,117.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6505699525246,0.686035052573564,113.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6672366191646,0.686035052573564,105.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6839032858045,0.686035052573564,114.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7047366191045,0.686035052573564,120.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7380699523845,0.686035052573564,138.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7443199523745,0.686035052573564,171.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7568199523545,0.686035052573564,171.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8109866189345,0.686035052573564,160.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.8797366188245,0.686035052573564,190.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.4401532861947,0.683951719243564,180.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5151532860746,0.683951719243564,167.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5359866193746,0.683951719243564,166.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5651532859946,0.683951719243564,170.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6172366192446,0.683951719243564,124.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6359866192146,0.683951719243564,121.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6797366191445,0.683951719243564,115.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7339032857245,0.683951719243564,137.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.7422366190445,0.683951719243564,172.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5505699526846,0.681868385913564,185.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.5547366193446,0.681868385913564,167.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6234866192346,0.681868385913564,118.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6443199525346,0.681868385913564,103.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
34.6484866191946,0.681868385913564,104.00000000,k_test,D:/r/KenyaDSM/data/soil_shp/k_test/k_test.shp
