"annual_precip","occ","ph20","tree_cover","X","Y","mg"
885.535583496094,39,61,48,36.6130480751699,-0.991053851103347,496
1082.4951171875,29,62,12,36.6213813371987,-0.991053851103347,454
1925.30651855469,36,58,9,36.6547143853135,-0.991053851103347,329
1954.30310058594,51,55,79,36.6817974869068,-0.991053851103347,208
1946.39831542969,52,53,67,36.6922140644427,-0.991053851103347,230
1937.29125976562,50,52,16,36.7005473264714,-0.991053851103347,263
1919.06384277344,38,55,18,36.7547135296581,-0.991053851103347,318
1902.80017089844,40,52,20,36.7630467916868,-0.991053851103347,326
1842.20361328125,33,55,41,36.8109630483519,-0.991053851103347,382
1817.83288574219,37,54,50,36.8297128879165,-0.991053851103347,396
1806.77722167969,36,56,28,36.8401294654524,-0.991053851103347,395
1728.26745605469,21,58,44,36.9088788771893,-0.991053851103347,429
1639.59497070312,18,59,21,36.9484618718257,-0.991053851103347,473
1576.70092773438,17,61,31,36.9838782354477,-0.991053851103347,463
1552.28527832031,16,57,31,36.9922114974764,-0.991053851103347,484
1536.51647949219,17,56,62,36.9942948129836,-0.991053851103347,485
1082.4951171875,29,62,12,36.6213813371987,-0.993137205139821,471
1934.02453613281,42,52,15,36.7047139574858,-0.993137205139821,291
1934.02453613281,42,52,15,36.706797272993,-0.993137205139821,282
1876.00512695312,37,55,32,36.777630000237,-0.993137205139821,388
1854.74987792969,35,55,32,36.8047131018304,-0.993137205139821,400
1854.74987792969,35,55,32,36.8067964173375,-0.993137205139821,393
1828.57836914062,35,56,36,36.8213796258878,-0.993137205139821,370
1806.77722167969,36,56,28,36.8422127809596,-0.993137205139821,385
1653.91821289062,21,58,17,36.940128609797,-0.993137205139821,459
1604.78186035156,17,58,17,36.975544973419,-0.993137205139821,484
751.468566894531,19,64,11,36.6005481821269,-0.995220559176295,870
1420.90710449219,25,60,15,36.6317979147345,-0.995220559176295,446
1937.29125976562,50,52,16,36.6963806954571,-0.995220559176295,255
1937.29125976562,50,52,16,36.7005473264714,-0.995220559176295,272
1938.82922363281,48,51,19,36.7380470056006,-0.995220559176295,308
1869.25170898438,36,55,18,36.7880465777729,-0.995220559176295,377
1828.57836914062,35,56,36,36.8192963103806,-0.995220559176295,370
1817.83288574219,37,54,50,36.8317962034237,-0.995220559176295,394
1788.32946777344,32,57,30,36.8547126740026,-0.995220559176295,387
1743.22497558594,25,58,40,36.8984622996534,-0.995220559176295,434
1576.70092773438,17,61,31,36.9817949199405,-0.995220559176295,489
1552.28527832031,16,57,31,36.9901281819692,-0.995220559176295,428
1082.4951171875,29,62,12,36.6192980216915,-0.997303913212769,430
1082.4951171875,29,62,12,36.6234646527058,-0.997303913212769,445
1727.12646484375,31,59,15,36.6401311767633,-0.997303913212769,417
1948.98706054688,58,58,46,36.660964331835,-0.997303913212769,291
1934.02453613281,42,52,15,36.7088805885002,-0.997303913212769,290
1876.00512695312,37,55,32,36.7817966312514,-0.997303913212769,379
1842.20361328125,33,55,41,36.8130463638591,-0.997303913212769,394
1785.01208496094,30,55,38,36.8672125670457,-0.997303913212769,407
1773.75561523438,26,57,17,36.8797124600888,-0.997303913212769,416
1773.75561523438,26,57,17,36.881795775596,-0.997303913212769,427
1604.78186035156,17,58,17,36.9692950268975,-0.997303913212769,457
1604.78186035156,17,58,17,36.975544973419,-0.997303913212769,471
1576.70092773438,17,61,31,36.9797116044333,-0.997303913212769,493
1116.3271484375,29,61,8,36.6192980216915,-0.999387267249244,401
1867.56860351562,42,56,17,36.6442978077776,-0.999387267249244,396
1929.77905273438,40,55,41,36.7005473264714,-0.999387267249244,288
1931.37243652344,37,55,47,36.7317970590791,-0.999387267249244,286
1931.37243652344,37,55,47,36.7338803745863,-0.999387267249244,269
1929.86157226562,44,53,45,36.7401303211078,-0.999387267249244,294
1913.68273925781,40,53,61,36.7526302141509,-0.999387267249244,335
1913.68273925781,40,53,61,36.7547135296581,-0.999387267249244,341
1874.25561523438,35,55,42,36.7797133157442,-0.999387267249244,383
1827.83251953125,34,54,44,36.823462941395,-0.999387267249244,378
1827.83251953125,34,54,44,36.8255462569021,-0.999387267249244,375
1792.82849121094,34,56,43,36.8463794119739,-0.999387267249244,395
1785.25964355469,32,56,56,36.8526293584955,-0.999387267249244,401
1753.498046875,27,58,19,36.8797124600888,-0.999387267249244,414
1715.25708007812,23,58,27,36.9067955616821,-0.999387267249244,417
1671.91455078125,20,58,58,36.9192954547252,-0.999387267249244,414
1671.91455078125,20,58,58,36.9255454012467,-0.999387267249244,436
1655.20080566406,21,58,41,36.9338786632754,-0.999387267249244,443
1623.95629882812,19,58,30,36.9609617648687,-0.999387267249244,490
1568.01245117188,16,59,18,36.9797116044333,-0.999387267249244,508
1515.05493164062,22,56,41,37.0026280750123,-0.999387267249244,451
1515.05493164062,22,56,41,37.0047113905195,-0.999387267249244,462
1461.43151855469,28,59,12,36.6338812302417,-1.00147062128572,410
1924.05114746094,66,58,31,36.6526310698063,-1.00147062128572,281
1947.35961914062,55,55,26,36.6755475403853,-1.00147062128572,237
1924.81787109375,39,57,54,36.7484635831365,-1.00147062128572,347
1913.68273925781,40,53,61,36.7547135296581,-1.00147062128572,336
1897.34899902344,36,55,18,36.7630467916868,-1.00147062128572,354
1883.68835449219,36,54,58,36.7734633692227,-1.00147062128572,376
1874.25561523438,35,55,42,36.7817966312514,-1.00147062128572,392
1803.28430175781,35,56,51,36.8401294654524,-1.00147062128572,412
1792.82849121094,34,56,43,36.8442960964667,-1.00147062128572,402
1778.37707519531,32,55,28,36.8630459360314,-1.00147062128572,406
1768.25073242188,34,56,38,36.8734625135672,-1.00147062128572,417
1753.498046875,27,58,19,36.8797124600888,-1.00147062128572,418
1738.44396972656,24,58,21,36.8901290376247,-1.00147062128572,419
1629.68469238281,19,59,25,36.9484618718257,-1.00147062128572,455
1629.0390625,17,58,29,36.9567951338544,-1.00147062128572,477
1547.04345703125,17,59,22,36.9880448664621,-1.00147062128572,465
1534.33703613281,17,56,33,36.9942948129836,-1.00147062128572,428
1744.37109375,30,57,14,36.6422144922704,-1.00355397532219,401
1946.2001953125,57,58,76,36.6651309628494,-1.00355397532219,275
1947.35961914062,55,55,26,36.6734642248781,-1.00355397532219,244
1935.40832519531,48,54,18,36.6901307489355,-1.00355397532219,267
1929.77905273438,40,55,41,36.7005473264714,-1.00355397532219,307
1930.31115722656,40,54,16,36.7234637970504,-1.00355397532219,303
1931.37243652344,37,55,47,36.7317970590791,-1.00355397532219,304
1874.25561523438,35,55,42,36.7838799467586,-1.00355397532219,380
1866.16760253906,33,55,15,36.7880465777729,-1.00355397532219,376
1840.08666992188,38,54,30,36.8151296793663,-1.00355397532219,373
1827.83251953125,34,54,44,36.8192963103806,-1.00355397532219,355
1753.498046875,27,58,19,36.8776291445816,-1.00355397532219,413
1753.498046875,27,58,19,36.8797124600888,-1.00355397532219,422
1738.44396972656,24,58,21,36.8922123531319,-1.00355397532219,420
1671.91455078125,20,58,58,36.9192954547252,-1.00355397532219,432
1655.20080566406,21,58,41,36.9338786632754,-1.00355397532219,423
1623.95629882812,19,58,30,36.9609617648687,-1.00355397532219,462
1600.09057617188,19,60,33,36.9734616579118,-1.00355397532219,481
1568.01245117188,16,59,18,36.9797116044333,-1.00355397532219,475
1568.01245117188,16,59,18,36.9817949199405,-1.00355397532219,481
1547.04345703125,17,59,22,36.9880448664621,-1.00355397532219,480
1534.33703613281,17,56,33,36.998461443998,-1.00355397532219,427
902.572692871094,32,62,55,36.6109647596628,-1.00563732935867,528
1116.3271484375,29,61,8,36.6234646527058,-1.00563732935867,453
1744.37109375,30,57,14,36.6380478612561,-1.00563732935867,393
1744.37109375,30,57,14,36.6422144922704,-1.00563732935867,397
1867.56860351562,42,56,17,36.6505477542992,-1.00563732935867,306
1947.35961914062,55,55,26,36.6713809093709,-1.00563732935867,240
1941.48046875,55,56,70,36.6797141713997,-1.00563732935867,219
1941.48046875,55,56,70,36.683880802414,-1.00563732935867,214
1926.61389160156,39,53,29,36.7026306419786,-1.00563732935867,310
1927.88000488281,38,54,37,36.7151305350217,-1.00563732935867,320
1929.86157226562,44,53,45,36.7380470056006,-1.00563732935867,276
1924.81787109375,39,57,54,36.7463802676294,-1.00563732935867,315
1858.14978027344,34,54,34,36.800546470816,-1.00563732935867,375
1827.83251953125,34,54,44,36.823462941395,-1.00563732935867,368
1803.28430175781,35,56,51,36.8422127809596,-1.00563732935867,410
1768.25073242188,34,56,38,36.8755458290744,-1.00563732935867,416
1738.44396972656,24,58,21,36.8880457221175,-1.00563732935867,424
1738.44396972656,24,58,21,36.8901290376247,-1.00563732935867,405
1695.23657226562,23,59,54,36.917212139218,-1.00563732935867,432
1547.04345703125,17,59,22,36.9859615509549,-1.00563732935867,479
1547.04345703125,17,59,22,36.9880448664621,-1.00563732935867,481
1515.05493164062,22,56,41,37.0047113905195,-1.00563732935867,450
926.919128417969,30,60,11,36.6109647596628,-1.00772068339514,529
926.919128417969,30,60,11,36.6151313906771,-1.00772068339514,408
1758.22082519531,34,57,14,36.6359645457489,-1.00772068339514,363
1758.22082519531,34,57,14,36.6401311767633,-1.00772068339514,398
1859.69775390625,34,57,36,36.6505477542992,-1.00772068339514,312
1920.83056640625,53,58,47,36.6567977008207,-1.00772068339514,309
1941.93896484375,48,54,65,36.683880802414,-1.00772068339514,215
1933.81555175781,38,55,61,36.6942973799499,-1.00772068339514,256
1929.36010742188,42,54,16,36.706797272993,-1.00772068339514,299
1926.77258300781,40,55,21,36.7130472195145,-1.00772068339514,308
1926.1962890625,39,55,39,36.7213804815432,-1.00772068339514,298
1926.1962890625,39,55,39,36.7234637970504,-1.00772068339514,297
1852.79016113281,36,56,36,36.7984631553088,-1.00772068339514,370
1821.7529296875,36,55,22,36.8255462569021,-1.00772068339514,388
1812.24194335938,37,56,43,36.8317962034237,-1.00772068339514,382
1792.1474609375,33,56,29,36.8484627274811,-1.00772068339514,408
1781.18237304688,32,55,39,36.858879305017,-1.00772068339514,413
1770.76672363281,32,56,22,36.8630459360314,-1.00772068339514,417
1770.76672363281,32,56,22,36.8672125670457,-1.00772068339514,423
1759.16076660156,29,57,49,36.8692958825529,-1.00772068339514,424
1723.15478515625,24,59,24,36.8880457221175,-1.00772068339514,415
1687.33679199219,24,59,44,36.917212139218,-1.00772068339514,423
1551.51611328125,17,58,23,36.9776282889262,-1.00772068339514,479
1525.0419921875,17,59,29,37.0005447595051,-1.00772068339514,451
809.979736328125,27,63,41,36.6047148131412,-1.00980403743161,631
809.979736328125,27,63,41,36.6088814441556,-1.00980403743161,528
926.919128417969,30,60,11,36.6109647596628,-1.00980403743161,496
1159.31958007812,31,61,17,36.6234646527058,-1.00980403743161,444
1504.85778808594,28,60,11,36.6297145992274,-1.00980403743161,384
1758.22082519531,34,57,14,36.6359645457489,-1.00980403743161,360
1920.83056640625,53,58,47,36.6547143853135,-1.00980403743161,303
1933.81555175781,38,55,61,36.7005473264714,-1.00980403743161,286
1926.77258300781,40,55,21,36.7172138505289,-1.00980403743161,301
1926.1962890625,39,55,39,36.7255471125576,-1.00980403743161,326
1925.09045410156,44,55,29,36.7380470056006,-1.00980403743161,263
1877.63879394531,40,55,42,36.7734633692227,-1.00980403743161,371
1842.90319824219,40,55,37,36.8067964173375,-1.00980403743161,375
1842.90319824219,40,55,37,36.8088797328447,-1.00980403743161,411
1802.94543457031,39,56,34,36.835962834438,-1.00980403743161,393
1759.16076660156,29,57,49,36.8755458290744,-1.00980403743161,428
1723.15478515625,24,59,24,36.8859624066103,-1.00980403743161,419
1723.15478515625,24,59,24,36.8901290376247,-1.00980403743161,428
1670.17443847656,22,59,25,36.9255454012467,-1.00980403743161,442
1525.0419921875,17,59,29,36.9963781284908,-1.00980403743161,465
1509.94018554688,18,57,22,37.0047113905195,-1.00980403743161,456
1487.95373535156,19,56,27,37.010961337041,-1.00980403743161,429
809.979736328125,27,63,41,36.6047148131412,-1.01188739146809,626
1758.22082519531,34,57,14,36.6359645457489,-1.01188739146809,358
1947.45153808594,55,56,74,36.6630476473422,-1.01188739146809,254
1941.93896484375,48,54,65,36.683880802414,-1.01188739146809,220
1926.77258300781,40,55,21,36.7130472195145,-1.01188739146809,318
1926.1962890625,39,55,39,36.7255471125576,-1.01188739146809,324
1926.07312011719,39,54,23,36.7297137435719,-1.01188739146809,299
1926.07312011719,39,54,23,36.7338803745863,-1.01188739146809,278
1908.87097167969,39,52,43,36.7567968451653,-1.01188739146809,392
1792.1474609375,33,56,29,36.8505460429883,-1.01188739146809,412
1770.76672363281,32,56,22,36.8609626205242,-1.01188739146809,441
1759.16076660156,29,57,49,36.8734625135672,-1.01188739146809,438
1723.15478515625,24,59,24,36.8901290376247,-1.01188739146809,425
1702.71411132812,19,59,40,36.9047122461749,-1.01188739146809,445
1687.33679199219,24,59,44,36.9109621926965,-1.01188739146809,414
1617.30041503906,20,58,26,36.9505451873328,-1.01188739146809,457
1525.0419921875,17,59,29,36.998461443998,-1.01188739146809,503
1509.94018554688,18,57,22,37.0026280750123,-1.01188739146809,503
1421.30798339844,11,57,27,37.0630442247205,-1.01188739146809,452
748.724853515625,23,64,5,36.5984648666197,-1.01397074550456,983
809.979736328125,27,63,41,36.6067981286484,-1.01397074550456,492
1947.58630371094,56,57,24,36.6692975938638,-1.01397074550456,203
1941.93896484375,48,54,65,36.6776308558925,-1.01397074550456,201
1926.77258300781,40,55,21,36.7109639040073,-1.01397074550456,305
1926.07312011719,39,54,23,36.7297137435719,-1.01397074550456,302
1925.09045410156,44,55,29,36.7380470056006,-1.01397074550456,291
1861.81811523438,36,58,23,36.7880465777729,-1.01397074550456,362
1852.79016113281,36,56,36,36.7984631553088,-1.01397074550456,390
1832.53002929688,34,55,29,36.8172129948734,-1.01397074550456,399
1712.45385742188,22,59,48,36.8963789841462,-1.01397074550456,432
1702.71411132812,19,59,40,36.9067955616821,-1.01397074550456,445
1612.35327148438,19,58,20,36.9567951338544,-1.01397074550456,459
1525.0419921875,17,59,29,36.998461443998,-1.01397074550456,480
1487.95373535156,19,56,27,37.010961337041,-1.01397074550456,438
1487.95373535156,19,56,27,37.0172112835626,-1.01397074550456,439
1480.68591308594,16,58,16,37.0234612300841,-1.01397074550456,473
818.614562988281,35,61,36,36.6047148131412,-1.01605409954104,624
946.068603515625,27,60,10,36.6172147061843,-1.01605409954104,443
1510.17956542969,29,60,13,36.6297145992274,-1.01605409954104,362
1510.17956542969,29,60,13,36.6338812302417,-1.01605409954104,351
1947.63098144531,48,54,29,36.6922140644427,-1.01605409954104,249
1941.92797851562,46,54,30,36.6963806954571,-1.01605409954104,273
1934.2001953125,45,53,21,36.7088805885002,-1.01605409954104,309
1925.15905761719,42,53,29,36.719297166036,-1.01605409954104,324
1902.91784667969,39,52,29,36.7567968451653,-1.01605409954104,371
1879.32531738281,41,54,35,36.7609634761796,-1.01605409954104,378
1858.1201171875,38,56,20,36.777630000237,-1.01605409954104,392
1828.02490234375,35,55,50,36.8047131018304,-1.01605409954104,412
1816.6865234375,33,55,20,36.8151296793663,-1.01605409954104,388
1756.36645507812,29,56,47,36.8630459360314,-1.01605409954104,433
1745.89135742188,30,57,33,36.8713791980601,-1.01605409954104,430
1700.27526855469,23,59,35,36.8984622996534,-1.01605409954104,424
1688.95849609375,22,57,34,36.9067955616821,-1.01605409954104,458
1674.94152832031,23,60,39,36.917212139218,-1.01605409954104,447
1600.12341308594,20,59,17,36.9484618718257,-1.01605409954104,451
1520.33850097656,19,57,9,36.9880448664621,-1.01605409954104,499
1499.57348632812,16,59,15,37.0026280750123,-1.01605409954104,557
752.199462890625,25,64,5,36.5963815511125,-1.01813745357751,845
946.068603515625,27,60,10,36.6109647596628,-1.01813745357751,453
1185.89038085938,30,58,91,36.6213813371987,-1.01813745357751,474
1733.58862304688,30,58,17,36.6359645457489,-1.01813745357751,388
1908.54296875,36,58,19,36.6547143853135,-1.01813745357751,274
1908.54296875,36,58,19,36.6588810163279,-1.01813745357751,265
1951.32775878906,54,54,71,36.6797141713997,-1.01813745357751,199
1951.32775878906,54,54,71,36.6817974869068,-1.01813745357751,173
1951.32775878906,54,54,71,36.683880802414,-1.01813745357751,173
1947.63098144531,48,54,29,36.6859641179212,-1.01813745357751,171
1934.2001953125,45,53,21,36.7088805885002,-1.01813745357751,304
1921.81176757812,49,54,21,36.7359636900935,-1.01813745357751,327
1863.25769042969,38,55,39,36.7692967382083,-1.01813745357751,360
1756.36645507812,29,56,47,36.8672125670457,-1.01813745357751,418
1700.27526855469,23,59,35,36.8984622996534,-1.01813745357751,434
1539.65222167969,16,60,22,36.9838782354477,-1.01813745357751,490
1520.33850097656,19,57,9,36.9880448664621,-1.01813745357751,495
1509.35595703125,16,58,18,37.0005447595051,-1.01813745357751,506
1399.4853515625,11,57,13,37.0672108557348,-1.01813745357751,399
1348.3203125,12,56,42,37.2567925668881,-1.01813745357751,456
1947.63098144531,48,54,29,36.6859641179212,-1.02022080761399,159
1947.63098144531,48,54,29,36.6880474334284,-1.02022080761399,185
1947.63098144531,48,54,29,36.6901307489355,-1.02022080761399,203
1941.92797851562,46,54,30,36.6942973799499,-1.02022080761399,251
1941.92797851562,46,54,30,36.6984640109643,-1.02022080761399,266
1928.01147460938,44,55,26,36.7172138505289,-1.02022080761399,305
1917.59130859375,38,52,22,36.7484635831365,-1.02022080761399,321
1858.1201171875,38,56,20,36.7817966312514,-1.02022080761399,389
1852.05139160156,37,57,46,36.7901298932801,-1.02022080761399,390
1798.34545898438,33,56,64,36.835962834438,-1.02022080761399,426
1798.34545898438,33,56,64,36.8401294654524,-1.02022080761399,403
1625.06188964844,22,59,23,36.9422119253041,-1.02022080761399,438
1520.33850097656,19,57,9,36.9922114974764,-1.02022080761399,528
1509.35595703125,16,58,18,36.998461443998,-1.02022080761399,526
1499.57348632812,16,59,15,37.0067947060267,-1.02022080761399,483
1399.4853515625,11,57,13,37.0630442247205,-1.02022080761399,433
818.614562988281,35,61,36,36.6067981286484,-1.02230416165046,584
818.614562988281,35,61,36,36.6088814441556,-1.02230416165046,452
1831.86047363281,39,58,56,36.648464438792,-1.02230416165046,361
1948.37487792969,56,56,93,36.6651309628494,-1.02230416165046,234
1928.01147460938,44,55,26,36.7109639040073,-1.02230416165046,298
1917.59130859375,38,52,22,36.7463802676294,-1.02230416165046,335
1917.59130859375,38,52,22,36.7484635831365,-1.02230416165046,331
1879.32531738281,41,54,35,36.7609634761796,-1.02230416165046,371
1879.32531738281,41,54,35,36.765130107194,-1.02230416165046,354
1863.25769042969,38,55,39,36.7734633692227,-1.02230416165046,387
1863.25769042969,38,55,39,36.7755466847299,-1.02230416165046,388
1858.1201171875,38,56,20,36.777630000237,-1.02230416165046,381
1852.05139160156,37,57,46,36.7901298932801,-1.02230416165046,394
1803.38989257812,37,57,24,36.8297128879165,-1.02230416165046,427
1713.7529296875,25,58,36,36.8922123531319,-1.02230416165046,437
1700.27526855469,23,59,35,36.9005456151606,-1.02230416165046,438
1688.95849609375,22,57,34,36.9026289306677,-1.02230416165046,420
1664.08923339844,22,58,27,36.9234620857395,-1.02230416165046,484
1600.12341308594,20,59,17,36.9463785563185,-1.02230416165046,463
1579.212890625,18,59,17,36.9609617648687,-1.02230416165046,446
1579.212890625,18,59,17,36.9630450803759,-1.02230416165046,455
1539.65222167969,16,60,22,36.9797116044333,-1.02230416165046,412
1520.33850097656,19,57,9,36.9859615509549,-1.02230416165046,518
1499.57348632812,16,59,15,37.0026280750123,-1.02230416165046,536
1499.57348632812,16,59,15,37.0047113905195,-1.02230416165046,528
1477.58435058594,16,58,50,37.0192945990697,-1.02230416165046,507
1332.79431152344,11,57,27,37.2359594118163,-1.02230416165046,474
1348.3203125,12,56,42,37.2547092513809,-1.02230416165046,466
1300.86608886719,12,57,55,37.2609591979024,-1.02230416165046,441
759.527893066406,25,63,41,36.5942982356053,-1.02438751568693,919
1198.42224121094,28,60,20,36.6213813371987,-1.02438751568693,423
1479.33605957031,29,61,13,36.6338812302417,-1.02438751568693,399
1670.17993164062,36,57,14,36.6359645457489,-1.02438751568693,401
1952.37390136719,61,54,62,36.6817974869068,-1.02438751568693,186
1950.17321777344,56,52,44,36.6922140644427,-1.02438751568693,217
1941.49133300781,47,53,43,36.6984640109643,-1.02438751568693,272
1914.35412597656,53,52,49,36.719297166036,-1.02438751568693,302
1839.67346191406,41,55,47,36.7713800537155,-1.02438751568693,353
1836.25915527344,37,54,40,36.777630000237,-1.02438751568693,377
1833.11157226562,35,57,23,36.7880465777729,-1.02438751568693,390
1820.17541503906,34,56,60,36.7963798398016,-1.02438751568693,407
1690.74230957031,23,60,36,36.9005456151606,-1.02438751568693,437
1661.41235351562,22,57,31,36.9109621926965,-1.02438751568693,439
1638.04431152344,21,59,17,36.9317953477682,-1.02438751568693,463
1583.88195800781,19,59,14,36.9442952408113,-1.02438751568693,464
1569.00463867188,19,60,16,36.9547118183472,-1.02438751568693,479
1549.87780761719,16,59,25,36.9692950268975,-1.02438751568693,469
1517.58081054688,17,58,24,36.9922114974764,-1.02438751568693,632
1500.59045410156,15,58,11,36.9942948129836,-1.02438751568693,594
1381.67614746094,11,58,50,37.0713774867492,-1.02438751568693,469
717.122619628906,15,69,1,36.5922149200982,-1.02647086972341,857
829.676208496094,41,59,35,36.6026314976341,-1.02647086972341,646
829.676208496094,41,59,35,36.6067981286484,-1.02647086972341,547
965.143127441406,30,61,8,36.6151313906771,-1.02647086972341,406
1777.4765625,36,58,23,36.6463811232848,-1.02647086972341,370
1877.02709960938,33,57,20,36.6547143853135,-1.02647086972341,351
1950.17321777344,56,52,44,36.6880474334284,-1.02647086972341,202
1941.49133300781,47,53,43,36.6942973799499,-1.02647086972341,229
1915.38635253906,41,51,23,36.7317970590791,-1.02647086972341,289
1916.01403808594,42,54,36,36.7359636900935,-1.02647086972341,293
1839.67346191406,41,55,47,36.7713800537155,-1.02647086972341,341
1839.67346191406,41,55,47,36.7755466847299,-1.02647086972341,364
1833.11157226562,35,57,23,36.7922132087873,-1.02647086972341,413
1805.93212890625,36,57,44,36.8088797328447,-1.02647086972341,402
1776.60559082031,33,57,49,36.8505460429883,-1.02647086972341,429
1638.04431152344,21,59,17,36.9317953477682,-1.02647086972341,464
1612.10119628906,21,59,18,36.9422119253041,-1.02647086972341,487
1583.88195800781,19,59,14,36.9484618718257,-1.02647086972341,509
1569.00463867188,19,60,16,36.9588784493616,-1.02647086972341,457
1549.87780761719,16,59,25,36.9713783424046,-1.02647086972341,527
1549.87780761719,16,59,25,36.9734616579118,-1.02647086972341,520
1517.58081054688,17,58,24,36.9859615509549,-1.02647086972341,456
1517.58081054688,17,58,24,36.9901281819692,-1.02647086972341,469
1500.59045410156,15,58,11,36.9963781284908,-1.02647086972341,540
1489.87622070312,16,58,12,37.0026280750123,-1.02647086972341,531
1486.28820800781,12,62,8,37.010961337041,-1.02647086972341,480
1481.556640625,13,59,11,37.0192945990697,-1.02647086972341,494
1381.67614746094,11,58,50,37.0713774867492,-1.02647086972341,484
1351.02478027344,9,58,16,37.2359594118163,-1.02647086972341,415
1670.17993164062,36,57,14,36.6359645457489,-1.02855422375988,398
1670.17993164062,36,57,14,36.6422144922704,-1.02855422375988,392
1941.49133300781,47,53,43,36.6942973799499,-1.02855422375988,238
1916.79992675781,40,53,16,36.7151305350217,-1.02855422375988,288
1805.93212890625,36,57,44,36.8047131018304,-1.02855422375988,415
1791.79943847656,30,55,18,36.823462941395,-1.02855422375988,427
1760.21704101562,32,55,15,36.8567959895098,-1.02855422375988,434
1730.42272949219,31,57,22,36.8734625135672,-1.02855422375988,439
1720.98291015625,29,57,41,36.8776291445816,-1.02855422375988,425
1705.37939453125,24,58,24,36.8859624066103,-1.02855422375988,439
1650.89392089844,22,60,21,36.9213787702324,-1.02855422375988,452
1583.88195800781,19,59,14,36.9484618718257,-1.02855422375988,475
1562.13525390625,20,60,17,36.9672117113903,-1.02855422375988,464
1489.87622070312,16,58,12,37.0067947060267,-1.02855422375988,495
1473.98059082031,15,56,15,37.0297111766056,-1.02855422375988,456
1390.89025878906,16,58,12,37.0672108557348,-1.02855422375988,446
1328.11962890625,12,58,29,37.2276261497876,-1.02855422375988,512
1365.90234375,12,58,9,37.2505426203665,-1.02855422375988,568
1357.55432128906,10,58,19,37.2630425134096,-1.02855422375988,520
1479.33605957031,29,61,13,36.6338812302417,-1.03063757779636,384
1936.39904785156,55,56,19,36.6651309628494,-1.03063757779636,238
1950.17321777344,56,52,44,36.6901307489355,-1.03063757779636,185
1916.01403808594,42,54,36,36.7401303211078,-1.03063757779636,301
1912.93981933594,42,55,16,36.7484635831365,-1.03063757779636,292
1833.11157226562,35,57,23,36.7859632622658,-1.03063757779636,401
1796.31799316406,32,55,49,36.8151296793663,-1.03063757779636,421
1776.60559082031,33,57,49,36.8484627274811,-1.03063757779636,416
1741.78393554688,31,56,29,36.8672125670457,-1.03063757779636,442
1730.42272949219,31,57,22,36.8755458290744,-1.03063757779636,433
1705.37939453125,24,58,24,36.8859624066103,-1.03063757779636,435
1705.37939453125,24,58,24,36.8901290376247,-1.03063757779636,469
1677.21765136719,22,59,30,36.9067955616821,-1.03063757779636,441
1677.21765136719,22,59,30,36.9088788771893,-1.03063757779636,437
1661.41235351562,22,57,31,36.917212139218,-1.03063757779636,461
1638.04431152344,21,59,17,36.9338786632754,-1.03063757779636,467
1583.88195800781,19,59,14,36.9484618718257,-1.03063757779636,448
1569.00463867188,19,60,16,36.9588784493616,-1.03063757779636,489
1517.58081054688,17,58,24,36.9859615509549,-1.03063757779636,433
1500.59045410156,15,58,11,37.0005447595051,-1.03063757779636,529
1489.87622070312,16,58,12,37.0026280750123,-1.03063757779636,531
1411.283203125,9,58,1,37.056794278199,-1.03063757779636,439
1381.67614746094,11,58,50,37.0734608022564,-1.03063757779636,451
1377.06628417969,12,56,5,37.0838773797923,-1.03063757779636,484
849.890502929688,40,60,47,36.6026314976341,-1.03272093183283,594
1929.40380859375,51,53,54,36.6942973799499,-1.03272093183283,179
1888.73034667969,42,52,49,36.7297137435719,-1.03272093183283,307
1774.03015136719,37,56,21,36.8151296793663,-1.03272093183283,401
1771.20703125,33,55,40,36.8213796258878,-1.03272093183283,425
1758.79809570312,32,55,37,36.8442960964667,-1.03272093183283,419
1758.79809570312,32,55,37,36.8505460429883,-1.03272093183283,415
1729.48864746094,32,57,31,36.8609626205242,-1.03272093183283,430
1710.02062988281,28,58,35,36.8797124600888,-1.03272093183283,435
1637.94250488281,21,58,18,36.9255454012467,-1.03272093183283,486
1477.501953125,13,62,10,37.0255445455913,-1.03272093183283,489
1421.36145019531,14,60,20,37.0484610161702,-1.03272093183283,438
1405.42590332031,11,63,10,37.069294171242,-1.03272093183283,400
1359.21789550781,10,56,38,37.0901273263138,-1.03272093183283,494
1324.626953125,11,59,13,37.0942939573282,-1.03272093183283,486
1306.82397460938,11,56,29,37.1026272193569,-1.03272093183283,530
1368.38500976562,10,59,15,37.2317927808019,-1.03272093183283,394
1409.67395019531,10,60,23,37.2380427273235,-1.03272093183283,404
1417.64978027344,11,57,16,37.2484593048594,-1.03272093183283,455
725.386535644531,19,66,6,36.590131604591,-1.0348042858693,884
1008.828125,29,60,10,36.6151313906771,-1.0348042858693,421
1506.43542480469,28,62,14,36.6276312837202,-1.0348042858693,360
1753.37109375,33,57,14,36.648464438792,-1.0348042858693,352
1850.11315917969,40,57,24,36.6567977008207,-1.0348042858693,280
1938.85424804688,60,53,58,36.6922140644427,-1.0348042858693,180
1908.330078125,44,54,20,36.7088805885002,-1.0348042858693,294
1889.23266601562,40,54,20,36.7109639040073,-1.0348042858693,299
1822.71484375,34,56,26,36.7859632622658,-1.0348042858693,387
1822.71484375,34,56,26,36.7901298932801,-1.0348042858693,418
1786.44958496094,35,56,49,36.8047131018304,-1.0348042858693,428
