"annual_precip","land_elevation","occ","ph20","temp_annual_range","tree_cover","X","Y","k"
1300.9091796875,2151,27,61,18.6889133453369,37,35.8068049732625,-0.24729645962733,805
1290.36535644531,2124,18,67,18.6906509399414,10,35.8234714973267,-0.24729645962733,906
1040.86938476562,1986,19,69,18.7073001861572,9,35.852637914439,-0.24729645962733,924
877.350830078125,1975,15,70,18.6963691711426,15,35.8880542780755,-0.24729645962733,841
894.44970703125,1991,18,70,18.6834850311279,11,35.9047208021396,-0.24729645962733,979
980.213623046875,2038,17,70,18.6517143249512,8,35.9193040106958,-0.24729645962733,910
1011.08374023438,2044,18,71,18.6443786621094,6,35.9297205882359,-0.24729645962733,847
1040.95361328125,2051,19,72,18.6381416320801,11,35.9401371657761,-0.24729645962733,891
1248.44519042969,2074,20,71,18.6124534606934,9,35.9693035828884,-0.24729645962733,928
1242.52197265625,2027,18,71,18.5965595245361,6,35.9984700000007,-0.24729645962733,968
1083.66906738281,2033,19,62,18.5759906768799,26,36.0276364171131,-0.24729645962733,850
1047.3193359375,2000,11,68,18.5685539245605,15,36.0401363101612,-0.24729645962733,931
1199.55725097656,2137,33,62,18.5099868774414,18,36.0797193048137,-0.24729645962733,541
1330.89587402344,2221,20,65,18.4870719909668,11,36.0984691443859,-0.24729645962733,589
789.317504882812,1922,18,68,18.4349613189697,10,36.1380521390383,-0.24729645962733,794
773.13330078125,1931,22,67,18.4335021972656,12,36.1443020855624,-0.24729645962733,845
747.470336914062,1965,25,66,18.4379196166992,14,36.1630519251346,-0.24729645962733,689
722.10009765625,2067,25,58,18.3995704650879,16,36.1859683957229,-0.24729645962733,619
779.026733398438,2370,27,56,18.2575283050537,19,36.2151348128352,-0.24729645962733,437
1237.60925292969,2686,51,56,18.2091884613037,33,35.6588895721928,-0.249379813664597,332
1621.919921875,2623,38,57,18.2392425537109,27,35.7005558823533,-0.249379813664597,592
1463.44396972656,2416,43,58,18.480583190918,13,35.7547220855619,-0.249379813664597,721
1457.01953125,2399,38,58,18.5054454803467,13,35.763055347594,-0.249379813664597,786
1386.71606445312,2307,31,61,18.5857067108154,16,35.7818051871662,-0.249379813664597,643
1173.68957519531,2080,19,66,18.6884212493896,11,35.8443046524069,-0.249379813664597,930
1086.55798339844,2037,17,68,18.6921062469482,14,35.8547212299471,-0.249379813664597,925
1086.55798339844,2037,17,68,18.6921062469482,14,35.8568045454551,-0.249379813664597,906
906.749206542969,1999,16,70,18.6948184967041,9,35.8776377005353,-0.249379813664597,869
1084.58862304688,2070,20,73,18.6391792297363,13,35.9401371657761,-0.249379813664597,916
1115.55383300781,2077,19,72,18.6332359313965,9,35.9484704278081,-0.249379813664597,931
1313.29138183594,2088,19,71,18.6081848144531,6,35.9797201604285,-0.249379813664597,960
1126.03796386719,2009,24,68,18.5987339019775,10,36.021386470589,-0.249379813664597,864
1136.40466308594,2111,16,68,18.5562915802002,19,36.0443029411772,-0.249379813664597,743
1200.67553710938,2024,15,67,18.4968681335449,6,36.108885721926,-0.249379813664597,723
865.682006835938,1895,18,68,18.4411087036133,10,36.1255522459902,-0.249379813664597,829
761.02490234375,1931,22,66,18.4301586151123,14,36.1588852941186,-0.249379813664597,699
772.756591796875,2331,32,58,18.2183074951172,16,36.2318013368994,-0.249379813664597,412
1634.31213378906,2689,27,59,18.1883277893066,9,35.6859726737971,-0.251463167701864,511
1601.18041992188,2580,39,58,18.2940616607666,57,35.7088891443854,-0.251463167701864,557
1565.59741210938,2534,52,60,18.3468341827393,97,35.7172224064175,-0.251463167701864,507
1459.05627441406,2463,17,63,18.4506072998047,5,35.7401388770057,-0.251463167701864,582
1457.501953125,2465,16,64,18.463436126709,8,35.7463888235298,-0.251463167701864,594
1463.44396972656,2416,43,58,18.480583190918,13,35.7568054010699,-0.251463167701864,756
1425.37646484375,2338,41,59,18.5464420318604,41,35.7713886096261,-0.251463167701864,750
1386.71606445312,2307,31,61,18.5857067108154,16,35.7776385561502,-0.251463167701864,691
1367.88159179688,2317,45,58,18.6053466796875,11,35.7901384491983,-0.251463167701864,773
1367.88159179688,2317,45,58,18.6053466796875,11,35.7922217647063,-0.251463167701864,774
1336.40747070312,2217,29,62,18.6694850921631,9,35.8088882887705,-0.251463167701864,856
1173.68957519531,2080,19,66,18.6884212493896,11,35.8443046524069,-0.251463167701864,898
1086.55798339844,2037,17,68,18.6921062469482,14,35.8568045454551,-0.251463167701864,832
999.564575195312,1992,15,70,18.697437286377,10,35.8630544919792,-0.251463167701864,886
999.564575195312,1992,15,70,18.697437286377,10,35.8651378074872,-0.251463167701864,854
906.749206542969,1999,16,70,18.6948184967041,9,35.8838876470594,-0.251463167701864,885
893.479187011719,2004,20,71,18.6783752441406,9,35.8963875401075,-0.251463167701864,973
1014.13201904297,2064,16,70,18.6565628051758,6,35.9151373796798,-0.251463167701864,894
1054.92211914062,2064,17,70,18.6501636505127,9,35.9255539572199,-0.251463167701864,889
1068.958984375,2067,18,71,18.6448230743408,9,35.9297205882359,-0.251463167701864,885
1084.58862304688,2070,20,73,18.6391792297363,13,35.93597053476,-0.251463167701864,889
1084.58862304688,2070,20,73,18.6391792297363,13,35.9401371657761,-0.251463167701864,913
1115.55383300781,2077,19,72,18.6332359313965,9,35.9484704278081,-0.251463167701864,921
1313.29138183594,2088,19,71,18.6081848144531,6,35.9838867914446,-0.251463167701864,912
1205.45861816406,2003,18,72,18.6140327453613,13,36.0068032620328,-0.251463167701864,897
1126.03796386719,2009,24,68,18.5987339019775,10,36.019303155081,-0.251463167701864,832
1105.37951660156,2011,21,66,18.5882320404053,3,36.0297197326211,-0.251463167701864,888
1136.40466308594,2111,16,68,18.5562915802002,19,36.0463862566853,-0.251463167701864,768
1271.05395507812,2236,40,62,18.5117950439453,77,36.0818026203217,-0.251463167701864,589
1200.67553710938,2024,15,67,18.4968681335449,6,36.108885721926,-0.251463167701864,727
865.682006835938,1895,18,68,18.4411087036133,10,36.1213856149741,-0.251463167701864,860
865.682006835938,1895,18,68,18.4411087036133,10,36.1255522459902,-0.251463167701864,841
761.02490234375,1931,22,66,18.4301586151123,14,36.1526353475945,-0.251463167701864,753
748.367065429688,1950,22,67,18.4326133728027,12,36.1672185561507,-0.251463167701864,666
719.841613769531,2090,24,58,18.3889427185059,7,36.196384973263,-0.251463167701864,574
734.367736816406,2142,34,56,18.3619995117188,71,36.2026349197871,-0.251463167701864,525
758.685302734375,2256,32,58,18.320291519165,77,36.2172181283432,-0.251463167701864,425
772.815185546875,2300,33,56,18.2737884521484,62,36.2255513903753,-0.251463167701864,398
772.756591796875,2331,32,58,18.2183074951172,16,36.2276347058834,-0.251463167701864,404
1237.60925292969,2686,51,56,18.2091884613037,33,35.6568062566848,-0.253546521739131,331
1639.19189453125,2684,33,59,18.1403732299805,6,35.6797227272731,-0.253546521739131,496
1634.31213378906,2689,27,59,18.1883277893066,9,35.6901393048132,-0.253546521739131,505
1601.18041992188,2580,39,58,18.2940616607666,57,35.7047225133693,-0.253546521739131,578
1519.43884277344,2512,20,61,18.3927879333496,11,35.7193057219255,-0.253546521739131,492
1459.05627441406,2463,17,63,18.4506072998047,5,35.7401388770057,-0.253546521739131,576
1457.01953125,2399,38,58,18.5054454803467,13,35.765138663102,-0.253546521739131,768
1425.37646484375,2338,41,59,18.5464420318604,41,35.7693052941181,-0.253546521739131,747
1296.50964355469,2145,22,65,18.6879062652588,6,35.8318047593588,-0.253546521739131,961
1086.55798339844,2037,17,68,18.6921062469482,14,35.8588878609631,-0.253546521739131,845
941.54150390625,2000,16,70,18.6973819732666,7,35.8734710695193,-0.253546521739131,818
906.749206542969,1999,16,70,18.6948184967041,9,35.8776377005353,-0.253546521739131,780
886.066711425781,1999,17,72,18.6892852783203,6,35.8859709625674,-0.253546521739131,863
893.479187011719,2004,20,71,18.6783752441406,9,35.8943042245995,-0.253546521739131,920
1054.92211914062,2064,17,70,18.6501636505127,9,35.9213873262038,-0.253546521739131,896
1068.958984375,2067,18,71,18.6448230743408,9,35.9276372727279,-0.253546521739131,899
1068.958984375,2067,18,71,18.6448230743408,9,35.9297205882359,-0.253546521739131,885
1068.958984375,2067,18,71,18.6448230743408,9,35.933887219252,-0.253546521739131,891
1084.58862304688,2070,20,73,18.6391792297363,13,35.93597053476,-0.253546521739131,897
1084.58862304688,2070,20,73,18.6391792297363,13,35.9422204812841,-0.253546521739131,901
1115.55383300781,2077,19,72,18.6332359313965,9,35.9463871123001,-0.253546521739131,963
1222.02490234375,2087,21,72,18.6207160949707,8,35.9651369518723,-0.253546521739131,960
1312.52880859375,2065,20,70,18.6029529571533,12,35.9901367379686,-0.253546521739131,927
1156.55310058594,2002,19,70,18.6076488494873,21,36.0109698930489,-0.253546521739131,898
1126.03796386719,2009,24,68,18.5987339019775,10,36.021386470589,-0.253546521739131,825
1105.37951660156,2011,21,66,18.5882320404053,3,36.0318030481291,-0.253546521739131,859
1136.40466308594,2111,16,68,18.5562915802002,19,36.0484695721933,-0.253546521739131,752
1195.41320800781,2142,34,62,18.5249309539795,47,36.0755526737976,-0.253546521739131,590
772.783508300781,1920,19,67,18.430061340332,13,36.1484687165784,-0.253546521739131,802
723.764953613281,1988,24,61,18.4372005462646,12,36.1776351336908,-0.253546521739131,612
718.151611328125,2040,23,58,18.4145355224609,13,36.1901350267389,-0.253546521739131,604
734.367736816406,2142,34,56,18.3619995117188,71,36.2047182352951,-0.253546521739131,512
772.815185546875,2300,33,56,18.2737884521484,62,36.2193014438513,-0.253546521739131,412
1237.60925292969,2686,51,56,18.2091884613037,33,35.6547229411768,-0.255629875776398,321
1237.60925292969,2686,51,56,18.2091884613037,33,35.6588895721928,-0.255629875776398,352
1593.11535644531,2739,28,58,18.1073455810547,9,35.673472780749,-0.255629875776398,480
1639.19189453125,2684,33,59,18.1403732299805,6,35.6838893582891,-0.255629875776398,468
1634.31213378906,2689,27,59,18.1883277893066,9,35.6922226203212,-0.255629875776398,477
1621.919921875,2623,38,57,18.2392425537109,27,35.6963892513372,-0.255629875776398,494
1479.37573242188,2471,15,66,18.4279880523682,7,35.7276389839576,-0.255629875776398,547
1479.37573242188,2471,15,66,18.4279880523682,7,35.7338889304817,-0.255629875776398,596
1425.37646484375,2338,41,59,18.5464420318604,41,35.7755552406422,-0.255629875776398,691
1336.40747070312,2217,29,62,18.6694850921631,9,35.8068049732625,-0.255629875776398,841
1242.71276855469,2089,24,66,18.6885871887207,21,35.8422213368989,-0.255629875776398,932
1173.68957519531,2080,19,66,18.6884212493896,11,35.850554598931,-0.255629875776398,928
941.54150390625,2000,16,70,18.6973819732666,7,35.8693044385032,-0.255629875776398,899
941.54150390625,2000,16,70,18.6973819732666,7,35.8734710695193,-0.255629875776398,841
941.54150390625,2000,16,70,18.6973819732666,7,35.8755543850273,-0.255629875776398,786
1163.48413085938,2083,20,71,18.6270275115967,11,35.9568036898402,-0.255629875776398,955
1126.03796386719,2009,24,68,18.5987339019775,10,36.019303155081,-0.255629875776398,834
1112.34326171875,2061,17,64,18.5696468353271,43,36.0380529946532,-0.255629875776398,813
1136.40466308594,2111,16,68,18.5562915802002,19,36.0484695721933,-0.255629875776398,749
1195.41320800781,2142,34,62,18.5249309539795,47,36.0734693582896,-0.255629875776398,576
1195.41320800781,2142,34,62,18.5249309539795,47,36.0755526737976,-0.255629875776398,574
1271.05395507812,2236,40,62,18.5117950439453,77,36.0838859358297,-0.255629875776398,627
1328.42004394531,2211,30,59,18.5021114349365,46,36.0859692513377,-0.255629875776398,583
782.810302734375,1910,17,66,18.4315776824951,9,36.1401354545464,-0.255629875776398,822
734.798461914062,1963,22,63,18.4358978271484,11,36.1693018716587,-0.255629875776398,722
719.841613769531,2090,24,58,18.3889427185059,7,36.198468288771,-0.255629875776398,578
734.367736816406,2142,34,56,18.3619995117188,71,36.2088848663111,-0.255629875776398,490
758.685302734375,2256,32,58,18.320291519165,77,36.2130514973272,-0.255629875776398,477
758.685302734375,2256,32,58,18.320291519165,77,36.2151348128352,-0.255629875776398,464
758.685302734375,2256,32,58,18.320291519165,77,36.2172181283432,-0.255629875776398,461
772.756591796875,2331,32,58,18.2183074951172,16,36.2297180213914,-0.255629875776398,419
1300.1318359375,2687,33,55,18.1741065979004,8,35.6526396256687,-0.257713229813665,331
1300.1318359375,2687,33,55,18.1741065979004,8,35.6547229411768,-0.257713229813665,320
1300.1318359375,2687,33,55,18.1741065979004,8,35.6568062566848,-0.257713229813665,320
1481.13427734375,2716,36,56,18.1244106292725,10,35.6630562032089,-0.257713229813665,437
1613.28283691406,2698,33,60,18.1587734222412,11,35.6838893582891,-0.257713229813665,451
1443.92321777344,2457,22,61,18.4349002838135,10,35.7380555614977,-0.257713229813665,610
1448.61853027344,2463,27,61,18.4595279693604,9,35.7526387700539,-0.257713229813665,719
1391.6826171875,2365,43,58,18.5414428710938,17,35.7797218716582,-0.257713229813665,750
1367.583984375,2309,30,57,18.5711307525635,51,35.7880551336903,-0.257713229813665,706
1371.85009765625,2327,35,62,18.5801372528076,13,35.7963883957224,-0.257713229813665,763
1369.08337402344,2251,26,63,18.6537322998047,8,35.8109716042786,-0.257713229813665,895
1273.724609375,2142,21,66,18.686372756958,20,35.8359713903749,-0.257713229813665,989
967.898498535156,2025,17,69,18.6838359832764,10,35.8693044385032,-0.257713229813665,895
1133.42944335938,2085,23,70,18.6457748413086,5,35.933887219252,-0.257713229813665,928
1240.10131835938,2100,21,72,18.6228218078613,11,35.9672202673804,-0.257713229813665,990
1334.51928710938,2102,20,71,18.6103935241699,13,35.9838867914446,-0.257713229813665,914
1335.24963378906,2075,19,70,18.6052703857422,10,35.9922200534767,-0.257713229813665,921
1294.97583007812,2023,18,69,18.6019306182861,7,35.9984700000007,-0.257713229813665,955
1226.87939453125,1984,17,70,18.6176452636719,14,36.0047199465248,-0.257713229813665,974
1226.87939453125,1984,17,70,18.6176452636719,14,36.0088865775408,-0.257713229813665,966
1113.52465820312,1968,15,66,18.582878112793,10,36.0276364171131,-0.257713229813665,900
1113.52465820312,1968,15,66,18.582878112793,10,36.0297197326211,-0.257713229813665,873
1191.40209960938,2087,25,62,18.5324573516846,38,36.0693027272735,-0.257713229813665,605
1121.13684082031,1934,14,66,18.4862155914307,8,36.1047190909099,-0.257713229813665,683
778.14208984375,1902,17,67,18.4298095703125,12,36.1401354545464,-0.257713229813665,800
718.207153320312,2014,18,60,18.4348068237305,7,36.1880517112309,-0.257713229813665,573
742.850524902344,2254,49,58,18.3491401672363,26,36.2130514973272,-0.257713229813665,469
755.130432128906,2258,33,56,18.3163280487061,27,36.2234680748673,-0.257713229813665,434
1589.07287597656,2731,34,58,18.1197357177734,7,35.671389465241,-0.259796583850932,459
1589.07287597656,2731,34,58,18.1197357177734,7,35.673472780749,-0.259796583850932,450
1611.82995605469,2661,25,59,18.1912803649902,8,35.6880559893051,-0.259796583850932,488
1558.69897460938,2597,30,59,18.3251285552979,9,35.7130557754014,-0.259796583850932,524
1558.69897460938,2597,30,59,18.3251285552979,9,35.7172224064175,-0.259796583850932,501
1474.24719238281,2494,29,61,18.4072895050049,9,35.7318056149737,-0.259796583850932,654
1474.24719238281,2494,29,61,18.4072895050049,9,35.7338889304817,-0.259796583850932,663
1443.92321777344,2457,22,61,18.4349002838135,10,35.7401388770057,-0.259796583850932,615
1448.61853027344,2463,27,61,18.4595279693604,9,35.7568054010699,-0.259796583850932,706
1371.85009765625,2327,35,62,18.5801372528076,13,35.7943050802144,-0.259796583850932,694
907.567138671875,2022,16,71,18.6760196685791,16,35.8880542780755,-0.259796583850932,835
907.567138671875,2022,16,71,18.6760196685791,16,35.8922209090915,-0.259796583850932,991
931.2041015625,2050,19,71,18.6689987182617,10,35.8943042245995,-0.259796583850932,978
1016.53399658203,2095,34,70,18.6612167358398,6,35.9088874331557,-0.259796583850932,895
1164.90637207031,1972,17,70,18.6028709411621,14,36.0109698930489,-0.259796583850932,945
1158.22119140625,2022,16,67,18.5631198883057,17,36.0588861497334,-0.259796583850932,689
1159.02709960938,2036,21,66,18.553129196167,41,36.0609694652414,-0.259796583850932,679
1159.02709960938,2036,21,66,18.553129196167,41,36.0630527807495,-0.259796583850932,655
1191.40209960938,2087,25,62,18.5324573516846,38,36.0755526737976,-0.259796583850932,599
1276.21643066406,2093,28,62,18.5151863098145,23,36.0859692513377,-0.259796583850932,563
1276.21643066406,2093,28,62,18.5151863098145,23,36.0880525668458,-0.259796583850932,583
1239.47119140625,2066,17,68,18.5054206848145,13,36.0943025133698,-0.259796583850932,632
1239.47119140625,2066,17,68,18.5054206848145,13,36.1005524598939,-0.259796583850932,660
953.881530761719,1883,17,69,18.4517440795898,13,36.1151356684501,-0.259796583850932,885
826.209289550781,1888,20,68,18.4370021820068,14,36.1193022994661,-0.259796583850932,844
826.209289550781,1888,20,68,18.4370021820068,14,36.1213856149741,-0.259796583850932,814
763.583190917969,1925,20,66,18.428731918335,16,36.1588852941186,-0.259796583850932,744
755.130432128906,2258,33,56,18.3163280487061,27,36.2193014438513,-0.259796583850932,443
1009.71618652344,2242,27,59,18.5910511016846,16,35.5297240106953,-0.261879937888199,403
1009.71618652344,2242,27,59,18.5910511016846,16,35.5318073262033,-0.261879937888199,415
1481.13427734375,2716,36,56,18.1244106292725,10,35.6609728877008,-0.261879937888199,390
1516.12036132812,2491,27,61,18.3756828308105,9,35.7234723529416,-0.261879937888199,612
1448.61853027344,2463,27,61,18.4595279693604,9,35.7568054010699,-0.261879937888199,698
1454.92932128906,2438,34,59,18.4768142700195,14,35.760972032086,-0.261879937888199,700
1431.90979003906,2375,38,58,18.5094738006592,12,35.7693052941181,-0.261879937888199,635
1431.90979003906,2375,38,58,18.5094738006592,12,35.7713886096261,-0.261879937888199,610
1367.583984375,2309,30,57,18.5711307525635,51,35.7859718181823,-0.261879937888199,684
1371.85009765625,2327,35,62,18.5801372528076,13,35.8005550267384,-0.261879937888199,743
1273.724609375,2142,21,66,18.686372756958,20,35.8359713903749,-0.261879937888199,952
1123.89465332031,2068,25,67,18.6857967376709,14,35.8568045454551,-0.261879937888199,983
927.564819335938,2025,16,70,18.6805286407471,10,35.8776377005353,-0.261879937888199,849
931.2041015625,2050,19,71,18.6689987182617,10,35.8984708556156,-0.261879937888199,918
931.2041015625,2050,19,71,18.6689987182617,10,35.9005541711236,-0.261879937888199,900
1016.53399658203,2095,34,70,18.6612167358398,6,35.9088874331557,-0.261879937888199,945
1334.51928710938,2102,20,71,18.6103935241699,13,35.9797201604285,-0.261879937888199,927
1335.24963378906,2075,19,70,18.6052703857422,10,35.9859701069526,-0.261879937888199,919
1226.87939453125,1984,17,70,18.6176452636719,14,36.0047199465248,-0.261879937888199,959
1127.27368164062,1965,15,68,18.5911350250244,14,36.023469786097,-0.261879937888199,871
1113.52465820312,1968,15,66,18.582878112793,10,36.0297197326211,-0.261879937888199,867
1130.13354492188,2011,20,66,18.5776882171631,15,36.0422196256692,-0.261879937888199,851
1158.22119140625,2022,16,67,18.5631198883057,17,36.0526362032093,-0.261879937888199,726
826.209289550781,1888,20,68,18.4370021820068,14,36.1234689304822,-0.261879937888199,806
738.871887207031,1954,20,64,18.4350471496582,12,36.1713851871667,-0.261879937888199,740
1009.71618652344,2242,27,59,18.5910511016846,16,35.5276406951873,-0.263963291925466,421
1002.05743408203,2300,34,53,18.5254764556885,51,35.5380572727274,-0.263963291925466,394
1300.1318359375,2687,33,55,18.1741065979004,8,35.6568062566848,-0.263963291925466,323
1481.13427734375,2716,36,56,18.1244106292725,10,35.6609728877008,-0.263963291925466,402
1481.13427734375,2716,36,56,18.1244106292725,10,35.6630562032089,-0.263963291925466,453
1589.07287597656,2731,34,58,18.1197357177734,7,35.675556096257,-0.263963291925466,451
1516.12036132812,2491,27,61,18.3756828308105,9,35.7193057219255,-0.263963291925466,536
1443.92321777344,2457,22,61,18.4349002838135,10,35.7422221925138,-0.263963291925466,653
1448.61853027344,2463,27,61,18.4595279693604,9,35.7547220855619,-0.263963291925466,684
1391.6826171875,2365,43,58,18.5414428710938,17,35.7838885026743,-0.263963291925466,733
1371.85009765625,2327,35,62,18.5801372528076,13,35.7963883957224,-0.263963291925466,632
1123.89465332031,2068,25,67,18.6857967376709,14,35.8547212299471,-0.263963291925466,876
1033.45434570312,2054,19,69,18.6856231689453,27,35.8609711764711,-0.263963291925466,1006
1016.53399658203,2095,34,70,18.6612167358398,6,35.9088874331557,-0.263963291925466,964
1112.9404296875,2113,22,70,18.6548709869385,6,35.9109707486637,-0.263963291925466,966
1133.42944335938,2085,23,70,18.6457748413086,5,35.931803903744,-0.263963291925466,876
1130.91076660156,2088,21,72,18.6405220031738,9,35.9401371657761,-0.263963291925466,988
1130.91076660156,2088,21,72,18.6405220031738,9,35.9422204812841,-0.263963291925466,968
1185.56262207031,2098,20,72,18.6290149688721,12,35.9588870053483,-0.263963291925466,916
1240.10131835938,2100,21,72,18.6228218078613,11,35.9609703208563,-0.263963291925466,897
1240.10131835938,2100,21,72,18.6228218078613,11,35.9651369518723,-0.263963291925466,909
1334.51928710938,2102,20,71,18.6103935241699,13,35.9838867914446,-0.263963291925466,924
1164.90637207031,1972,17,70,18.6028709411621,14,36.0151365240649,-0.263963291925466,1001
1113.52465820312,1968,15,66,18.582878112793,10,36.0276364171131,-0.263963291925466,866
1130.13354492188,2011,20,66,18.5776882171631,15,36.0380529946532,-0.263963291925466,793
1158.22119140625,2022,16,67,18.5631198883057,17,36.0547195187174,-0.263963291925466,721
1158.22119140625,2022,16,67,18.5631198883057,17,36.0568028342254,-0.263963291925466,731
1158.22119140625,2022,16,67,18.5631198883057,17,36.0588861497334,-0.263963291925466,718
953.881530761719,1883,17,69,18.4517440795898,13,36.110969037434,-0.263963291925466,856
726.595275878906,1981,18,61,18.441104888916,19,36.1776351336908,-0.263963291925466,715
725.779296875,2133,34,57,18.3760318756104,8,36.2068015508031,-0.263963291925466,519
755.130432128906,2258,33,56,18.3163280487061,27,36.2193014438513,-0.263963291925466,445
1028.43139648438,2341,32,52,18.4155197143555,97,35.5380572727274,-0.266046645962733,385
1584.26025390625,2711,36,58,18.12331199646,30,35.673472780749,-0.266046645962733,466
1590.18823242188,2672,28,61,18.1599655151367,10,35.6838893582891,-0.266046645962733,485
1547.35437011719,2578,30,59,18.3062953948975,35,35.7109724598934,-0.266046645962733,518
1526.15002441406,2587,27,60,18.3399429321289,12,35.7193057219255,-0.266046645962733,538
1526.15002441406,2587,27,60,18.3399429321289,12,35.7255556684496,-0.266046645962733,604
1495.52600097656,2506,33,62,18.3757171630859,11,35.7338889304817,-0.266046645962733,607
1432.57470703125,2456,23,60,18.4330101013184,18,35.7443055080218,-0.266046645962733,638
1445.28552246094,2430,35,61,18.4559669494629,12,35.7672219786101,-0.266046645962733,630
1365.44738769531,2333,37,59,18.5446949005127,16,35.7880551336903,-0.266046645962733,668
1379.34655761719,2370,30,62,18.5437984466553,17,35.7943050802144,-0.266046645962733,618
1379.34655761719,2370,30,62,18.5437984466553,17,35.8005550267384,-0.266046645962733,690
1393.86315917969,2313,33,60,18.5698852539062,16,35.8088882887705,-0.266046645962733,797
970.91650390625,2062,19,70,18.6762466430664,13,35.8776377005353,-0.266046645962733,1012
990.741394042969,2080,19,70,18.6673774719238,8,35.8943042245995,-0.266046645962733,925
1180.2353515625,2105,21,71,18.6472473144531,5,35.9276372727279,-0.266046645962733,958
1180.2353515625,2105,21,71,18.6472473144531,5,35.931803903744,-0.266046645962733,864
1209.11413574219,2103,22,72,18.6311912536621,11,35.9568036898402,-0.266046645962733,1015
1257.94567871094,2110,22,72,18.6251602172852,10,35.9651369518723,-0.266046645962733,906
1145.80126953125,1976,18,65,18.518440246582,15,36.0818026203217,-0.266046645962733,629
1145.80126953125,1976,18,65,18.518440246582,15,36.0838859358297,-0.266046645962733,610
774.728820800781,1882,18,67,18.4285278320312,13,36.1338855080223,-0.266046645962733,822
758.194702148438,1932,18,66,18.431604385376,11,36.1630519251346,-0.266046645962733,808
746.597717285156,1948,19,64,18.4357719421387,9,36.1713851871667,-0.266046645962733,753
733.093933105469,1971,17,63,18.4423007965088,15,36.1776351336908,-0.266046645962733,724
733.093933105469,1971,17,63,18.4423007965088,15,36.1818017647068,-0.266046645962733,708
719.32861328125,2094,29,57,18.3909187316895,24,36.2026349197871,-0.266046645962733,520
719.32861328125,2094,29,57,18.3909187316895,24,36.2068015508031,-0.266046645962733,516
1029.62854003906,2319,34,57,18.4774894714355,93,35.5276406951873,-0.26813,395
1584.26025390625,2711,36,58,18.12331199646,30,35.673472780749,-0.26813,477
1547.35437011719,2578,30,59,18.3062953948975,35,35.7151390909095,-0.26813,555
1432.57470703125,2456,23,60,18.4330101013184,18,35.7484721390378,-0.26813,614
1433.18127441406,2484,26,59,18.4419460296631,39,35.7526387700539,-0.26813,670
1433.18127441406,2484,26,59,18.4419460296631,39,35.7568054010699,-0.26813,633
1434.36999511719,2436,28,58,18.4815673828125,15,35.7713886096261,-0.26813,612
1379.34655761719,2370,30,62,18.5437984466553,17,35.7943050802144,-0.26813,628
1379.34655761719,2370,30,62,18.5437984466553,17,35.7984717112304,-0.26813,645
1388.23791503906,2262,41,60,18.6322727203369,22,35.8255548128347,-0.26813,924
970.91650390625,2062,19,70,18.6762466430664,13,35.8818043315514,-0.26813,858
959.973754882812,2056,17,69,18.6723556518555,21,35.8901375935835,-0.26813,822
959.973754882812,2056,17,69,18.6723556518555,21,35.8922209090915,-0.26813,831
990.741394042969,2080,19,70,18.6673774719238,8,35.8963875401075,-0.26813,875
1179.82971191406,2103,20,73,18.6368217468262,15,35.9505537433162,-0.26813,913
1257.94567871094,2110,22,72,18.6251602172852,10,35.9609703208563,-0.26813,907
1350.19360351562,2119,23,70,18.6127471923828,11,35.9797201604285,-0.26813,942
1352.24182128906,2095,25,69,18.6076545715332,14,35.9922200534767,-0.26813,916
1317.94226074219,2024,20,69,18.6043128967285,14,35.9963866844927,-0.26813,891
1317.94226074219,2024,20,69,18.6043128967285,14,35.9984700000007,-0.26813,887
1255.66650390625,1967,18,69,18.6157093048096,9,36.0047199465248,-0.26813,842
1145.82666015625,1939,15,68,18.5758113861084,12,36.025553101605,-0.26813,910
1107.25927734375,1935,13,67,18.536003112793,13,36.0588861497334,-0.26813,774
1109.64733886719,1944,17,66,18.5157794952393,12,36.0755526737976,-0.26813,600
1145.80126953125,1976,18,65,18.518440246582,15,36.0818026203217,-0.26813,649
799.710815429688,1876,18,67,18.4329872131348,5,36.1255522459902,-0.26813,806
774.728820800781,1882,18,67,18.4285278320312,13,36.1276355614982,-0.26813,817
758.194702148438,1932,18,66,18.431604385376,11,36.1609686096266,-0.26813,800
758.194702148438,1932,18,66,18.431604385376,11,36.1651352406426,-0.26813,730
733.093933105469,1971,17,63,18.4423007965088,15,36.1797184491988,-0.26813,691
733.093933105469,1971,17,63,18.4423007965088,15,36.1838850802149,-0.26813,692
714.669982910156,2050,21,57,18.4193344116211,10,36.200551604279,-0.26813,542
1063.35034179688,2309,45,58,18.4884624481201,16,35.5234740641713,-0.270213354037267,427
1060.76306152344,2424,35,49,18.3216781616211,91,35.5463905347595,-0.270213354037267,350
1121.50183105469,2631,30,50,18.2082176208496,97,35.5526404812836,-0.270213354037267,331
1234.53845214844,2685,50,56,18.1692047119141,82,35.6463896791447,-0.270213354037267,322
1521.04455566406,2739,30,58,18.1070251464844,8,35.6672228342249,-0.270213354037267,453
1573.03210449219,2665,31,59,18.2097778320312,10,35.6984725668453,-0.270213354037267,472
1432.57470703125,2456,23,60,18.4330101013184,18,35.7443055080218,-0.270213354037267,563
1445.28552246094,2430,35,61,18.4559669494629,12,35.760972032086,-0.270213354037267,628
1388.23791503906,2262,41,60,18.6322727203369,22,35.8255548128347,-0.270213354037267,928
