"X","Y","k","annual_ppt","bareground","elevation","occ","ph20","slope","temp_annual_range","topo_pst_index","treecover","valley_depth","veg_index","wetness_index"
34.9318199520744,0.825618385683563,277,1168.69409179688,5,1727,20,60,6,18.7141952514648,-39,14,1051,1724,101
34.9734866186744,0.825618385683563,249,1375.94653320312,1,1808,13,57,7,18.6681957244873,99,13,495,1417,95
34.9964032853044,0.825618385683563,294,1328.03796386719,1,1782,21,60,4,18.6830272674561,-66,26,1063,1256,102
34.5797366193046,0.823535052353563,325,1992.89916992188,3,2026,38,59,18,17.8250694274902,-70,13,2106,2088,92
34.7276532857345,0.823535052353563,252,1536.68786621094,2,1739,21,58,3,18.485050201416,0,16,3479,2087,96
34.9859866186544,0.823535052353563,318,1250.7568359375,6,1754,18,59,3,18.7174301147461,-55,9,1074,1646,98
35.0443199518944,0.821451719023563,271,1158.62231445312,2,1775,19,60,4,18.7121772766113,-59,16,1375,1661,106
35.1276532850943,0.821451719023563,370,1129.00122070312,18,1839,12,60,4,18.6603889465332,22,0,996,1321,109
34.6839032858045,0.819368385693563,274,1699.7626953125,2,1855,36,58,17,18.3136234283447,157,18,1739,1656,83
34.7609866190145,0.819368385693563,307,1431.28369140625,2,1728,18,59,3,18.5375843048096,133,17,2937,1651,114
34.7297366190645,0.817285052363563,242,1569.70703125,0,1738,20,59,2,18.5020732879639,63,22,3376,2353,106
34.8630699521845,0.817285052363563,281,1439.66674804688,1,1739,17,59,5,18.6436023712158,-74,20,667,2467,104
34.8943199521344,0.817285052363563,255,1522.1259765625,0,1736,16,59,4,18.6745777130127,-98,40,791,1610,103
35.1089032851243,0.817285052363563,373,1192.62854003906,3,1816,22,60,1,18.6663436889648,-97,16,1220,1496,110
34.4922366194446,0.815201719033563,314,1490.25537109375,1,1713,32,58,15,17.974048614502,-183,42,5957,1451,81
34.5172366194046,0.815201719033563,341,1280.6416015625,0,1639,20,59,3,18.0289096832275,-319,25,7096,1711,90
34.6047366192646,0.815201719033563,315,1687.25244140625,1,1936,42,59,31,18.1607551574707,154,27,2380,2251,79
34.8109866189345,0.815201719033563,303,1350.72253417969,1,1686,18,60,6,18.5912380218506,20,19,2036,1674,104
34.9547366187044,0.815201719033563,280,1276.99914550781,1,1761,17,57,8,18.7055149078369,29,24,1005,1423,95
