X,Y,k
34.3901532862747,0.615201719353564,152.00000000
34.3984866195947,0.613118386023564,167.00000000
34.4234866195547,0.608951719363564,170.00000000
34.5297366193846,0.608951719363564,133.00000000
34.6547366191846,0.608951719363564,114.00000000
34.6734866191545,0.608951719363564,107.00000000
34.7776532856545,0.608951719363564,140.00000000
34.3922366196047,0.602701719373564,164.00000000
34.5193199527346,0.602701719373564,174.00000000
34.7901532856345,0.602701719373564,142.00000000
34.4297366195447,0.600618386043564,149.00000000
34.5693199526546,0.600618386043564,125.00000000
34.7401532857145,0.600618386043564,151.00000000
34.7630699523445,0.600618386043564,136.00000000
34.5214032860646,0.596451719383564,176.00000000
34.7380699523845,0.596451719383564,160.00000000
34.8339032855645,0.596451719383564,156.00000000
34.8797366188244,0.596451719383564,146.00000000
34.3943199529347,0.594368386053564,165.00000000
34.8859866188144,0.594368386053564,154.00000000
34.5047366194246,0.592285052723564,161.00000000
34.6151532859146,0.592285052723564,106.00000000
34.7005699524445,0.592285052723564,113.00000000
34.3755699529647,0.590201719393564,204.00000000
34.4172366195647,0.590201719393564,158.00000000
34.4797366194646,0.590201719393564,150.00000000
34.7339032857245,0.590201719393564,145.00000000
34.7401532857145,0.590201719393564,152.00000000
34.7609866190145,0.590201719393564,148.00000000
34.7943199522945,0.590201719393564,221.00000000
34.5172366194046,0.588118386063564,200.00000000
34.6339032858846,0.586035052733564,112.00000000
34.6526532858546,0.583951719403564,125.00000000
34.6651532858345,0.583951719403564,141.00000000
34.6422366192046,0.581868386073564,109.00000000
34.4068199529147,0.579785052743564,175.00000000
34.4734866194746,0.579785052743564,189.00000000
34.7068199524345,0.579785052743564,160.00000000
34.7547366190245,0.579785052743564,151.00000000
34.5734866193146,0.575618386083564,127.00000000
34.8651532855145,0.573535052753564,202.00000000
34.4964032861046,0.571451719423564,161.00000000
34.7443199523745,0.571451719423564,138.00000000
34.4089032862447,0.569368386093564,181.00000000
34.5193199527346,0.569368386093564,122.00000000
34.6464032858646,0.567285052763564,114.00000000
34.7859866189745,0.567285052763564,117.00000000
34.3964032862647,0.563118386103564,169.00000000
34.4151532862347,0.563118386103564,185.00000000
34.5339032860446,0.563118386103564,120.00000000
34.5547366193446,0.563118386103564,132.00000000
34.5797366193046,0.563118386103564,134.00000000
34.8047366189445,0.563118386103564,118.00000000
34.3755699529647,0.561035052773564,167.00000000
34.3755699529647,0.558951719443564,150.00000000
34.4172366195647,0.558951719443564,172.00000000
34.4693199528146,0.558951719443564,158.00000000
34.6672366191645,0.558951719443564,172.00000000
34.7922366189645,0.558951719443564,120.00000000
34.4089032862447,0.556868386113564,161.00000000
34.4734866194746,0.556868386113564,169.00000000
34.5630699526646,0.556868386113564,134.00000000
34.6672366191645,0.556868386113564,159.00000000
34.7089032857645,0.556868386113564,157.00000000
34.4130699529047,0.554785052783564,164.00000000
34.7026532857745,0.554785052783564,174.00000000
34.7859866189745,0.554785052783564,99.00000000
34.5089032860846,0.552701719453564,110.00000000
34.7047366191045,0.552701719453564,209.00000000
34.7401532857145,0.550618386123564,117.00000000
34.4568199528346,0.548535052793564,207.00000000
34.3839032862847,0.546451719463564,155.00000000
34.6734866191545,0.546451719463564,139.00000000
34.7359866190545,0.546451719463564,109.00000000
34.5005699527646,0.544368386133564,116.00000000
34.4693199528146,0.542285052803564,172.00000000
34.5130699527446,0.542285052803564,128.00000000
34.5818199526346,0.542285052803564,122.00000000
34.7672366190045,0.542285052803564,106.00000000
34.5401532860346,0.540201719473564,153.00000000
34.6464032858646,0.540201719473564,112.00000000
34.6839032858045,0.540201719473564,125.00000000
34.7484866190345,0.540201719473564,102.00000000
34.6651532858345,0.538118386143564,153.00000000
34.5276532860546,0.536035052813564,116.00000000
34.5609866193346,0.536035052813564,128.00000000
34.6151532859146,0.536035052813564,115.00000000
34.8651532855145,0.533951719483564,179.00000000
34.4214032862247,0.531868386153564,182.00000000
34.4484866195147,0.531868386153564,173.00000000
34.5234866193946,0.531868386153564,111.00000000
34.4276532862147,0.529785052823564,147.00000000
34.8047366189445,0.529785052823564,133.00000000
34.4151532862347,0.527701719493564,212.00000000
34.5234866193946,0.527701719493564,102.00000000
34.5380699527046,0.527701719493564,118.00000000
34.6776532858145,0.527701719493564,128.00000000
34.4401532861947,0.525618386163564,166.00000000
34.5484866193546,0.525618386163564,118.00000000
34.7026532857745,0.525618386163564,122.00000000
34.6734866191545,0.523535052833564,112.00000000
34.5609866193346,0.521451719503564,113.00000000
34.5693199526546,0.521451719503564,120.00000000
34.6047366192646,0.521451719503564,145.00000000
34.8526532855345,0.521451719503564,143.00000000
34.4172366195647,0.519368386173564,182.00000000
34.8109866189345,0.519368386173564,113.00000000
34.8234866189145,0.519368386173564,109.00000000
34.7401532857145,0.517285052843564,104.00000000
34.7797366189845,0.517285052843564,111.00000000
34.8276532855745,0.517285052843564,115.00000000
34.5839032859646,0.515201719513564,131.00000000
34.5005699527646,0.513118386183564,133.00000000
34.6380699525446,0.513118386183564,122.00000000
34.7276532857345,0.513118386183564,110.00000000
34.5151532860746,0.511035052853564,122.00000000
34.8401532855545,0.511035052853564,121.00000000
34.6776532858145,0.504785052863564,126.00000000
34.6484866191946,0.502701719533564,108.00000000
34.7047366191045,0.500618386203564,106.00000000
34.8797366188244,0.500618386203564,183.00000000
34.4089032862447,0.498535052873564,132.00000000
34.7484866190345,0.496451719543564,97.00000000
34.6047366192646,0.494368386213564,121.00000000
34.6234866192346,0.492285052883564,119.00000000
34.6359866192146,0.492285052883564,109.00000000
34.6255699525646,0.490201719553564,124.00000000
34.4380699528647,0.488118386223564,140.00000000
34.4901532861146,0.486035052893564,134.00000000
34.8547366188645,0.486035052893564,136.00000000
34.6693199524945,0.483951719563564,114.00000000
34.7484866190345,0.483951719563564,99.00000000
34.4234866195547,0.481868386233564,135.00000000
34.6943199524545,0.481868386233564,118.00000000
