"annual_ppt","elevation","occ","ph20","slope","temp_annual_range","treecover","wetness_index","X","Y","k"
1405.89074707031,1356,18,56,3,17.3160381317139,15,106,34.5005699527646,0.513118386183564,133
1204.36083984375,1431,15,57,4,17.9374809265137,11,109,34.7047366191045,0.500618386203564,106
1478.03857421875,1437,14,54,4,17.6788272857666,21,107,34.6359866192146,0.492285052883564,109
1242.08178710938,1254,11,55,3,16.9980602264404,13,110,34.4234866195547,0.481868386233564,135
1328.63159179688,1540,13,56,4,18.1802711486816,19,100,34.8109866189345,0.481868386233564,119
1290.1494140625,1379,14,56,3,17.6150608062744,26,111,34.6151532859146,0.475618386243564,115
1599.82238769531,1384,18,56,3,17.3234901428223,36,105,34.5297366193846,0.473535052913564,116
1228.63732910156,1455,13,56,2,17.9158096313477,19,110,34.7193199524145,0.473535052913564,104
1273.36779785156,1514,12,55,3,18.0215682983398,14,104,34.7547366190245,0.473535052913564,105
1200.92529296875,1558,15,55,2,18.2371387481689,20,107,34.8339032855645,0.473535052913564,140
1234.4990234375,1237,13,57,1,16.9135341644287,37,109,34.4109866195747,0.469368386253564,133
1278.37451171875,1366,15,56,4,17.646764755249,25,108,34.6214032859046,0.469368386253564,101
1223.84692382812,1447,12,57,2,17.8939552307129,14,111,34.7089032857645,0.469368386253564,102
1204.08618164062,1559,18,55,2,18.2581939697266,18,97,34.8443199522145,0.467285052923564,126
1317.94506835938,1313,15,54,2,17.2101593017578,15,109,34.5005699527646,0.465201719593564,127
1429.98828125,1337,17,56,4,17.3785285949707,24,108,34.5526532860146,0.465201719593564,114
1168.45983886719,1397,12,58,3,17.7439880371094,11,108,34.6589032858446,0.463118386263564,115
1132.73449707031,1655,19,57,5,18.4667797088623,22,81,34.9214032854244,0.463118386263564,207
1463.6630859375,1616,15,53,8,18.1385593414307,44,97,34.7943199522945,0.461035052933564,144
1203.99829101562,1430,13,56,2,17.8726711273193,11,106,34.7068199524345,0.452701719613564,111
1269.748046875,1253,10,56,3,16.760217666626,19,107,34.3880699529447,0.450618386283564,131
1224.59875488281,1269,11,55,2,16.9330368041992,11,112,34.4339032862047,0.450618386283564,128
1261.78381347656,1624,18,55,2,18.258695602417,17,98,34.8443199522145,0.450618386283564,186
1591.56689453125,1368,16,55,1,17.1823596954346,18,109,34.5068199527546,0.448535052953564,174
1177.25659179688,1346,15,57,5,17.6922760009766,12,104,34.6505699525246,0.444368386293564,145
1650.92358398438,1358,18,55,4,17.2299423217773,4,108,34.5214032860646,0.442285052963564,138
1164.5146484375,1328,16,58,2,17.5135078430176,18,114,34.5964032859446,0.442285052963564,134
1115.90612792969,1617,16,58,3,18.4413070678711,13,88,34.9255699520844,0.440201719633564,211
1231.92980957031,1259,11,57,2,16.8418750762939,16,108,34.4151532862347,0.438118386303564,139
1289.68811035156,1312,16,57,2,17.4557209014893,19,112,34.5859866192946,0.438118386303564,128
1373.2587890625,1613,20,57,1,18.3164253234863,14,103,34.8693199521745,0.438118386303564,122
1257.55700683594,1396,14,55,3,17.6881160736084,12,102,34.6568199525146,0.436035052973564,151
1187.451171875,1514,14,56,5,18.0959396362305,13,102,34.8005699522845,0.436035052973564,136
1427.88500976562,1323,16,55,3,17.2910861968994,18,108,34.5380699527046,0.433951719643564,124
1145.34875488281,1311,14,58,3,17.5022583007812,18,111,34.6026532859346,0.431868386313565,116
1197.34643554688,1545,13,55,4,18.1139221191406,18,104,34.8068199522745,0.431868386313565,139
1285.44055175781,1475,11,56,2,17.8489189147949,12,110,34.7130699524245,0.429785052983565,117
1216.8994140625,1575,15,55,4,18.1736793518066,15,100,34.8255699522445,0.429785052983565,138
1225.04833984375,1575,14,55,2,18.2264080047607,15,99,34.8401532855545,0.429785052983565,131
1618.66101074219,1352,15,56,2,17.2169361114502,14,107,34.5255699527246,0.427701719653565,122
1216.8994140625,1575,15,55,4,18.1736793518066,15,100,34.8255699522445,0.427701719653565,140
1350.44970703125,1279,9,56,3,16.7099609375,11,110,34.3984866195947,0.425618386323565,114
1562.91223144531,1347,12,54,1,16.9317398071289,23,108,34.4547366195047,0.425618386323565,131
1204.68994140625,1544,15,55,4,18.1571464538574,15,102,34.8214032855845,0.423535052993565,142
1156.34484863281,1616,16,57,5,18.3837642669678,13,102,34.9047366187844,0.423535052993565,148
1582.12463378906,1334,13,56,4,17.0392322540283,15,109,34.4797366194646,0.421451719663565,131
1554.79565429688,1334,16,56,2,17.2081851959229,16,106,34.5234866193946,0.421451719663565,113
1156.34484863281,1616,16,57,5,18.3837642669678,13,102,34.9089032854444,0.421451719663565,154
1410.14709472656,1315,16,56,3,17.2769412994385,17,108,34.5422366193646,0.419368386333565,130
1400.9560546875,1334,15,57,3,17.2883186340332,12,111,34.5484866193546,0.417285053003565,127
