"X","Y","mg","annual_ppt","bareground","elevation","occ","ph20","slope","temp_annual_range","topo_pst_index","treecover","valley_depth","veg_index","wetness_index"
34.6651532858345,0.650618385963564,193,1439.84899902344,0,1494,16,56,4,18.0390148162842,35,20,481,2947,112
35.0464032852244,0.650618385963564,357,1350.09936523438,1,1885,18,57,2,18.6116733551025,18,23,451,1435,116
34.5089032860846,0.648535052633564,195,1413.48010253906,0,1519,14,58,6,17.5600547790527,162,19,1690,2060,99
34.7214032857445,0.648535052633564,252,1093.20678710938,1,1470,16,59,2,18.191255569458,-28,18,2180,1990,106
34.7734866189945,0.648535052633564,202,1726.78662109375,4,1645,17,58,4,18.3521118164062,58,15,33,2212,101
34.9880699519844,0.648535052633564,340,1259.41467285156,2,1841,21,59,2,18.6105442047119,156,25,-223,1870,104
34.7464032857045,0.646451719303564,224,1220.71887207031,0,1544,18,57,10,18.247241973877,-141,13,1389,1947,94
34.7526532856945,0.644368385973564,215,1220.71887207031,0,1544,18,57,10,18.247241973877,-141,13,1389,1947,94
35.0089032852844,0.640201719313564,319,1235.00854492188,1,1794,23,60,0,18.6367931365967,-133,17,355,1494,101
35.0589032852044,0.640201719313564,319,1246.69934082031,7,1885,16,59,3,18.6422672271729,169,7,544,1394,101
34.5401532860346,0.638118385983564,256,1413.29870605469,0,1465,17,56,2,17.63796043396,-187,30,1992,1680,101
34.8089032856045,0.638118385983564,251,1372.04370117188,0,1577,13,58,3,18.3782482147217,-85,29,759,1910,107
34.5693199526546,0.636035052653564,196,1784.98156738281,0,1611,17,54,5,17.7481689453125,245,21,1078,2189,96
34.7172366190845,0.636035052653564,285,1124.76928710938,0,1456,17,59,1,18.1619682312012,-31,43,2249,2002,109
34.8609866188545,0.636035052653564,225,1149.03967285156,3,1613,17,59,5,18.4818305969238,138,13,1853,1373,104
34.6964032857845,0.633951719323564,210,1305.24633789062,2,1487,17,58,2,18.1094169616699,79,13,792,2957,116
34.3922366196047,0.631868385993564,237,1297.91003417969,1,1285,12,56,7,17.2812023162842,48,22,2397,2655,100
34.7734866189945,0.631868385993564,200,1709.24438476562,4,1661,19,56,5,18.3358573913574,202,12,141,2174,96
35.0172366186044,0.631868385993564,368,1280.05883789062,4,1828,22,60,4,18.6271457672119,35,12,434,1578,104
34.8339032855645,0.629785052663564,305,1151.1513671875,2,1556,15,59,8,18.4087295532227,57,13,1356,1351,102
35.0297366185844,0.629785052663564,356,1245.48254394531,4,1807,23,59,5,18.6485061645508,-48,13,895,1422,99
34.9005699521244,0.623535052673564,249,1316.75048828125,2,1678,15,57,6,18.568338394165,-84,17,1018,1859,98
34.9130699521044,0.623535052673564,278,1297.93469238281,2,1683,17,59,3,18.5936088562012,-65,16,1055,1749,96
34.3880699529447,0.619368386013564,209,1426.79248046875,6,1326,9,58,3,17.244047164917,191,3,1794,1995,111
34.5651532859946,0.619368386013564,161,1574.35705566406,0,1493,15,57,4,17.676025390625,-10,11,1566,2228,97
34.4672366194846,0.617285052683564,292,1269.25903320312,1,1341,10,57,4,17.452564239502,-27,8,2064,1563,101
34.8818199521544,0.617285052683564,238,1206.37487792969,1,1682,18,58,9,18.5260448455811,20,21,511,1908,89
34.5609866193346,0.615201719353564,170,1490.55993652344,2,1460,18,55,6,17.6442832946777,-87,14,1366,2549,99
34.7797366189845,0.613118386023564,187,1606.99768066406,0,1636,18,56,8,18.3158798217773,297,33,341,1488,99
34.9505699520444,0.611035052693564,274,1285.29333496094,2,1685,18,59,7,18.6292858123779,-20,14,1070,1867,99
34.4422366195247,0.608951719363564,313,1290.00805664062,1,1301,9,58,3,17.3715171813965,-19,14,2250,2196,109
34.5672366193246,0.606868386033564,172,1424.8837890625,0,1443,19,56,4,17.6626567840576,-71,22,1444,1991,102
34.8276532855745,0.606868386033564,212,1139.19189453125,2,1565,16,59,2,18.3625164031982,132,13,1545,1696,106
34.7193199524145,0.604785052703564,237,1179.79992675781,2,1466,16,58,2,18.110746383667,0,16,1936,1920,112
34.4422366195247,0.602701719373564,296,1290.00805664062,1,1301,9,58,3,17.3715171813965,-19,14,2250,2196,109
34.4443199528547,0.600618386043564,288,1258.2978515625,1,1296,10,56,3,17.3541564941406,-19,24,2368,2084,112
34.6901532857945,0.600618386043564,260,1184.71276855469,0,1443,15,61,3,18.0365581512451,-34,26,1418,1807,111
34.8526532855345,0.600618386043564,245,1121.9833984375,0,1576,16,58,6,18.411714553833,29,14,1586,1750,102
34.7880699523045,0.598535052713564,233,1293.98901367188,3,1575,20,56,12,18.2775173187256,190,11,941,1469,91
