X,Y,mg
34.5547366193446,0.333951719803565,173.00000000
34.4151532862347,0.327701719813565,264.00000000
34.9005699521244,0.327701719813565,258.00000000
34.8214032855845,0.323535053153565,250.00000000
34.8422366188845,0.323535053153565,200.00000000
34.4359866195347,0.321451719823565,208.00000000
34.5443199526946,0.321451719823565,176.00000000
34.6068199525946,0.321451719823565,177.00000000
34.6255699525646,0.321451719823565,203.00000000
34.6755699524845,0.321451719823565,189.00000000
34.9130699521044,0.317285053163565,248.00000000
34.4359866195347,0.315201719833565,205.00000000
34.5651532859946,0.315201719833565,176.00000000
34.6964032857845,0.315201719833565,180.00000000
34.7776532856545,0.313118386503565,180.00000000
34.5797366193046,0.308951719843565,162.00000000
34.7089032857645,0.308951719843565,209.00000000
34.7193199524145,0.308951719843565,202.00000000
34.7693199523345,0.308951719843565,182.00000000
34.5547366193446,0.304785053183565,164.00000000
34.8068199522745,0.304785053183565,218.00000000
34.6089032859246,0.300618386523565,177.00000000
34.4547366195047,0.298535053193565,173.00000000
34.4964032861046,0.298535053193565,189.00000000
34.9005699521244,0.298535053193565,261.00000000
34.5880699526246,0.296451719863565,173.00000000
34.7922366189645,0.292285053203565,309.00000000
34.8526532855345,0.290201719873565,263.00000000
34.7026532857745,0.288118386543565,199.00000000
34.7484866190345,0.288118386543565,205.00000000
34.7672366190045,0.288118386543565,192.00000000
34.5880699526246,0.281868386553565,175.00000000
34.5943199526146,0.281868386553565,181.00000000
34.6359866192146,0.281868386553565,197.00000000
34.6901532857945,0.281868386553565,202.00000000
34.6776532858145,0.279785053223565,184.00000000
34.4984866194346,0.277701719893565,171.00000000
34.7005699524445,0.273535053233565,191.00000000
34.7255699524045,0.273535053233565,189.00000000
34.6339032858846,0.271451719903565,202.00000000
34.6339032858846,0.269368386573565,208.00000000
34.6505699525246,0.269368386573565,200.00000000
34.8547366188645,0.269368386573565,283.00000000
34.7109866190945,0.267285053243565,183.00000000
34.6130699525846,0.265201719913565,179.00000000
34.9401532853944,0.265201719913565,251.00000000
34.4943199527746,0.263118386583565,198.00000000
34.6547366191846,0.261035053253565,186.00000000
34.9443199520544,0.261035053253565,246.00000000
34.4047366195847,0.254785053263565,189.00000000
34.4068199529147,0.254785053263565,178.00000000
34.5609866193346,0.254785053263565,166.00000000
34.9318199520744,0.254785053263565,230.00000000
34.7651532856745,0.252701719933565,195.00000000
34.5401532860346,0.250618386603565,189.00000000
34.4880699527846,0.248535053273565,211.00000000
34.5818199526346,0.248535053273565,170.00000000
34.4651532861546,0.244368386613565,183.00000000
34.8693199521745,0.244368386613565,227.00000000
34.4234866195547,0.242285053283565,206.00000000
34.4922366194446,0.240201719953565,207.00000000
34.5234866193946,0.240201719953565,216.00000000
34.6714032858245,0.240201719953565,168.00000000
34.4630699528246,0.238118386623565,198.00000000
34.4943199527746,0.238118386623565,204.00000000
34.5776532859746,0.238118386623565,186.00000000
34.5818199526346,0.236035053293565,184.00000000
34.5255699527246,0.231868386633565,204.00000000
34.4068199529147,0.223535053313565,166.00000000
34.4714032861446,0.223535053313565,210.00000000
34.7255699524045,0.223535053313565,163.00000000
34.8318199522345,0.223535053313565,182.00000000
34.6672366191645,0.219368386653565,194.00000000
34.7818199523145,0.217285053323565,194.00000000
34.5776532859746,0.211035053333565,184.00000000
34.4026532862547,0.208951720003565,169.00000000
34.7130699524245,0.208951720003565,174.00000000
34.8401532855545,0.208951720003565,216.00000000
34.4630699528246,0.206868386673565,162.00000000
34.8568199521945,0.206868386673565,300.00000000
34.4922366194446,0.200618386683565,198.00000000
34.8401532855545,0.200618386683565,230.00000000
34.7089032857645,0.198535053353565,187.00000000
34.7859866189745,0.198535053353565,186.00000000
34.8401532855545,0.194368386693565,233.00000000
34.5276532860546,0.192285053363565,185.00000000
34.3901532862747,0.190201720033565,193.00000000
34.7255699524045,0.186035053373565,199.00000000
34.7234866190745,0.181868386713565,181.00000000
34.5797366193046,0.179785053383565,195.00000000
34.6464032858646,0.179785053383565,182.00000000
34.6859866191345,0.179785053383565,185.00000000
34.4359866195347,0.173535053393565,183.00000000
34.6214032859046,0.173535053393565,183.00000000
34.7880699523045,0.171451720063565,188.00000000
34.4880699527846,0.163118386743565,172.00000000
34.4922366194446,0.161035053413565,188.00000000
34.5089032860846,0.158951720083566,196.00000000
34.5359866193746,0.154785053423566,193.00000000
34.5276532860546,0.140201720113566,236.00000000
34.6443199525346,0.140201720113566,205.00000000
34.7505699523645,0.140201720113566,201.00000000
34.6568199525146,0.133951720123566,194.00000000
34.6297366192246,0.131868386793566,219.00000000
34.6693199524945,0.131868386793566,178.00000000
34.4776532861346,0.121451720143566,232.00000000
34.5609866193346,0.104785053503566,213.00000000
