"X","Y","mg","annual_precip","clay","h20_cap","land_elevation","occ","ph20","sand","silt","temp_annual_range","terrain_slope","topo_pst_index","valley_depth","wet_index"
34.7693199523345,0.473535052913571,184,1294.30700683594,44,26,1521,13,55,35,21,18.0750503540039,3,-101,2953,101
34.7714032856645,0.473535052913571,185,1294.30700683594,44,26,1521,13,55,35,21,18.0750503540039,3,-101,2953,101
34.7943199522945,0.473535052913571,163,1484.47119140625,47,27,1571,15,54,33,21,18.1665802001953,5,46,2991,98
34.8089032856045,0.473535052913571,154,1413.25891113281,45,27,1562,14,56,34,21,18.1817989349365,3,32,3223,99
34.4651532861546,0.471451719583571,239,1194.5830078125,45,27,1280,16,55,35,20,17.1320476531982,3,-18,918,111
34.4734866194746,0.471451719583571,265,1189.54345703125,46,27,1284,16,56,35,20,17.1600589752197,3,-43,1073,109
34.4776532861346,0.471451719583571,245,1199.10046386719,45,26,1302,17,54,36,20,17.1842060089111,3,38,867,109
34.4797366194646,0.471451719583571,248,1199.10046386719,45,26,1302,17,54,36,20,17.1842060089111,3,38,867,109
34.7318199523945,0.471451719583571,181,1217.20397949219,42,26,1469,11,56,36,21,17.9624443054199,4,-26,2997,108
34.7526532856945,0.471451719583571,171,1273.36779785156,44,26,1514,12,55,35,21,18.0215682983398,3,38,2756,104
34.7964032856245,0.471451719583571,165,1484.47119140625,47,27,1571,15,54,33,21,18.1665802001953,5,46,2991,98
34.7984866189545,0.471451719583571,164,1484.47119140625,47,27,1571,15,54,33,21,18.1665802001953,5,46,2991,98
34.8359866188945,0.471451719583571,189,1194.54321289062,47,28,1562,15,56,30,23,18.2610549926758,4,3,3927,102
34.4526532861747,0.469368386253571,233,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4922366194446,0.469368386253571,214,1217.48059082031,42,26,1301,14,54,39,19,17.2097854614258,2,0,862,109
34.6734866191545,0.469368386253571,222,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6984866191145,0.469368386253571,162,1203.27453613281,42,26,1427,13,56,37,21,17.8736705780029,4,9,2781,110
34.7880699523045,0.469368386253571,160,1456.54968261719,45,27,1557,17,55,33,21,18.1421146392822,2,-2,2925,99
34.8276532855745,0.469368386253571,198,1200.92529296875,47,28,1558,15,55,31,23,18.2371387481689,2,39,3855,107
34.8734866188344,0.469368386253571,247,1188.48803710938,45,28,1597,20,58,32,23,18.3565216064453,4,4,4177,100
34.3922366196047,0.467285052923571,218,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4464032861847,0.467285052923571,228,1178.51159667969,43,26,1260,14,57,38,19,17.0510196685791,3,-73,1145,112
34.4693199528146,0.467285052923571,294,1192.56115722656,45,26,1286,14,55,36,19,17.1384601593018,2,-53,959,110
34.4797366194646,0.467285052923571,249,1231.93969726562,45,26,1301,15,54,37,19,17.1612758636475,3,-20,796,109
34.8109866189345,0.467285052923571,175,1330.41625976562,48,28,1570,15,55,31,21,18.1965522766113,5,57,3586,96
34.9276532854144,0.467285052923571,385,1223.22058105469,44,28,1906,24,56,33,22,18.4446105957031,35,64,1756,72
34.4193199528947,0.465201719593571,216,1224.9931640625,45,26,1262,13,56,36,19,16.948600769043,4,32,1112,112
34.4297366195447,0.465201719593571,258,1203.88122558594,45,26,1249,13,56,36,19,16.9854736328125,1,-74,1215,111
34.4880699527846,0.465201719593571,236,1276.54260253906,45,27,1324,15,54,37,19,17.1825485229492,4,49,639,109
34.7255699524045,0.465201719593571,176,1227.32983398438,42,26,1467,13,56,37,21,17.9253482818604,4,-9,2828,110
34.7964032856245,0.465201719593571,166,1495.71520996094,46,27,1602,14,54,33,21,18.1653861999512,5,171,2782,97
34.8505699522045,0.465201719593571,266,1212.9013671875,47,28,1566,22,56,29,23,18.2842388153076,4,-88,4370,96
34.4151532862347,0.463118386263571,190,1225.94738769531,44,26,1263,12,55,38,19,16.9150714874268,2,50,1080,114
34.4505699528447,0.463118386263571,256,1178.51159667969,43,26,1260,14,57,38,19,17.0510196685791,3,-73,1145,112
34.4630699528246,0.463118386263571,210,1177.47155761719,45,26,1271,13,55,36,19,17.1105003356934,2,-55,1121,112
34.6276532858946,0.463118386263571,220,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6693199524945,0.463118386263571,185,1162.31811523438,43,26,1381,15,57,36,21,17.7975940704346,0,-79,2647,109
34.6984866191145,0.463118386263571,174,1192.6640625,43,27,1438,13,56,36,21,17.8623180389404,3,47,2636,109
34.7568199523545,0.463118386263571,167,1313.6083984375,44,26,1543,12,54,36,21,18.01611328125,3,116,2652,105
34.8130699522645,0.463118386263571,171,1330.41625976562,48,28,1570,15,55,31,21,18.1965522766113,5,57,3586,96
34.4193199528947,0.461035052933571,195,1224.9931640625,45,26,1262,13,56,36,19,16.948600769043,4,32,1112,112
34.4359866195347,0.461035052933571,234,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4464032861847,0.461035052933571,256,1178.51159667969,43,26,1260,14,57,38,19,17.0510196685791,3,-73,1145,112
34.4776532861346,0.461035052933571,209,1231.93969726562,45,26,1301,15,54,37,19,17.1612758636475,3,-20,796,109
34.6880699524645,0.461035052933571,164,1172.08178710938,42,26,1419,13,56,37,22,17.8419914245605,1,24,2753,108
34.7005699524445,0.461035052933571,190,1192.6640625,43,27,1438,13,56,36,21,17.8623180389404,3,47,2636,109
34.7797366189845,0.461035052933571,168,1384.45141601562,45,27,1565,15,55,34,21,18.1035823822021,5,21,2792,99
34.8130699522645,0.461035052933571,173,1330.41625976562,48,28,1570,15,55,31,21,18.1965522766113,5,57,3586,96
34.8526532855345,0.461035052933571,295,1240.96447753906,44,28,1597,19,54,32,24,18.3122539520264,5,-30,4252,95
34.3943199529347,0.458951719603571,203,1197.27038574219,42,25,1233,11,58,40,19,16.832405090332,2,-72,1198,109
34.6693199524945,0.458951719603571,191,1156.46826171875,44,27,1383,12,57,35,21,17.7824897766113,3,-76,2831,107
34.6714032858245,0.458951719603571,194,1156.46826171875,44,27,1383,12,57,35,21,17.7824897766113,3,-76,2831,107
34.7130699524245,0.458951719603571,184,1226.64916992188,43,26,1442,12,57,36,21,17.8916015625,4,-98,3060,105
34.7172366190845,0.458951719603571,179,1226.64916992188,43,26,1442,12,57,36,21,17.8916015625,4,-98,3060,105
34.7734866189945,0.458951719603571,182,1345.32666015625,44,26,1541,14,55,34,21,18.0593185424805,4,-10,3139,104
34.7839032856445,0.458951719603571,166,1362.29553222656,45,26,1571,13,55,34,21,18.0878410339355,5,111,2933,103
34.4734866194746,0.456868386273571,278,1230.98547363281,44,26,1296,15,54,37,19,17.1114063262939,2,-28,926,111
34.5547366193446,0.456868386273571,152,1553.94799804688,46,28,1371,15,55,35,19,17.3799228668213,2,81,290,113
34.6234866192346,0.456868386273571,261,1151.26879882812,46,28,1331,16,59,34,20,17.6318397521973,3,-75,2320,110
34.7964032856245,0.456868386273571,177,1376.08581542969,45,27,1585,15,54,33,21,18.1370906829834,11,57,2924,92
34.8234866189145,0.456868386273571,183,1241.95104980469,47,28,1555,15,54,31,22,18.2040176391602,2,-109,4049,99
34.8464032855445,0.456868386273571,274,1261.57946777344,44,28,1610,19,54,32,24,18.2905120849609,8,49,4268,94
34.8672366188445,0.456868386273571,244,1360.00842285156,42,27,1662,21,53,35,24,18.3440322875977,7,198,3825,98
34.8734866188344,0.456868386273571,188,1345.62121582031,47,28,1650,19,57,31,23,18.3592834472656,3,126,3961,98
34.8818199521544,0.456868386273571,193,1271.97338867188,49,28,1617,19,57,29,22,18.3688125610352,3,-10,4267,100
34.4234866195547,0.454785052943571,181,1228.93762207031,42,26,1272,11,55,39,19,16.9227466583252,0,61,982,118
34.4922366194446,0.454785052943571,197,1336.75427246094,46,27,1338,17,55,35,19,17.156795501709,1,52,471,109
34.5547366193446,0.454785052943571,154,1553.94799804688,46,28,1371,15,55,35,19,17.3799228668213,2,81,290,113
34.7234866190745,0.454785052943571,193,1244.50793457031,42,26,1461,13,56,37,21,17.9109916687012,4,-84,2976,104
34.7422366190445,0.454785052943571,174,1278.95385742188,43,26,1508,11,55,36,20,17.9453907012939,3,37,2844,111
34.7672366190045,0.454785052943571,161,1331.71594238281,44,26,1524,14,55,35,21,18.028413772583,2,-39,2918,106
34.7839032856445,0.454785052943571,168,1362.29553222656,45,26,1571,13,55,34,21,18.0878410339355,5,111,2933,103
34.7984866189545,0.454785052943571,175,1376.08581542969,45,27,1585,15,54,33,21,18.1370906829834,11,57,2924,92
34.3880699529447,0.452701719613571,222,1199.15405273438,43,26,1230,11,57,38,19,16.7990970611572,3,-77,1257,108
34.3922366196047,0.452701719613571,181,1199.15405273438,43,26,1230,11,57,38,19,16.7990970611572,3,-77,1257,108
34.4234866195547,0.452701719613571,192,1228.93762207031,42,26,1272,11,55,39,19,16.9227466583252,0,61,982,118
34.4339032862047,0.452701719613571,184,1216.79516601562,45,26,1270,14,55,37,19,16.9567394256592,2,38,1032,121
34.4484866195147,0.452701719613571,212,1191.73449707031,44,26,1265,15,56,37,19,17.0247497558594,3,-54,1136,110
34.5068199527546,0.452701719613571,199,1498.16284179688,46,27,1346,15,54,35,19,17.2070178985596,2,-43,392,108
34.6609866191746,0.452701719613571,176,1147.53344726562,44,27,1375,15,56,35,21,17.7601833343506,2,-63,2822,108
34.7172366190845,0.452701719613571,187,1226.64916992188,43,26,1442,12,57,36,21,17.8916015625,4,-98,3060,105
34.7401532857145,0.452701719613571,183,1278.95385742188,43,26,1508,11,55,36,20,17.9453907012939,3,37,2844,111
34.7443199523745,0.452701719613571,170,1299.42150878906,42,26,1517,12,55,37,21,17.9706363677979,4,-6,2865,107
34.7464032857045,0.452701719613571,169,1299.42150878906,42,26,1517,12,55,37,21,17.9706363677979,4,-6,2865,107
34.7839032856445,0.452701719613571,162,1362.29553222656,45,26,1571,13,55,34,21,18.0878410339355,5,111,2933,103
34.7984866189545,0.452701719613571,178,1376.08581542969,45,27,1585,15,54,33,21,18.1370906829834,11,57,2924,92
34.8255699522445,0.452701719613571,192,1241.95104980469,47,28,1555,15,54,31,22,18.2040176391602,2,-109,4049,99
34.4318199528747,0.450618386283571,198,1224.59875488281,42,26,1269,11,55,40,19,16.9330368041992,2,-26,984,112
34.4609866194946,0.450618386283571,209,1280.32458496094,44,26,1294,14,55,37,19,17.0545139312744,2,-48,847,109
34.4755699528046,0.450618386283571,217,1311.53234863281,44,26,1309,16,55,37,19,17.0817413330078,2,0,752,108
34.4839032861246,0.450618386283571,223,1351.66027832031,46,27,1311,16,55,34,19,17.1091728210449,2,-57,727,109
34.4964032861046,0.450618386283571,216,1480.69250488281,45,27,1353,15,54,36,19,17.1589946746826,2,23,343,109
34.5089032860846,0.450618386283571,209,1591.56689453125,47,27,1368,16,55,34,19,17.1823596954346,1,52,178,109
34.6193199525746,0.450618386283571,243,1148.80346679688,46,28,1340,15,58,34,20,17.6156597137451,2,-35,2249,108
34.6589032858446,0.450618386283571,201,1170.40100097656,43,27,1368,13,57,35,22,17.7170944213867,4,-59,2753,105
34.7255699524045,0.450618386283571,173,1276.65625,44,27,1481,14,54,35,21,17.8900909423828,6,7,3009,106
34.7714032856645,0.450618386283571,155,1319.56506347656,45,26,1540,14,54,34,22,18.0416202545166,5,74,3117,107
34.8089032856045,0.450618386283571,188,1237.07629394531,46,28,1525,15,54,32,21,18.1361484527588,9,-147,4137,96
34.8109866189345,0.450618386283571,198,1237.94152832031,47,28,1565,18,54,31,21,18.1704139709473,19,-68,4345,94
34.8547366188645,0.450618386283571,242,1334.9189453125,47,28,1644,22,56,30,23,18.3088111877441,3,80,4024,103
34.8651532855145,0.450618386283571,227,1378.15148925781,45,28,1659,22,57,31,23,18.3315773010254,4,118,3849,96
34.3943199529347,0.448535052953571,175,1262.45275878906,40,25,1255,10,56,42,18,16.7952690124512,2,29,1017,108
34.4068199529147,0.448535052953571,219,1223.15051269531,41,25,1240,11,58,40,19,16.8367767333984,2,-73,1188,109
34.4214032862247,0.448535052953571,206,1213.92224121094,41,25,1258,11,56,41,19,16.9019870758057,3,-43,1132,111
34.4818199527946,0.448535052953571,241,1351.66027832031,46,27,1311,16,55,34,19,17.1091728210449,2,-57,727,109
34.4901532861146,0.448535052953571,214,1401.85009765625,46,27,1337,17,55,34,19,17.1349296569824,2,4,443,110
34.5380699527046,0.448535052953571,243,1433.84387207031,46,28,1330,18,55,34,19,17.3204231262207,3,-111,682,108
34.5484866193546,0.448535052953571,164,1507.42529296875,43,27,1348,16,56,38,19,17.3411922454834,4,-35,339,109
34.6172366192446,0.448535052953571,270,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6359866192146,0.448535052953571,185,1179.36181640625,44,27,1346,15,56,35,21,17.6634693145752,4,-96,2717,103
34.6484866191946,0.448535052953571,173,1177.25659179688,43,27,1346,15,57,35,22,17.6922760009766,5,-166,2748,104
34.6693199524945,0.448535052953571,165,1187.91870117188,43,27,1409,11,56,36,21,17.7619152069092,3,50,2644,106
34.7651532856745,0.448535052953571,174,1311.76416015625,45,27,1528,13,55,33,22,18.0135974884033,3,38,3302,106
34.8568199521945,0.448535052953571,201,1334.9189453125,47,28,1644,22,56,30,23,18.3088111877441,3,80,4024,103
34.8589032855245,0.448535052953571,205,1334.9189453125,47,28,1644,22,56,30,23,18.3088111877441,3,80,4024,103
34.3901532862747,0.446451719623571,198,1269.748046875,41,25,1253,10,56,42,18,16.760217666626,3,19,1009,107
34.3943199529347,0.446451719623571,173,1262.45275878906,40,25,1255,10,56,42,18,16.7952690124512,2,29,1017,108
34.3964032862647,0.446451719623571,178,1262.45275878906,40,25,1255,10,56,42,18,16.7952690124512,2,29,1017,108
34.4151532862347,0.446451719623571,206,1205.109375,42,26,1254,13,56,39,19,16.871223449707,2,-46,1137,110
34.4797366194646,0.446451719623571,237,1351.66027832031,46,27,1311,16,55,34,19,17.1091728210449,2,-57,727,109
34.4901532861146,0.446451719623571,214,1401.85009765625,46,27,1337,17,55,34,19,17.1349296569824,2,4,443,110
34.5089032860846,0.446451719623571,217,1591.56689453125,47,27,1368,16,55,34,19,17.1823596954346,1,52,178,109
34.6984866191145,0.446451719623571,186,1203.74584960938,44,27,1430,13,56,35,21,17.8352947235107,3,-44,2916,106
34.7005699524445,0.446451719623571,179,1203.74584960938,44,27,1430,13,56,35,21,17.8352947235107,3,-44,2916,106
34.7172366190845,0.446451719623571,189,1254.44128417969,44,27,1480,14,54,34,22,17.8688011169434,5,100,2889,102
34.8359866188945,0.446451719623571,158,1261.78381347656,48,28,1624,18,55,29,23,18.258695602417,2,135,4047,98
34.8776532854944,0.446451719623571,187,1283.89428710938,48,28,1626,19,56,29,22,18.3605442047119,4,65,4279,100
34.8943199521344,0.446451719623571,209,1165.31628417969,48,28,1597,14,58,30,22,18.3888301849365,3,-72,4563,98
34.9005699521244,0.446451719623571,226,1165.31628417969,48,28,1597,14,58,30,22,18.3888301849365,3,-72,4563,98
34.9339032854044,0.446451719623571,292,1117.52514648438,44,27,1649,17,58,34,23,18.47194480896,7,-354,4057,82
34.3776532862947,0.444368386293571,185,1250.4541015625,40,24,1241,11,56,42,18,16.7291259765625,2,-7,1041,109
34.4339032862047,0.444368386293571,201,1224.59875488281,42,26,1269,11,55,40,19,16.9330368041992,2,-26,984,112
34.4568199528346,0.444368386293571,205,1256.28015136719,44,26,1290,16,55,37,19,17.0238571166992,4,-7,982,108
34.4880699527846,0.444368386293571,231,1401.85009765625,46,27,1337,17,55,34,19,17.1349296569824,2,4,443,110
34.5172366194046,0.444368386293571,184,1677.83850097656,49,28,1377,17,55,33,19,17.2091293334961,1,74,77,118
34.5380699527046,0.444368386293571,256,1433.84387207031,46,28,1330,18,55,34,19,17.3204231262207,3,-111,682,108
34.5589032860046,0.444368386293571,178,1607.83898925781,44,28,1382,17,56,37,19,17.3614635467529,1,115,99,113
34.6484866191946,0.444368386293571,180,1177.25659179688,43,27,1346,15,57,35,22,17.6922760009766,5,-166,2748,104
34.6839032858045,0.444368386293571,153,1200.58911132812,43,27,1411,12,56,36,21,17.7861652374268,4,-25,2825,105
34.7151532857545,0.444368386293571,180,1254.44128417969,44,27,1480,14,54,34,22,17.8688011169434,5,100,2889,102
34.7755699523245,0.444368386293571,174,1319.56506347656,45,26,1540,14,54,34,22,18.0416202545166,5,74,3117,107
34.8693199521745,0.444368386293571,199,1360.9765625,48,28,1652,20,56,30,23,18.3484344482422,3,134,3924,98
34.8714032855044,0.444368386293571,195,1360.9765625,48,28,1652,20,56,30,23,18.3484344482422,3,134,3924,98
34.8818199521544,0.444368386293571,197,1283.89428710938,48,28,1626,19,56,29,22,18.3605442047119,4,65,4279,100
34.3776532862947,0.442285052963571,186,1323.39453125,41,25,1258,8,56,42,18,16.6925964355469,1,17,829,111
34.4130699529047,0.442285052963571,213,1231.92980957031,43,26,1259,11,57,39,19,16.8418750762939,2,-42,1143,108
34.4234866195547,0.442285052963571,192,1230.62353515625,41,25,1271,10,55,41,19,16.8734092712402,2,-2,1097,108
34.4484866195147,0.442285052963571,191,1306.82385253906,43,26,1292,14,55,38,19,16.9639568328857,3,-43,906,108
34.4651532861546,0.442285052963571,210,1389.70446777344,47,27,1304,15,54,35,19,17.0226917266846,3,-39,789,108
34.4693199528146,0.442285052963571,197,1430.14514160156,46,27,1329,15,55,35,19,17.0505428314209,3,19,578,107
34.5005699527646,0.442285052963571,235,1539.79370117188,47,27,1345,15,54,34,19,17.1392307281494,2,-26,345,110
34.5234866193946,0.442285052963571,184,1650.92358398438,46,27,1358,18,55,35,19,17.2299423217773,4,39,196,108
34.5526532860146,0.442285052963571,159,1607.00988769531,43,27,1370,12,55,38,19,17.3486843109131,1,75,95,113
34.5734866193146,0.442285052963571,180,1452.07141113281,46,28,1340,15,57,35,19,17.4178028106689,4,41,740,110
34.6859866191345,0.442285052963571,150,1254.14074707031,44,27,1440,11,56,36,21,17.7888050079346,3,71,2651,109
34.7505699523645,0.442285052963571,185,1261.00476074219,46,27,1492,16,56,34,21,17.9554023742676,4,-42,3451,108
34.7547366190245,0.442285052963571,161,1258.8935546875,45,27,1510,16,55,33,21,17.9771633148193,4,62,3379,109
34.7839032856445,0.442285052963571,176,1231.12634277344,46,27,1512,11,56,33,22,18.049654006958,3,-10,3783,103
34.8276532855745,0.442285052963571,185,1242.78112792969,48,28,1599,14,54,30,22,18.2176132202148,5,63,4267,101
34.8464032855445,0.442285052963571,185,1282.87951660156,51,28,1604,19,55,27,23,18.2691612243652,4,-63,4590,99
34.8714032855044,0.442285052963571,197,1353.64611816406,49,28,1603,19,57,28,23,18.3333625793457,4,-120,4567,102
34.9130699521044,0.442285052963571,249,1134.80822753906,47,28,1618,14,58,31,22,18.4235153198242,3,12,4472,104
34.4089032862447,0.440201719633571,191,1282.38757324219,42,25,1254,11,56,39,19,16.8030948638916,3,-28,1122,108
34.5401532860346,0.440201719633571,204,1436.10717773438,45,28,1344,15,55,36,19,17.3045120239258,3,-17,431,107
34.5964032859446,0.440201719633571,260,1164.5146484375,46,29,1328,16,58,34,19,17.5135078430176,2,23,1712,114
34.7151532857545,0.440201719633571,174,1276.88110351562,44,27,1477,13,55,35,21,17.8583755493164,7,27,2639,104
34.7297366190645,0.440201719633571,187,1280.46838378906,43,26,1476,13,56,35,21,17.9067058563232,4,-53,3175,110
34.7568199523545,0.440201719633571,165,1258.8935546875,45,27,1510,16,55,33,21,17.9771633148193,4,62,3379,109
34.7609866190145,0.440201719633571,177,1263.1337890625,44,26,1515,16,55,34,22,18.0015525817871,5,22,3506,104
34.7693199523345,0.440201719633571,171,1259.34814453125,45,27,1519,14,56,33,22,18.0252685546875,4,62,3585,103
34.7859866189745,0.440201719633571,172,1198.439453125,45,27,1499,14,56,33,21,18.0728244781494,2,-81,4075,102
34.8151532855945,0.440201719633571,167,1219.71472167969,46,27,1562,16,55,32,22,18.1596374511719,5,29,4247,98
34.3797366196247,0.438118386303571,200,1323.39453125,41,25,1258,8,56,42,18,16.6925964355469,1,17,829,111
34.4255699528847,0.438118386303571,185,1230.62353515625,41,25,1271,10,55,41,19,16.8734092712402,2,-2,1097,108
34.4401532861947,0.438118386303571,182,1279.12158203125,43,26,1292,12,55,37,19,16.9325065612793,3,32,912,109
34.4526532861747,0.438118386303571,199,1344.22192382812,46,27,1313,15,54,35,19,16.9920692443848,2,49,690,108
34.4734866194746,0.438118386303571,204,1430.14514160156,46,27,1329,15,55,35,19,17.0505428314209,3,19,578,107
34.5255699527246,0.438118386303571,188,1650.92358398438,46,27,1358,18,55,35,19,17.2299423217773,4,39,196,108
34.5505699526846,0.438118386303571,181,1518.72729492188,43,27,1357,13,55,39,18,17.3254928588867,2,40,216,111
34.6172366192446,0.438118386303571,204,1178.42919921875,47,27,1330,16,58,34,20,17.5649452209473,3,-40,2199,106
34.6464032858646,0.438118386303571,166,1273.05346679688,44,27,1383,15,55,34,22,17.6583786010742,3,-65,2413,99
34.6797366191445,0.438118386303571,171,1256.97912597656,44,27,1424,13,55,35,21,17.7659664154053,5,-64,2783,104
34.7422366190445,0.438118386303571,178,1271.41430664062,44,26,1498,13,56,35,21,17.9294033050537,2,61,3133,113
34.7464032857045,0.438118386303571,190,1261.00476074219,46,27,1492,16,56,34,21,17.9554023742676,4,-42,3451,108
34.7547366190245,0.438118386303571,160,1258.8935546875,45,27,1510,16,55,33,21,17.9771633148193,4,62,3379,109
34.7714032856645,0.438118386303571,171,1259.34814453125,45,27,1519,14,56,33,22,18.0252685546875,4,62,3585,103
34.7734866189945,0.438118386303571,173,1259.34814453125,45,27,1519,14,56,33,22,18.0252685546875,4,62,3585,103
34.7901532856345,0.438118386303571,192,1198.439453125,45,27,1499,14,56,33,21,18.0728244781494,2,-81,4075,102
34.8526532855345,0.438118386303571,174,1336.4384765625,52,29,1617,19,57,25,23,18.2962856292725,3,-12,4478,104
34.8984866187944,0.438118386303571,210,1167.51879882812,47,28,1609,14,57,31,22,18.3809089660645,2,2,4629,107
34.9151532854344,0.438118386303571,257,1134.80822753906,47,28,1618,14,58,31,22,18.4235153198242,3,12,4472,104
34.9297366187444,0.438118386303571,262,1109.43688964844,45,27,1653,17,58,32,22,18.4645366668701,3,-96,4060,86
34.9380699520644,0.438118386303571,298,1138.2021484375,43,27,1677,17,58,34,22,18.4784450531006,10,-473,3708,79
34.4443199528547,0.436035052973571,180,1306.82385253906,43,26,1292,14,55,38,19,16.9639568328857,3,-43,906,108
34.5922366192846,0.436035052973571,283,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6005699526046,0.436035052973571,202,1164.5146484375,46,29,1328,16,58,34,19,17.5135078430176,2,23,1712,114
34.6234866192346,0.436035052973571,164,1180.00512695312,47,28,1354,14,57,33,20,17.5936870574951,4,-35,2248,104
34.6630699525046,0.436035052973571,155,1250.36157226562,42,26,1401,12,56,36,22,17.7143478393555,4,-30,2605,102
34.6651532858345,0.436035052973571,169,1250.36157226562,42,26,1401,12,56,36,22,17.7143478393555,4,-30,2605,102
34.6672366191645,0.436035052973571,183,1250.36157226562,42,26,1401,12,56,36,22,17.7143478393555,4,-30,2605,102
34.6734866191545,0.436035052973571,166,1253.96936035156,43,27,1420,11,57,36,21,17.7402572631836,2,-11,2567,103
34.7318199523945,0.436035052973571,177,1280.46838378906,43,26,1476,13,56,35,21,17.9067058563232,4,-53,3175,110
34.7630699523445,0.436035052973571,177,1263.1337890625,44,26,1515,16,55,34,22,18.0015525817871,5,22,3506,104
34.8172366189245,0.436035052973571,181,1219.71472167969,46,27,1562,16,55,32,22,18.1596374511719,5,29,4247,98
34.8401532855545,0.436035052973571,192,1250.79577636719,48,28,1598,16,54,30,22,18.2432765960693,4,19,4278,100
34.9130699521044,0.436035052973571,239,1134.80822753906,47,28,1618,14,58,31,22,18.4235153198242,3,12,4472,104
34.3609866196547,0.433951719643571,195,1283.36938476562,39,24,1248,9,57,44,18,16.6006526947021,1,3,761,110
34.3734866196347,0.433951719643571,178,1312.65710449219,38,23,1250,9,56,45,18,16.6332607269287,1,-20,749,110
34.4339032862047,0.433951719643571,194,1314.373046875,43,26,1285,11,54,38,19,16.8730049133301,3,-47,881,107
34.4859866194546,0.433951719643571,234,1517.55895996094,47,27,1339,16,55,34,19,17.0940399169922,3,-17,422,109
34.4901532861146,0.433951719643571,223,1517.55895996094,47,27,1339,16,55,34,19,17.0940399169922,3,-17,422,109
34.5026532860946,0.433951719643571,203,1645.14562988281,47,27,1356,14,54,34,19,17.1491775512695,3,18,137,109
34.5089032860846,0.433951719643571,191,1645.14562988281,47,27,1356,14,54,34,19,17.1491775512695,3,18,137,109
34.5109866194146,0.433951719643571,190,1683.66882324219,44,27,1370,15,55,37,19,17.1792659759521,2,73,51,109
34.5693199526546,0.433951719643571,201,1424.28002929688,46,27,1342,15,57,35,19,17.4045562744141,2,51,754,113
34.5964032859446,0.433951719643571,243,1145.34875488281,48,28,1311,14,58,33,19,17.5022583007812,3,-56,1697,111
34.6214032859046,0.433951719643571,182,1210.37939453125,45,27,1351,14,55,36,19,17.5716724395752,4,-51,2014,105
34.6443199525346,0.433951719643571,146,1356.27685546875,46,27,1434,17,53,35,19,17.6234664916992,11,128,1870,96
34.6464032858646,0.433951719643571,170,1356.27685546875,46,27,1434,17,53,35,19,17.6234664916992,11,128,1870,96
34.7505699523645,0.433951719643571,182,1236.30041503906,46,27,1477,16,55,33,21,17.9517097473145,3,-65,3727,108
34.7734866189945,0.433951719643571,188,1213.11730957031,46,27,1481,11,56,33,22,18.0198860168457,4,-106,4023,105
34.8859866188144,0.433951719643571,203,1206.32836914062,48,28,1585,13,56,29,22,18.3521823883057,1,-68,4806,101
34.8943199521344,0.433951719643571,208,1168.86254882812,47,28,1599,14,58,32,22,18.371166229248,3,-34,4717,102
34.3922366196047,0.431868386313571,165,1393.61596679688,40,24,1272,8,56,43,17,16.6959781646729,1,10,758,113
34.4568199528346,0.431868386313571,196,1458.05407714844,47,27,1319,16,54,33,20,16.96142578125,3,-12,610,106
34.4630699528246,0.431868386313571,189,1510.94714355469,46,26,1337,12,53,35,19,16.9917030334473,3,39,441,109
34.5068199527546,0.431868386313571,198,1645.14562988281,47,27,1356,14,54,34,19,17.1491775512695,3,18,137,109
34.7297366190645,0.431868386313571,179,1258.96704101562,45,27,1478,14,56,34,21,17.901876449585,4,-5,3273,110
34.7505699523645,0.431868386313571,187,1236.30041503906,46,27,1477,16,55,33,21,17.9517097473145,3,-65,3727,108
34.7984866189545,0.431868386313571,178,1182.84814453125,46,27,1532,12,56,33,21,18.0860481262207,3,60,4368,105
34.8318199522345,0.431868386313571,189,1215.44555664062,47,28,1564,15,55,30,23,18.1986312866211,6,-77,4778,100
34.8797366188244,0.431868386313571,170,1282.63940429688,49,28,1608,14,57,29,22,18.3390121459961,4,13,4598,101
34.3880699529447,0.429785052983571,169,1393.61596679688,40,24,1272,8,56,43,17,16.6959781646729,1,10,758,113
34.3943199529347,0.429785052983571,167,1382.54614257812,42,25,1283,9,56,40,18,16.7314491271973,1,63,716,115
34.4526532861747,0.429785052983571,194,1458.05407714844,47,27,1319,16,54,33,20,16.96142578125,3,-12,610,106
34.4547366195047,0.429785052983571,185,1458.05407714844,47,27,1319,16,54,33,20,16.96142578125,3,-12,610,106
34.4630699528246,0.429785052983571,189,1510.94714355469,46,26,1337,12,53,35,19,16.9917030334473,3,39,441,109
34.6609866191746,0.429785052983571,144,1353.67175292969,44,27,1444,15,54,35,21,17.6828842163086,5,60,2253,99
34.6714032858245,0.429785052983571,165,1368.75158691406,44,26,1443,13,54,36,21,17.7118167877197,4,-46,2470,100
34.6859866191345,0.429785052983571,197,1354.04467773438,45,27,1457,12,55,34,21,17.7684211730957,3,-27,2595,104
34.7630699523445,0.429785052983571,191,1217.24255371094,46,27,1487,14,55,33,22,17.9991436004639,3,-61,3875,106
