"annual_ppt","elevation","occ","slope","temp_annual_range","treecover","wetness_index","X","Y","k"
1692.30554199219,1664,16,5,18.3509159088135,19,103,34.7630699523445,0.656868385953564,171
1150.67492675781,1640,18,7,18.5879135131836,20,99,34.9047366187844,0.656868385953564,223
1207.14965820312,1886,27,3,18.6456336975098,8,112,35.1068199517943,0.656868385953564,398
1119.16442871094,1691,15,7,18.6405906677246,12,100,34.9422366187244,0.654785052623564,244
1248.22790527344,1807,23,4,18.6121940612793,15,98,34.9922366186444,0.654785052623564,395
1458.62255859375,1525,14,3,17.5795841217041,13,101,34.5193199527346,0.648535052633564,184
1393.66723632812,1490,15,6,17.6555919647217,12,97,34.5443199526946,0.648535052633564,156
1720.3505859375,1553,19,3,17.8465366363525,13,102,34.6026532859346,0.648535052633564,147
1479.6494140625,1496,16,4,18.0253124237061,15,112,34.6651532858345,0.648535052633564,119
1513.85400390625,1597,19,7,17.698070526123,16,87,34.5464032860246,0.644368385973564,153
1298.05993652344,1478,16,3,18.0814361572266,25,109,34.6797366191445,0.644368385973564,110
1320.93041992188,1484,16,3,18.1190395355225,16,113,34.7026532857745,0.644368385973564,106
1323.20397949219,1899,26,2,18.6202220916748,59,114,35.0568199518744,0.644368385973564,338
1323.20397949219,1899,26,2,18.6202220916748,59,114,35.0589032852044,0.644368385973564,325
1369.05859375,1473,14,10,17.5463180541992,16,95,34.4964032861046,0.642285052643564,195
1102.87866210938,1615,14,3,18.6106948852539,15,99,34.9318199520744,0.640201719313564,254
1413.29870605469,1465,17,2,17.63796043396,30,101,34.5443199526946,0.638118385983564,174
1728.8046875,1524,16,6,17.7769355773926,11,92,34.5859866192946,0.638118385983564,159
1518.54467773438,1495,15,4,18.0110836029053,37,112,34.6693199524945,0.638118385983564,113
1335.05834960938,1341,9,1,17.3864002227783,10,113,34.4255699528847,0.636035052653564,167
1617.95568847656,1517,18,4,17.8911590576172,18,106,34.6214032859046,0.636035052653564,142
1124.76928710938,1456,17,1,18.1619682312012,43,109,34.7193199524145,0.636035052653564,107
1129.10949707031,1710,19,2,18.6670932769775,19,99,34.9693199520144,0.636035052653564,267
1246.69934082031,1885,16,3,18.6422672271729,7,101,35.0547366185444,0.636035052653564,377
1728.8046875,1524,16,6,17.7769355773926,11,92,34.5818199526346,0.633951719323564,155
1128.20776367188,1620,15,7,18.6001815795898,14,99,34.9214032854244,0.633951719323564,261
1106.09704589844,1474,17,2,18.1858749389648,22,106,34.7339032857245,0.631868385993564,110
1293.89428710938,1556,22,17,18.2493286132812,29,92,34.7609866190145,0.631868385993564,144
1151.69677734375,1822,21,4,18.6729202270508,25,105,35.0714032851844,0.631868385993564,303
1151.69677734375,1822,21,4,18.6729202270508,25,105,35.0734866185144,0.631868385993564,322
1544.35205078125,1499,17,2,17.9978065490723,16,114,34.6630699525046,0.627701719333564,123
1265.07763671875,1475,15,3,18.1014232635498,18,115,34.7026532857745,0.627701719333564,131
1460.71069335938,1468,16,4,17.622220993042,12,103,34.5401532860346,0.625618386003564,159
1632.06396484375,1506,18,4,17.8743133544922,15,106,34.6255699525646,0.625618386003564,127
1340.396484375,1317,9,2,17.3787021636963,11,111,34.4339032862047,0.623535052673564,171
1499.86389160156,1479,16,3,17.9402961730957,17,110,34.6505699525246,0.623535052673564,122
1246.08581542969,1464,16,3,18.0706920623779,16,113,34.6922366191245,0.623535052673564,121
1607.04016113281,1505,16,5,17.5709037780762,12,103,34.5339032860446,0.621451719343564,132
1291.45874023438,1323,11,4,17.427038192749,11,106,34.4484866195147,0.619368386013564,175
1128.25317382812,1487,16,2,18.191032409668,16,105,34.7380699523845,0.619368386013564,118
1312.15246582031,1704,17,4,18.5573654174805,13,98,34.8901532854744,0.619368386013564,227
1107.90991210938,1702,21,6,18.6538848876953,21,102,34.9651532853544,0.619368386013564,300
1397.27453613281,1310,9,3,17.2307987213135,6,105,34.3901532862747,0.615201719353564,152
1381.79565429688,1289,11,1,17.2605609893799,12,109,34.3984866195947,0.613118386023564,167
1580.50793457031,1481,17,5,17.5503578186035,16,100,34.5297366193846,0.608951719363564,133
1563.61169433594,1489,16,2,17.935474395752,10,125,34.6547366191846,0.608951719363564,114
1393.23657226562,1462,16,3,17.9964733123779,12,113,34.6734866191545,0.608951719363564,107
1354.39147949219,1529,22,10,18.2468757629395,17,91,34.7776532856545,0.608951719363564,140
1304.02661132812,1280,9,4,17.222635269165,8,108,34.3922366196047,0.602701719373564,164
1332.50329589844,1432,17,10,17.531909942627,12,93,34.5193199527346,0.602701719373564,174
1462.84326171875,1555,18,8,18.3017959594727,14,92,34.7901532856345,0.602701719373564,142
1383.50817871094,1464,15,6,17.5329303741455,11,96,34.5214032860646,0.596451719383564,176
1327.044921875,1511,15,0,18.1447353363037,21,114,34.7380699523845,0.596451719383564,160
1295.89367675781,1269,10,1,17.1984996795654,18,115,34.3943199529347,0.594368386053564,165
1175.12451171875,1355,14,5,17.5131340026855,17,100,34.5047366194246,0.592285052723564,161
1606.17114257812,1497,15,4,17.7735900878906,12,106,34.6151532859146,0.592285052723564,106
1331.34704589844,1290,11,2,17.2532520294189,15,115,34.4172366195647,0.590201719393564,158
1218.46740722656,1320,13,3,17.4513339996338,17,107,34.4797366194646,0.590201719393564,150
1319.75720214844,1498,15,2,18.1164569854736,14,114,34.7339032857245,0.590201719393564,145
1375.78942871094,1494,15,1,18.1352481842041,24,113,34.7401532857145,0.590201719393564,152
1420.33068847656,1503,14,4,18.1759452819824,18,108,34.7609866190145,0.590201719393564,148
1223.78601074219,1394,15,4,17.5227355957031,11,98,34.5172366194046,0.588118386063564,200
1636.88391113281,1492,19,3,17.826868057251,16,109,34.6339032858846,0.586035052733564,112
1504.61535644531,1452,17,1,17.8506183624268,16,108,34.6422366192046,0.581868386073564,109
1307.02905273438,1267,10,3,17.2089290618896,13,116,34.4068199529147,0.579785052743564,175
1176.84313964844,1308,13,3,17.4153804779053,18,110,34.4734866194746,0.579785052743564,189
1310.44604492188,1466,17,3,18.0458755493164,28,114,34.7068199524345,0.579785052743564,160
1461.34826660156,1509,15,4,18.1647777557373,14,110,34.7547366190245,0.579785052743564,151
1148.16857910156,1612,16,4,18.4364738464355,18,106,34.8651532855145,0.573535052753564,202
1426.52600097656,1505,15,0,18.1131839752197,14,116,34.7443199523745,0.571451719423564,138
1166.94299316406,1347,13,3,17.5012683868408,11,101,34.5193199527346,0.569368386093564,122
1092.44396972656,1461,16,2,18.2286128997803,15,105,34.7859866189745,0.567285052763564,117
1254.6875,1249,13,1,17.1437854766846,25,113,34.3964032862647,0.563118386103564,169
1220.05004882812,1264,13,3,17.1943340301514,14,112,34.4151532862347,0.563118386103564,185
1294.48864746094,1411,17,1,17.5035705566406,11,103,34.5339032860446,0.563118386103564,120
1435.9375,1433,14,1,17.5621604919434,12,109,34.5547366193446,0.563118386103564,132
1330.38671875,1429,19,2,17.6426658630371,17,111,34.5797366193046,0.563118386103564,134
1098.2431640625,1499,15,2,18.2730884552002,29,110,34.8047366189445,0.563118386103564,118
1359.85766601562,1250,11,1,17.050142288208,14,116,34.3755699529647,0.561035052773564,167
1334.07727050781,1246,13,2,17.0279579162598,14,116,34.3755699529647,0.558951719443564,150
1223.75354003906,1279,13,1,17.168758392334,17,114,34.4172366195647,0.558951719443564,172
1122.01843261719,1465,16,4,18.2347602844238,19,105,34.7922366189645,0.558951719443564,120
1190.87231445312,1298,14,2,17.3515243530273,12,108,34.4734866194746,0.556868386113564,169
1421.28552246094,1407,14,1,17.576488494873,9,106,34.5630699526646,0.556868386113564,134
1617.72644042969,1475,16,3,17.8794136047363,26,111,34.6672366191645,0.556868386113564,159
1223.75354003906,1279,13,1,17.168758392334,17,114,34.4130699529047,0.554785052783564,164
1300.77856445312,1450,16,2,17.9925556182861,18,113,34.7026532857745,0.554785052783564,174
1221.33227539062,1355,14,3,17.4347152709961,13,105,34.5089032860846,0.552701719453564,110
1389.6591796875,1480,15,3,18.0080261230469,17,111,34.7047366191045,0.552701719453564,209
1374.39965820312,1489,17,3,18.0901317596436,16,111,34.7401532857145,0.550618386123564,117
1260.99572753906,1320,17,2,17.2711334228516,15,111,34.4568199528346,0.548535052793564,207
1326.84265136719,1261,11,1,17.0289554595947,13,119,34.3839032862847,0.546451719463564,155
1471.64392089844,1456,16,2,17.9024639129639,36,112,34.6734866191545,0.546451719463564,139
1383.3154296875,1478,14,2,18.0677433013916,22,110,34.7359866190545,0.546451719463564,109
1276.85437011719,1321,16,4,17.274471282959,20,107,34.4693199528146,0.542285052803564,172
1312.20166015625,1366,16,2,17.4171257019043,12,104,34.5130699527446,0.542285052803564,128
1150.75476074219,1452,16,2,18.1534366607666,11,106,34.7672366190045,0.542285052803564,106
1550.41967773438,1440,19,4,17.4578266143799,12,99,34.5401532860346,0.540201719473564,153
1299.70520019531,1425,18,1,17.9250583648682,26,113,34.6839032858045,0.540201719473564,125
1199.18591308594,1440,18,3,18.1143531799316,13,106,34.7484866190345,0.540201719473564,102
1610.74304199219,1464,17,3,17.8594970703125,17,111,34.6651532858345,0.538118386143564,153
1334.8212890625,1380,15,3,17.4331760406494,13,101,34.5276532860546,0.536035052813564,116
1465.650390625,1413,18,1,17.7050457000732,9,104,34.6151532859146,0.536035052813564,115
1153.46008300781,1720,29,27,18.4132690429688,37,81,34.8651532855145,0.533951719483564,179
1277.33764648438,1275,13,2,17.1240634918213,14,112,34.4214032862247,0.531868386153564,182
1316.9736328125,1320,15,3,17.1936283111572,16,108,34.4484866195147,0.531868386153564,173
1346.89013671875,1395,17,5,17.4168319702148,10,100,34.5234866193946,0.531868386153564,111
1277.33764648438,1275,13,2,17.1240634918213,14,112,34.4276532862147,0.529785052823564,147
1172.26794433594,1503,16,1,18.2300186157227,15,113,34.8047366189445,0.529785052823564,133
1555.76879882812,1435,17,4,17.4454727172852,11,103,34.5380699527046,0.527701719493564,118
1448.01611328125,1428,16,2,17.8817977905273,69,113,34.6776532858145,0.527701719493564,128
1293.71557617188,1446,12,3,17.9472579956055,8,113,34.7026532857745,0.525618386163564,122
1510.2705078125,1405,15,5,17.4913101196289,9,103,34.5609866193346,0.521451719503564,113
1554.04467773438,1486,17,5,17.6376399993896,27,103,34.6047366192646,0.521451719503564,145
1058.46545410156,1508,17,1,18.3190822601318,13,95,34.8526532855345,0.521451719503564,143
1260.70471191406,1272,13,2,17.0749778747559,12,113,34.4172366195647,0.519368386173564,182
1161.84423828125,1433,15,2,18.0576553344727,22,109,34.7401532857145,0.517285052843564,104
1155.20190429688,1502,17,3,18.2482643127441,18,108,34.8276532855745,0.517285052843564,115
1451.83361816406,1421,17,3,17.5471687316895,26,107,34.5839032859646,0.515201719513564,131
1405.89074707031,1356,18,3,17.3160381317139,15,106,34.5005699527646,0.513118386183564,133
1450.61511230469,1451,17,5,17.7442150115967,15,104,34.6380699525446,0.513118386183564,122
1195.63061523438,1433,15,2,18.0130672454834,16,110,34.7276532857345,0.513118386183564,110
1253.76770019531,1326,16,2,17.3781681060791,16,105,34.5151532860746,0.511035052853564,122
1102.40759277344,1496,18,1,18.2898635864258,16,101,34.8401532855545,0.511035052853564,121
1310.80322265625,1402,15,2,17.8539276123047,29,109,34.6776532858145,0.504785052863564,126
1544.77709960938,1445,13,2,17.7571907043457,20,110,34.6484866191946,0.502701719533564,108
1204.36083984375,1431,15,4,17.9374809265137,11,109,34.7047366191045,0.500618386203564,106
1256.32397460938,1243,12,1,16.9804172515869,14,111,34.4089032862447,0.498535052873564,132
1223.35803222656,1476,13,3,18.0421504974365,26,109,34.7484866190345,0.496451719543564,97
1288.05834960938,1362,11,3,17.6286926269531,18,109,34.6047366192646,0.494368386213564,121
1478.03857421875,1437,14,4,17.6788272857666,21,107,34.6359866192146,0.492285052883564,109
1416.2734375,1441,13,8,17.6530742645264,16,106,34.6255699525646,0.490201719553564,124
1315.75598144531,1299,14,1,17.0705146789551,9,114,34.4380699528647,0.488118386223564,140
1190.1298828125,1290,16,2,17.2569751739502,16,108,34.4901532861146,0.486035052893564,134
1137.95288085938,1535,13,4,18.3113765716553,13,104,34.8547366188645,0.486035052893564,136
1242.08178710938,1254,11,3,16.9980602264404,13,110,34.4234866195547,0.481868386233564,135
1177.75927734375,1403,14,3,17.8694477081299,19,111,34.6943199524545,0.481868386233564,118
1328.63159179688,1540,13,4,18.1802711486816,19,100,34.8109866189345,0.481868386233564,119
1131.75183105469,1666,21,13,18.4670677185059,16,80,34.9151532854344,0.481868386233564,223
1244.73840332031,1497,13,4,18.0547370910645,20,104,34.7693199523345,0.479785052903564,116
1249.00842285156,1277,13,2,17.0266437530518,25,109,34.4339032862047,0.477701719573564,137
1337.35668945312,1551,15,2,18.1140689849854,25,103,34.7859866189745,0.477701719573564,108
1199.10046386719,1302,17,3,17.1842060089111,21,109,34.4839032861246,0.475618386243564,133
1248.33764648438,1322,17,4,17.2354526519775,14,108,34.4964032861046,0.475618386243564,133
1169.85815429688,1394,15,4,17.8343181610107,15,111,34.6839032858045,0.475618386243564,112
1222.18615722656,1240,12,1,16.945592880249,17,110,34.4130699529047,0.473535052913564,128
1599.82238769531,1384,18,3,17.3234901428223,36,105,34.5297366193846,0.473535052913564,116
1200.92529296875,1558,15,2,18.2371387481689,20,107,34.8339032855645,0.473535052913564,140
1441.75891113281,1360,18,2,17.2746067047119,17,107,34.5151532860746,0.471451719583564,119
1278.37451171875,1366,15,4,17.646764755249,25,108,34.6214032859046,0.469368386253564,101
1223.84692382812,1447,12,2,17.8939552307129,14,111,34.7089032857645,0.469368386253564,102
1194.54321289062,1562,15,4,18.2610549926758,12,102,34.8380699522245,0.469368386253564,118
1204.08618164062,1559,18,2,18.2581939697266,18,97,34.8443199522145,0.467285052923564,126
1317.94506835938,1313,15,2,17.2101593017578,15,109,34.5005699527646,0.465201719593564,127
1429.98828125,1337,17,4,17.3785285949707,24,108,34.5526532860146,0.465201719593564,114
1168.45983886719,1397,12,3,17.7439880371094,11,108,34.6589032858446,0.463118386263564,115
1132.73449707031,1655,19,5,18.4667797088623,22,81,34.9214032854244,0.463118386263564,207
1226.64916992188,1442,12,4,17.8916015625,20,105,34.7172366190845,0.456868386273564,107
1224.59875488281,1269,11,2,16.9330368041992,11,112,34.4339032862047,0.450618386283564,128
1591.56689453125,1368,16,1,17.1823596954346,18,109,34.5068199527546,0.448535052953564,174
1250.4541015625,1241,11,2,16.7291259765625,13,109,34.3839032862847,0.446451719623564,105
1378.15148925781,1659,22,4,18.3315773010254,20,96,34.8651532855145,0.446451719623564,173
1177.25659179688,1346,15,5,17.6922760009766,12,104,34.6505699525246,0.444368386293564,145
1650.92358398438,1358,18,4,17.2299423217773,4,108,34.5214032860646,0.442285052963564,138
1164.5146484375,1328,16,2,17.5135078430176,18,114,34.5964032859446,0.442285052963564,134
1138.2021484375,1677,17,10,18.4784450531006,8,79,34.9401532853944,0.442285052963564,213
1191.82824707031,1317,15,5,17.4863262176514,20,116,34.5943199526146,0.440201719633564,134
1211.939453125,1374,14,6,17.6126270294189,19,102,34.6297366192246,0.440201719633564,143
1356.34936523438,1270,10,1,16.7249641418457,11,111,34.3943199529347,0.438118386303564,118
1255.37866210938,1442,14,4,17.8405838012695,13,104,34.7109866190945,0.436035052973564,109
1187.451171875,1514,14,5,18.0959396362305,13,102,34.8005699522845,0.436035052973564,136
1618.66101074219,1352,15,2,17.2169361114502,14,107,34.5234866193946,0.433951719643564,123
1197.34643554688,1545,13,4,18.1139221191406,18,104,34.8068199522745,0.431868386313565,139
1396.68969726562,1626,20,4,18.3109188079834,14,106,34.8693199521745,0.431868386313565,140
1216.8994140625,1575,15,4,18.1736793518066,15,100,34.8255699522445,0.429785052983565,138
1241.57360839844,1384,16,7,17.5938854217529,20,100,34.6318199525546,0.427701719653565,132
1216.8994140625,1575,15,4,18.1736793518066,15,100,34.8255699522445,0.427701719653565,140
1350.44970703125,1279,9,3,16.7099609375,11,110,34.3984866195947,0.425618386323565,114
1324.77551269531,1282,11,3,16.7469348907471,16,109,34.4047366195847,0.425618386323565,129
1562.91223144531,1347,12,1,16.9317398071289,23,108,34.4547366195047,0.425618386323565,131
1144.85119628906,1331,15,5,17.5126724243164,18,107,34.6068199525946,0.425618386323565,114
1341.88366699219,1479,12,2,17.8070697784424,18,113,34.7047366191045,0.425618386323565,98
1375.77563476562,1633,18,4,18.2800140380859,18,99,34.8609866188545,0.425618386323565,130
1204.68994140625,1544,15,4,18.1571464538574,15,102,34.8214032855845,0.423535052993565,142
1275.41955566406,1587,16,4,18.24560546875,9,97,34.8526532855345,0.423535052993565,123
1156.34484863281,1616,16,5,18.3837642669678,13,102,34.9047366187844,0.423535052993565,148
1554.79565429688,1334,16,2,17.2081851959229,16,106,34.5234866193946,0.421451719663565,113
1223.36291503906,1384,16,2,17.5512180328369,12,107,34.6276532858946,0.421451719663565,146
1156.34484863281,1616,16,5,18.3837642669678,13,102,34.9089032854444,0.421451719663565,154
1296.63452148438,1258,9,3,16.6899929046631,19,107,34.4026532862547,0.417285053003565,113
1144.14221191406,1299,17,1,17.4464130401611,18,112,34.5880699526246,0.417285053003565,120
1458.02600097656,1464,12,2,17.7624359130859,18,106,34.7026532857745,0.417285053003565,98
1245.57531738281,1530,13,4,18.1255702972412,27,102,34.8130699522645,0.417285053003565,134
1261.4208984375,1597,13,2,18.318265914917,16,107,34.8859866188144,0.417285053003565,111
1596.59985351562,1349,13,3,16.9111251831055,23,108,34.4609866194946,0.415201719673565,122
1163.13562011719,1343,18,4,17.5229816436768,13,105,34.6130699525846,0.415201719673565,106
1250.69921875,1475,14,4,17.8514595031738,26,108,34.7276532857345,0.415201719673565,115
1296.39868164062,1598,16,3,18.2362060546875,13,95,34.8526532855345,0.415201719673565,125
1338.74011230469,1461,12,2,17.7988834381104,24,109,34.7047366191045,0.413118386343565,112
1353.78454589844,1610,12,3,18.303747177124,17,106,34.8714032855044,0.413118386343565,111
1211.66809082031,1567,15,3,18.1789512634277,17,103,34.8359866188945,0.411035053013565,133
1120.65551757812,1640,16,4,18.4432029724121,13,93,34.9297366187444,0.411035053013565,155
1420.87768554688,1305,14,2,17.1848697662354,10,108,34.5214032860646,0.408951719683565,108
1342.44140625,1474,15,7,17.6137733459473,24,95,34.6609866191746,0.408951719683565,114
1573.22937011719,1508,14,2,17.6817874908447,15,104,34.6839032858045,0.408951719683565,115
1559.58728027344,1313,11,2,16.9372158050537,15,106,34.4693199528146,0.406868386353565,130
1235.28503417969,1478,15,1,17.8883666992188,28,107,34.7401532857145,0.406868386353565,117
1249.70324707031,1253,8,3,16.6316318511963,14,107,34.3901532862747,0.404785053023565,144
1390.95812988281,1302,9,2,16.7251739501953,10,104,34.4193199528947,0.404785053023565,131
1420.87768554688,1305,14,2,17.1848697662354,10,108,34.5234866193946,0.404785053023565,122
1123.55920410156,1309,15,1,17.4567356109619,16,111,34.5984866192746,0.404785053023565,166
1275.3857421875,1495,12,4,17.9553833007812,18,105,34.7693199523345,0.404785053023565,127
1328.84057617188,1593,17,5,18.2305431365967,17,95,34.8484866188745,0.404785053023565,127
1110.61145019531,1643,16,3,18.4555034637451,14,90,34.9401532853944,0.404785053023565,158
1326.67626953125,1316,15,3,17.2782802581787,11,111,34.5505699526846,0.402701719693565,127
1116.51013183594,1624,16,3,18.4300537109375,16,92,34.9359866187344,0.402701719693565,157
1154.79113769531,1351,13,2,17.521858215332,15,108,34.6214032859046,0.400618386363565,119
1187.23950195312,1291,19,1,17.3308048248291,10,112,34.5630699526646,0.398535053033565,139
1178.46435546875,1298,17,6,17.38401222229,16,110,34.5859866192946,0.398535053033565,123
1256.8818359375,1441,15,2,17.7807559967041,33,107,34.7047366191045,0.398535053033565,121
1511.25695800781,1301,9,2,16.8094005584717,16,107,34.4443199528547,0.396451719703565,129
1544.17785644531,1313,14,3,17.0278015136719,16,106,34.4922366194446,0.396451719703565,129
1419.65490722656,1604,14,2,18.2663745880127,16,100,34.8693199521745,0.394368386373565,104
1222.04553222656,1298,17,2,17.2227382659912,15,112,34.5443199526946,0.392285053043565,262
1419.77624511719,1603,13,3,18.2557411193848,15,101,34.8672366188445,0.392285053043565,105
1194.84118652344,1371,16,3,17.5542163848877,28,103,34.6443199525346,0.390201719713565,130
1419.77624511719,1603,13,3,18.2557411193848,15,101,34.8672366188445,0.388118386383565,102
1541.39208984375,1310,14,2,16.8992595672607,17,106,34.4651532861546,0.386035053053565,125
1374.98205566406,1461,15,5,17.6147689819336,24,97,34.6651532858345,0.386035053053565,110
1617.11791992188,1325,13,1,16.911111831665,28,112,34.4734866194746,0.383951719723565,120
1214.79772949219,1301,18,3,17.2616157531738,10,110,34.5547366193446,0.383951719723565,136
1281.04370117188,1504,13,6,17.866325378418,21,101,34.7505699523645,0.383951719723565,104
1353.07604980469,1578,16,4,18.0515022277832,14,102,34.8005699522845,0.383951719723565,110
1455.72290039062,1295,14,1,16.7707042694092,9,105,34.4401532861947,0.381868386393565,113
1295.57141113281,1540,13,2,17.9870567321777,15,106,34.7839032856445,0.381868386393565,135
1584.64904785156,1307,11,2,16.8760757446289,17,109,34.4651532861546,0.379785053063565,121
1294.48986816406,1505,16,4,17.813497543335,18,102,34.7297366190645,0.379785053063565,103
1137.72802734375,1626,16,7,18.389684677124,20,98,34.9234866187544,0.379785053063565,137
1402.88586425781,1603,16,3,18.1486701965332,14,98,34.8359866188945,0.375618386403565,135
1291.59655761719,1558,15,3,18.2444591522217,17,100,34.8734866188344,0.375618386403565,135
1473.58020019531,1302,12,2,16.7476692199707,15,106,34.4380699528647,0.371451719743565,119
1507.67541503906,1609,14,4,18.1979560852051,20,99,34.8464032855445,0.371451719743565,123
1520.05627441406,1629,14,5,18.2217674255371,1,102,34.8609866188545,0.369368386413565,114
1257.67736816406,1289,13,2,17.032039642334,10,109,34.5047366194246,0.367285053083565,146
1334.96557617188,1429,15,2,17.553014755249,18,106,34.6609866191746,0.367285053083565,120
1291.31909179688,1536,14,5,17.9902858734131,15,104,34.7943199522945,0.367285053083565,132
1115.96533203125,1567,17,2,18.3382015228271,18,100,34.9151532854344,0.367285053083565,141
1269.59106445312,1330,15,4,17.2756519317627,24,107,34.5734866193146,0.365201719753565,119
1309.1611328125,1406,14,1,17.4326972961426,29,107,34.6276532858946,0.365201719753565,106
1355.29736328125,1502,15,3,17.7595634460449,36,106,34.7234866190745,0.365201719753565,106
1272.83972167969,1537,13,3,17.9301414489746,13,109,34.7714032856645,0.365201719753565,114
1319.27966308594,1565,16,5,18.1019077301025,15,98,34.8214032855845,0.365201719753565,130
1284.01892089844,1453,14,4,17.6427364349365,18,99,34.6797366191445,0.363118386423565,130
1511.06188964844,1612,16,1,18.209005355835,24,102,34.8609866188545,0.363118386423565,205
1274.54821777344,1360,13,3,17.3817596435547,23,106,34.6047366192646,0.361035053093565,123
1309.1611328125,1406,14,1,17.4326972961426,29,107,34.6255699525646,0.361035053093565,108
1332.5849609375,1582,19,5,18.2316036224365,19,99,34.8714032855044,0.358951719763565,138
1314.2939453125,1348,15,3,17.2508983612061,18,108,34.5755699526446,0.354785053103565,128
1324.05249023438,1399,11,0,17.4179344177246,21,111,34.6276532858946,0.354785053103565,141
1272.87084960938,1538,14,4,17.9505081176758,21,99,34.7839032856445,0.354785053103565,128
1324.05249023438,1399,11,0,17.4179344177246,21,111,34.6234866192346,0.352701719773565,135
1262.53735351562,1517,14,5,17.8867263793945,22,103,34.7651532856745,0.352701719773565,117
1296.48205566406,1552,15,5,17.9830913543701,28,104,34.7901532856345,0.352701719773565,130
1445.62133789062,1298,16,3,16.7269554138184,13,102,34.4526532861747,0.350618386443565,128
1297.86389160156,1289,9,3,16.9193382263184,15,106,34.4880699527846,0.350618386443565,120
1330.67919921875,1308,15,0,17.0505485534668,50,107,34.5255699527246,0.350618386443565,169
1139.6455078125,1725,26,24,18.4091777801514,39,74,34.9380699520644,0.350618386443565,191
1562.39123535156,1286,13,4,16.5608043670654,16,104,34.4130699529047,0.348535053113565,124
1330.67919921875,1308,15,0,17.0505485534668,50,107,34.5214032860646,0.348535053113565,186
1455.58911132812,1587,14,3,18.1835041046143,99,99,34.8589032855245,0.348535053113565,177
1369.23413085938,1378,15,4,17.310567855835,19,104,34.5964032859446,0.346451719783565,141
1325.79797363281,1390,15,4,17.3750896453857,21,106,34.6193199525746,0.346451719783565,126
1308.0751953125,1496,14,4,17.7485027313232,23,102,34.7234866190745,0.346451719783565,112
1413.89721679688,1612,16,6,18.2070827484131,98,99,34.8693199521745,0.346451719783565,153
1387.27490234375,1293,16,4,16.7701950073242,15,104,34.4547366195047,0.344368386453565,129
1362.98352050781,1377,15,4,17.2550315856934,22,104,34.5797366193046,0.344368386453565,151
1245.44653320312,1560,14,5,18.23850440979,98,105,34.8818199521544,0.344368386453565,214
1276.56188964844,1422,14,3,17.6127376556396,22,101,34.6839032858045,0.342285053123565,136
1518.24365234375,1288,18,4,16.5402774810791,18,103,34.4151532862347,0.340201719793565,149
1374.9580078125,1277,13,2,16.631233215332,14,106,34.4359866195347,0.340201719793565,149
1366.87817382812,1455,13,2,17.5411167144775,20,102,34.6693199524945,0.340201719793565,118
1361.56115722656,1372,15,4,17.3296909332275,18,104,34.6068199525946,0.338118386463565,127
1459.5361328125,1585,18,1,18.1298427581787,17,99,34.8380699522245,0.336035053133565,172
1543.15295410156,1279,11,2,16.3892440795898,18,107,34.3880699529447,0.333951719803565,132
1433.1982421875,1271,15,2,16.5251331329346,16,103,34.4130699529047,0.331868386473565,119
1350.62097167969,1423,14,2,17.4048595428467,19,104,34.6359866192146,0.329785053143565,116
1179.48510742188,1574,14,4,18.2883052825928,97,103,34.9068199521144,0.329785053143565,246
1377.28442382812,1347,16,4,17.1003456115723,15,105,34.5464032860246,0.327701719813565,109
1141.27648925781,1564,16,1,18.3062877655029,77,96,34.9130699521044,0.327701719813565,231
1132.37084960938,1664,23,28,18.392541885376,26,78,34.9380699520644,0.327701719813565,189
1136.41711425781,1576,18,3,18.3214473724365,37,93,34.9255699520844,0.325618386483565,155
1255.06188964844,1576,15,0,18.1894092559814,98,101,34.8734866188344,0.323535053153565,202
1203.44372558594,1596,15,6,18.2849559783936,96,101,34.9047366187844,0.323535053153565,222
1255.06188964844,1576,15,0,18.1894092559814,98,101,34.8734866188344,0.319368386493565,210
1322.20935058594,1367,16,9,17.3531227111816,17,102,34.6234866192346,0.317285053163565,108
1441.65454101562,1556,18,4,17.9058895111084,14,103,34.7797366189845,0.315201719833565,115
1469.59716796875,1557,16,4,17.9340953826904,13,102,34.7901532856345,0.315201719833565,126
1405.54870605469,1552,18,3,17.9837913513184,13,100,34.8109866189345,0.315201719833565,162
1267.39111328125,1302,10,5,16.839729309082,27,104,34.4943199527746,0.313118386503565,114
1369.38977050781,1400,13,5,17.3792476654053,27,103,34.6318199525546,0.313118386503565,123
1352.17639160156,1575,15,3,18.115104675293,98,100,34.8464032855445,0.313118386503565,197
1244.58435058594,1476,15,5,17.7075614929199,14,97,34.7234866190745,0.311035053173565,121
1291.68127441406,1498,14,2,17.8024768829346,14,104,34.7568199523545,0.311035053173565,108
1130.95678710938,1592,18,4,18.3385028839111,23,96,34.9318199520744,0.311035053173565,179
1253.71130371094,1307,13,4,16.8579349517822,15,102,34.5005699527646,0.306868386513565,109
1425.93896484375,1530,19,2,17.9431476593018,57,101,34.8026532856145,0.306868386513565,201
1125.79577636719,1601,17,3,18.3519020080566,24,87,34.9443199520544,0.306868386513565,198
1247.330078125,1478,13,5,17.6964645385742,28,98,34.7214032857445,0.304785053183565,138
1278.36975097656,1547,17,4,18.1229782104492,98,102,34.8609866188545,0.304785053183565,208
1334.31604003906,1350,11,4,17.1745433807373,14,104,34.5818199526346,0.300618386523565,116
1334.31604003906,1350,11,4,17.1745433807373,14,104,34.5839032859646,0.300618386523565,120
